region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,9.3e-05,9.202849,0.2025264,0.21902671,0.00016769510693848133,0.00030648161191493273,0.00047417671885341406
in,7.1e-05,8.299535,0.20127897,0.2046067,0.00013704068260267377,0.00016504371888004243,0.0003020844014827162
in,3.5e-05,8.679717,0.21447426,0.21233638,7.092346550052753e-06,3.458803257672116e-05,4.168037776253186e-05
in,0.000162,7.854713,0.35842496,0.35751739,4.211846680846065e-05,6.881019362481311e-05,0.00011092866043327376
in,2.3e-05,8.913255,0.2561808,0.25204331,7.085505058057606e-05,0.00011253014963585883,0.0001833852002164349
in,5.7e-05,9.347558,0.28357706,0.28171611,2.236466207250487e-05,4.071185685461387e-05,6.307652074610814e-05
in,3.9e-05,10.089814,0.27811186,0.25629032,9.063905599759892e-05,0.00011320922203594819,0.0002038482780335471
in,0.000315,10.270891,0.25240293,0.2611067,4.908970367978327e-05,0.00012611070997081697,0.00017520041728857905
in,3e-06,9.544664,0.30056024,0.28533965,0.0003329167375341058,0.00022930416162125766,0.0005622209282591939
in,4.9e-05,8.944818,0.2107668,0.21097179,3.0362749384948984e-05,6.716694042552263e-05,9.75296861724928e-05
in,0.000282,11.711594,0.21102776,0.24264197,7.633938366780058e-05,0.00012411890202201903,0.000200458278413862
in,0.000248,11.923228,0.27712472,0.27774745,3.7058856833027676e-05,0.00013002633932046592,0.0001670851925155148
in,0.000328,7.390179,0.33074779,0.34057996,4.1660336137283593e-05,0.00010921825014520437,0.00015087859355844557
in,7.2e-05,11.584759,0.17116634,0.16546807,0.0001642544084461406,0.00014090619515627623,0.0003051605890505016
in,3e-06,9.758123,0.33609527,0.33660141,2.5651965188444592e-05,4.893056393484585e-05,7.458253094227985e-05
in,4.2e-05,8.998134,0.24532947,0.24749342,6.889753422001377e-05,0.00010367065260652453,0.0001725681941024959
in,7.5e-05,8.208121,0.20207322,0.20119795,6.423425656976178e-05,6.12154690315947e-05,0.0001254497328773141
in,2.6e-05,7.409979,0.30843995,0.30961925,0.00010631306213326752,0.0001403238857164979,0.0002466369478497654
in,0.000133,9.431645,0.30652981,0.30853802,4.2677416786318645e-05,7.289581844815984e-05,0.00011557323159649968
in,1.6e-05,9.782444,0.37324269,0.37408763,2.3032818717183545e-05,4.417074524099007e-05,6.720356759615242e-05
in,5e-05,9.377927,0.24023505,0.24016941,1.8290926163899712e-05,2.9298049412318505e-05,4.758897557621822e-05
in,1.5e-05,9.850002,0.37533412,0.371663,3.7401729059638456e-05,6.350116746034473e-05,0.00010090289288200438
in,0.000759,10.672301,0.147626,0.12659886,0.00015926419291645288,0.0001902496296679601,0.0003495138371363282
in,4.1e-05,9.505329,0.19064761,0.19087544,2.4412804123130627e-05,3.7318306567613035e-05,6.173110887175426e-05
in,2.3e-05,8.588131,0.23103979,0.22979888,2.0377547116368078e-05,3.929734157281928e-05,5.967488687019795e-05
in,7.9e-05,10.706275,0.18291001,0.18909472,7.46959267416969e-05,0.00012632508878596127,0.00020102101552765816
in,5.8e-05,7.643806,0.10766061,0.1153844,0.0002285539812874049,0.00038970992318354547,0.0006182639044709504
in,1.8e-05,9.765938,0.32756329,0.33366281,4.7187688323901966e-05,5.704011346097104e-05,0.00010422780178487301
in,0.000111,9.123958,0.27913364,0.28075069,1.0295969332219101e-05,7.323395402636379e-05,8.352992153959349e-05
in,0.000263,10.294575,0.21419476,0.20408514,7.274253584910184e-05,0.00013841282634530216,0.000211155362194404
in,2e-06,8.96113,0.26857274,0.26334983,2.7337340725352988e-05,9.330642205895856e-05,0.00012064375914633274
in,2.3e-05,9.50633,0.20120808,0.2085284,0.00010994349577231333,0.0001243460865225643,0.00023428958957083523
in,0.000518,10.560166,0.33298534,0.31596345,0.0002601799787953496,0.0007714010425843298,0.0010315810795873404
in,0.000227,10.893422,0.14055309,0.14834143,7.580875535495579e-05,0.00013281185238156468,0.00020862060773652047
in,8e-06,9.67612,0.12123524,0.16261485,0.00014261133037507534,0.00013921190111432225,0.00028182321693748236
in,1.4e-05,9.471695,0.34041368,0.34619787,1.7251113604288548e-05,4.461038042791188e-05,6.186149403220043e-05
in,3e-06,9.150659,0.20088249,0.18284503,0.00013837451115250587,0.00012451574730221182,0.00026289024390280247
in,8.6e-05,9.226761,0.37748818,0.37103868,2.4328892322955653e-05,5.0745427870424464e-05,7.507432019338012e-05
in,2.3e-05,9.631684,0.22167796,0.2196786,2.3924214474391192e-05,3.368391116964631e-05,5.76081256440375e-05
in,8e-06,9.940394,0.20141002,0.20544085,0.00010892670979956165,9.918487921822816e-05,0.00020811159629374743
in,3e-06,10.041028,0.23794876,0.23757501,1.416911072738003e-05,3.514925992931239e-05,4.931836883770302e-05
in,0.000191,8.478707,0.22536776,0.20696481,0.00013615464558824897,0.00019449614046607167,0.0003306507715024054
in,1.6e-05,7.613043,0.21018941,0.20612328,0.00011586298205656931,0.0002739601186476648,0.0003898231079801917
in,1.2e-05,10.057314,0.3494153,0.3388589,9.410466009285301e-05,7.419802568620071e-05,0.0001683026785030961
in,8.6e-05,8.003576,0.39169172,0.36509678,6.579201726708561e-05,9.815165685722604e-05,0.00016394368140026927
in,5.6e-05,9.865436,0.13249197,0.15389806,4.654579606722109e-05,5.739767220802605e-05,0.00010394347191322595
in,3.6e-05,7.769674,0.35860735,0.35817567,9.783941641217098e-05,0.00030090322252362967,0.00039874264621175826
in,2.7e-05,9.663069,0.1801296,0.17299089,1.4133780496194959e-05,4.1075687477132306e-05,5.5209467973327264e-05
in,1.2e-05,10.007082,0.2238247,0.22075829,2.072899224003777e-05,3.132572237518616e-05,5.205471461522393e-05
in,4.3e-05,9.174767,0.21496922,0.21766131,9.724327355797868e-06,2.7253921871306375e-05,3.6978250136598945e-05
in,3e-05,10.150164,0.29282229,0.28832337,2.0255391063983552e-05,7.624061981914565e-05,9.64960127021186e-05
in,6.8e-05,9.450816,0.28417903,0.28032917,4.647471723728813e-05,7.260263373609632e-05,0.00011907734733540565
in,3.3e-05,9.512351,-0.33149291,-0.28462976,0.0007711475482210517,0.003970530815422535,0.0047416784800589085
in,1.7e-05,10.023463,0.23608094,0.23146307,6.4229102463286836e-06,2.508895704522729e-05,3.151186683680862e-05
in,1e-05,10.208588,0.25694089,0.25538221,4.834527135244571e-05,4.5693264837609604e-05,9.403853619005531e-05
in,5.1e-05,9.524177,0.20114023,0.20382583,2.745573510765098e-05,4.368399822851643e-05,7.11397296981886e-05
in,3.5e-05,10.075326,0.29885181,0.29809585,1.687424082774669e-05,3.613621083786711e-05,5.30104516656138e-05
in,3.9e-05,10.117162,0.29214561,0.29733276,1.956640880962368e-05,6.146069063106552e-05,8.10271012596786e-05
in,2.3e-05,9.282842,0.1463298,0.1562807,5.1241921028122306e-05,7.735088729532436e-05,0.00012859280104748905
in,2.3e-05,9.999274,0.3258304,0.33763415,2.404605947958771e-05,5.8768979215528816e-05,8.281503687612712e-05
in,1.6e-05,9.479518,0.35333253,0.3589544,6.651515286648646e-05,5.047921513323672e-05,0.00011699437163770199
in,1.3e-05,9.890478,0.30327194,0.30358469,1.647242606850341e-05,3.9295719034271315e-05,5.5768145102774724e-05
in,0.000249,8.267124,0.27853825,0.27738619,9.224630957760382e-06,0.00010008989193011075,0.00010931452561635524
in,1e-05,9.710893,0.13689697,0.14500569,4.214301588945091e-05,0.0001459497434552759,0.0001880927593447268
in,2.6e-05,9.060114,0.25006658,0.24611697,1.2879619134764653e-05,2.6133819119422697e-05,3.901343734469265e-05
in,0.000173,8.661982,0.20262444,0.20224564,3.3989035728154704e-05,5.021133620175533e-05,8.420037192991003e-05
in,8.8e-05,9.810822,0.31710137,0.32415849,1.9866116417688318e-05,4.221505150781013e-05,6.208116974448785e-05
in,3.2e-05,10.190789,0.25095848,0.25238895,6.510761522804387e-06,4.77865687571466e-05,5.429732846096158e-05
in,0.000448,10.972482,0.20150362,0.18496083,6.092817056924105e-05,0.00017471746832598,0.00023564563889522105
in,3.7e-05,9.648877,0.32617691,0.34543568,3.548059248714708e-05,5.352184598450549e-05,8.900243847165257e-05
in,4e-06,10.112688,0.29829012,0.29430687,1.3381521057453938e-05,3.436288534430787e-05,4.7744404582772404e-05
in,7.1e-05,9.586894,0.23184306,0.22875686,1.834779504861217e-05,3.0045081075513735e-05,4.83928743051365e-05
in,1.2e-05,8.695576,0.26697914,0.27134138,6.749675958417356e-05,0.0001144837005995214,0.00018198046018369496
in,0.000119,8.86771,0.238516,0.23642807,1.628259997232817e-05,7.988362631294876e-05,9.616622992325574e-05
in,2e-06,8.284095,0.3060221,0.30978709,2.2016871298546903e-05,7.16486683813855e-05,9.366554149892181e-05
in,5.2e-05,8.925163,0.25555606,0.24492979,4.730949513032101e-05,0.0001298793067689985,0.00017718880553729832
in,3.2e-05,10.071723,0.1964068,0.20162585,1.3997988389746752e-05,4.1989183955593035e-05,5.598717325483449e-05
in,0.000221,8.392619,0.22915295,0.23884094,3.262505924794823e-05,7.712464866926894e-05,0.00010974970791721717
in,1.1e-05,9.42112,0.2481432,0.24594684,0.00011605797772062942,0.00011757834727177396,0.0002336363249924034
in,3.4e-05,9.29037,0.20748571,0.21458678,1.1098363756900653e-05,3.1666073482483625e-05,4.276443723938428e-05
in,6e-06,9.420143,0.33310904,0.33220777,1.3521625987777952e-05,6.342357664834708e-05,7.694520172663033e-05
in,6e-06,9.899746,0.25051217,0.24055186,0.00019408715888857841,0.00011825559340650216,0.00031234274501912296
in,5.7e-05,8.95684,0.32307171,0.31874102,3.607150210882537e-05,4.6643013774883e-05,8.271451224572957e-05
in,2.9e-05,9.923132,0.17825132,0.1831322,1.3017852324992418e-05,3.822845246759243e-05,5.124630479258485e-05
in,8.8e-05,10.638024,0.30021711,0.2735118,9.953184053301811e-05,0.00015428934420924634,0.0002538211992941797
in,4e-05,9.432804,0.20015312,0.18978477,4.703122249338776e-05,5.472458360600285e-05,0.00010175580973736942
in,3.2e-05,9.684644,0.14910962,0.13544548,0.00032378765172325075,0.00017620506696403027,0.0004999927477911115
in,0.000275,8.614247,0.17092467,0.17601299,6.211677100509405e-05,0.00012409196642693132,0.00018620873743202537
in,0.00016,10.284002,0.23345382,0.23476502,2.27520868065767e-05,3.328394814161584e-05,5.603603494819254e-05
in,2.3e-05,8.564774,0.16168643,0.15892445,0.00020686531206592917,0.000112646994239185,0.00031951229902915657
in,6e-05,7.520382,0.23607309,0.24157231,1.9475315639283508e-05,0.00019097686163149774,0.00021045218454673886
in,3e-06,9.453487,0.20389043,0.20494875,1.166276433650637e-05,3.07630944007542e-05,4.242585782776587e-05
in,0.00011,8.315496,0.24126162,0.27755889,2.2908432583790272e-05,7.571440073661506e-05,9.862283332040533e-05
in,6.2e-05,9.597859,0.17615764,0.18112308,1.067517587216571e-05,3.609342820709571e-05,4.676860407926142e-05
in,2.6e-05,8.999238,0.2575327,0.2663742,8.896512008504942e-05,7.192269549705088e-05,0.0001608878083061427
in,0.000116,8.294204,0.17702948,0.1733972,0.00012890635116491467,0.00011694290151353925,0.0002458492526784539
in,8.1e-05,9.041759,0.24632319,0.24434038,3.3040312700904906e-05,0.00010875967564061284,0.00014179998834151775
in,0.000398,11.782258,0.25949058,0.25281841,0.00012981398322153836,0.00010858235327759758,0.00023839634377509356
in,3e-06,9.370165,0.18480386,0.18304639,2.6325928047299385e-05,3.9518792618764564e-05,6.584472430404276e-05
in,7.6e-05,8.131376,0.16290686,0.16569705,0.00011639885633485392,0.0002067141467705369,0.0003231129958294332
in,2.2e-05,9.651357,0.34070886,0.3434138,1.104494913306553e-05,3.490745439194143e-05,4.5952401706017554e-05
in,2e-06,9.479111,0.2043252,0.21079735,4.784411430591717e-06,3.177838880219497e-05,3.6562800232786685e-05
in,0.000335,7.740605,0.19301001,0.19971094,9.218869672622532e-05,0.00018412419012747705,0.00027631287230178714
in,1e-06,9.630322,0.32554765,0.32311234,3.441254375502467e-05,4.395397627376951e-05,7.836651639081538e-05
in,0.000138,8.828635,0.22972289,0.2351027,1.6324112948495895e-05,5.183391476748511e-05,6.8158027715981e-05
in,1.7e-05,10.038945,0.31734159,0.29691431,2.3696675270912237e-05,5.130772478878498e-05,7.500439824070781e-05
in,0.000136,8.50305,0.05311448,0.07544228,0.0005346314865164459,0.00029726335196755826,0.0008318948093801737
in,3.4e-05,9.728665,0.22930412,0.23304884,6.874565769976471e-06,2.5936029487638734e-05,3.281059616710991e-05
in,0.000225,10.600444,0.12695284,0.13030967,4.4867771066492423e-05,0.0001824657229008153,0.00022733349760528654
in,3.5e-05,9.053599,0.30962429,0.30776483,1.73947773873806e-05,4.514057218329981e-05,6.253534957068041e-05
in,3.3e-05,8.308931,0.14374423,0.14885339,0.00014063638809602708,0.0002130516804754734,0.0003536880831234157
in,3.5e-05,10.173882,0.3044194,0.31028888,0.00014742797065991908,0.0001174713033833541,0.0002648992813192308
in,1.6e-05,10.021285,0.21818657,0.2151244,6.643399683525786e-05,0.00010178670345339924,0.00016822069301269948
in,2.9e-05,10.082849,0.27725666,0.26711538,4.301874287193641e-05,0.00010744841711129993,0.00015046715270727873
in,1.3e-05,8.9678,0.29280442,0.29776955,2.0488521840889007e-05,4.296859697205946e-05,6.345711881294847e-05
in,2.9e-05,8.926293,0.27470516,0.26959914,6.451953231589869e-05,0.00013793428661301732,0.0002024538116529584
in,9.3e-05,10.034617,0.18791349,0.15666822,8.82646709214896e-05,0.00014659443695563823,0.00023485910787712783
in,6.2e-05,8.599519,0.24849513,0.24888735,8.268213423434645e-05,0.00015731542953290045,0.0002399975637672469
in,4.7e-05,8.643604,0.27954248,0.27213338,3.1657204090151936e-05,9.167799726128578e-05,0.0001233351940754801
in,7.3e-05,9.491232,0.20269812,0.20440941,3.36814446200151e-05,4.1050669096875936e-05,7.473211735486984e-05
in,0.00011,8.173859,0.15437669,0.12881513,5.165216498426162e-05,0.00016949221026152372,0.00022114437888376415
in,1.7e-05,8.586059,0.22933548,0.23298816,1.0400637620477937e-05,2.808548742905259e-05,3.848612686851993e-05
in,2.1e-05,9.851697,0.21539504,0.21739884,4.484142664296087e-06,2.7037549443775788e-05,3.1521693017566577e-05
in,9e-06,9.74264,0.16402465,0.1658856,1.1028521839762107e-05,4.861557681579143e-05,5.9644098655553535e-05
in,0.000785,11.236998,0.15904992,0.14513484,8.71165466378443e-05,0.00014645341434516013,0.00023356996825896204
in,0.000236,10.452407,0.16041997,0.15097436,0.00011726471711881459,0.00017605030734557658,0.0002933150390163064
in,0.000121,11.146637,0.18046353,0.14971253,0.00015099655138328671,0.0002129334898199886,0.0003639300412032753
in,3.3e-05,9.892298,0.15430724,0.15012975,7.211105548776686e-05,0.00016228723688982427,0.00023439829237759113
in,6e-06,9.564376,0.23222525,0.23917481,3.954328713007271e-05,4.45153345935978e-05,8.405862172367051e-05
in,6.1e-05,9.752333,0.26068314,0.26710397,0.00015170325059443712,0.00025310771889053285,0.00040481096948497
in,0.00013,9.352399,0.25156988,0.24366148,2.934553413069807e-05,0.0001075210384442471,0.00013686656893696636
in,0.000152,9.943168,0.23933398,0.23894998,2.4876724637579173e-05,4.324021574575454e-05,6.811694038333371e-05
in,9.1e-05,7.912103,0.21253609,0.21980301,3.708669464685954e-05,6.128405220806599e-05,9.837074321694672e-05
in,4e-05,9.586524,0.26558114,0.26504713,6.688705980195664e-06,2.468951788614504e-05,3.13782220473513e-05
in,8.8e-05,9.671358,0.2672358,0.25923526,1.9799081201199442e-05,2.6181171051575802e-05,4.598025407176465e-05
in,5.3e-05,8.622423,0.25688072,0.25844461,6.92646972311195e-06,9.976558794733137e-05,0.00010669205948943272
in,0.000102,8.574756,0.1881075,0.18190871,2.4504188331775367e-05,4.9132930143969133e-05,7.36371148377657e-05
in,0.0,9.40096,0.31175637,0.31329599,6.592904537683353e-05,7.988008292159066e-05,0.00014580912829842418
in,5.1e-05,8.191385,0.34362217,0.33590728,0.00033486203756183386,0.00019181858806405216,0.0005266806110739708
in,7.5e-05,8.85662,0.12046475,0.15119895,7.801367610227317e-05,0.00017012213356792927,0.00024813582422211766
in,0.000332,11.049791,0.21941265,0.19052698,0.00010818976443260908,0.00012659633648581803,0.0002347861009184271
in,6.5e-05,9.684554,0.23984345,0.23592134,1.1128960977657698e-05,2.368502100580372e-05,3.4813980164472014e-05
in,9.5e-05,7.407472,0.21403847,0.22032015,8.468167652608827e-05,0.00011180836008861661,0.00019649002933874726
in,9.4e-05,9.229826,0.09618346,0.10029987,4.946326225763187e-05,0.00013839393795933574,0.00018785719294101
in,0.0,9.93424,0.27780347,0.2719546,4.5794775360263884e-05,5.718720058212057e-05,0.00010298197594238445
in,6.9e-05,10.143164,0.17652177,0.17407218,3.294575071777217e-05,4.9429079808760434e-05,8.23748268885538e-05
in,4.1e-05,9.251185,0.17960311,0.16825211,0.00011890805762959644,0.00013164698611944914,0.0002505550510250032
in,7.5e-05,10.321814,0.24070541,0.24485426,8.799271199677605e-06,3.781088889809325e-05,4.661015918827616e-05
in,6.5e-05,9.390984,0.33921223,0.338332,1.8251426809001714e-05,3.599598858272657e-05,5.424741539172828e-05
in,7.4e-05,9.53098,0.34103121,0.34838882,6.649601345998235e-06,4.556672502076253e-05,5.2216324547771364e-05
in,8.4e-05,8.784416,0.25555732,0.26012951,2.576880797278136e-05,7.439159526256844e-05,0.0001001604032353498
in,2.7e-05,7.85856,0.18982224,0.19244736,0.0002264248760184273,0.0002292162098456174,0.0004556410713121295
in,6.6e-05,8.667165,0.27032297,0.269575,6.156798917800188e-05,6.607847899431363e-05,0.0001276464608963579
in,7.2e-05,9.88988,0.30326692,0.30070597,2.0655523258028552e-05,3.5768363886745647e-05,5.64238871447742e-05
in,4.9e-05,9.477712,0.22846533,0.22684488,4.068590442329878e-06,2.4510585717507638e-05,2.8579175705090165e-05
in,3e-06,10.127562,0.2460475,0.24175251,2.2663156414637342e-05,3.143120920867659e-05,5.4094365623313934e-05
in,0.000102,7.421615,0.21672431,0.23950639,0.00011170151992700994,8.981601422419772e-05,0.00020151754142716527
in,0.00016,9.482624,0.22492607,0.22060677,5.415255873231217e-05,0.00010882741480600089,0.00016297996626235545
in,7.6e-05,9.562963,0.20249203,0.1988828,3.660612856037915e-05,3.301920878584497e-05,6.962534098420292e-05
in,2.5e-05,9.493547,0.18791458,0.18941844,1.1188719327037688e-05,3.336494410177693e-05,4.455366433830932e-05
in,3.4e-05,9.853204,0.20443719,0.20211856,2.6482488465262577e-05,5.593052992480807e-05,8.241301839007065e-05
in,4e-06,8.216639,0.21192166,0.21789101,2.6971274564857595e-05,6.737285002600402e-05,9.434412640985101e-05
in,3.3e-05,9.553084,0.37684483,0.3724395,7.415711297653615e-05,0.00010755788389360532,0.0001817150041460991
in,0.000164,8.560844,0.24654146,0.25602409,0.00012693199096247554,0.00010012041457230225,0.00022705239825882018
in,2.9e-05,9.661966,0.21215701,0.21155974,1.9580380467232317e-05,4.877452374785207e-05,6.835490057710558e-05
in,0.000162,9.396121,0.25777011,0.26401642,2.61986624536803e-05,3.668280987767503e-05,6.288147415034473e-05
in,0.000157,8.916431,0.2746427,0.26668558,6.521491741295904e-05,0.0001051734434440732,0.00017038836085703224
in,0.000111,9.2596,0.20640256,0.20261033,1.3370644410315435e-05,3.364718577358872e-05,4.7017831093398854e-05
in,3e-06,9.086885,0.27980171,0.27482814,6.885716720717028e-05,6.929651135578752e-05,0.00013815367128700018
in,4.2e-05,9.592875,0.38434948,0.38710994,2.8943717552465387e-05,5.197052450967021e-05,8.0914243881125e-05
in,0.000127,10.161697,0.25161184,0.25750798,1.0204415957559831e-05,4.832327977055684e-05,5.8527693909127265e-05
in,0.000551,10.548246,0.19711552,0.20534404,1.7787795513868332e-05,0.00013459959882311523,0.00015238739433698356
in,1.2e-05,9.90874,0.08301345,0.10288338,8.54536392580485e-06,0.00013038693577982485,0.0001389323006151244
in,0.000734,10.716438,0.18768525,0.21392664,0.00017403993115294725,0.00011324475053697824,0.00028728466713801026
in,3e-06,9.45435,0.18647288,0.18258795,2.8483822461566888e-05,4.0605413232697174e-05,6.908923387527466e-05
in,3.1e-05,9.65761,0.35246834,0.35215199,1.5886076653259806e-05,4.0901151805883273e-05,5.6787226640153676e-05
in,2.2e-05,9.647082,0.19828296,0.18869212,5.723226786358282e-05,9.352999768452719e-05,0.00015076226554811
in,3.5e-05,9.68526,0.21551891,0.21579988,1.1172636732226238e-05,3.2114185160025954e-05,4.328682189225219e-05
in,5.8e-05,9.481448,0.32399526,0.31978875,5.5076547141652554e-05,5.4411917517427355e-05,0.00010948846465907991
in,4.2e-05,10.064859,0.2169899,0.21061492,0.00018741363601293415,0.00015412279753945768,0.0003415364190004766
in,4.6e-05,8.863711,0.2256057,0.21745555,0.00013844248314853758,0.00012280653754714876,0.00026124902069568634
in,4e-06,9.654861,0.41893766,0.41834003,3.092801125603728e-05,0.00010668265167623758,0.00013761066657025367
in,2.2e-05,9.061592,0.31007908,0.30385256,4.186747537460178e-05,8.714783325558528e-05,0.00012901530135422945
in,4.7e-05,9.659489,0.27894979,0.27280864,1.586894541105721e-05,3.387848846614361e-05,4.9747432058211416e-05
in,9.1e-05,9.653586,0.36184033,0.36182469,9.601550118532032e-06,5.8622361393645406e-05,6.822391151217744e-05
in,0.000171,8.355672,0.17694759,0.18331787,0.0003573345602490008,0.00022032498964108527,0.0005776595789939165
in,1.9e-05,9.741082,0.25745235,0.24557006,1.4949673641240224e-05,6.893486715853214e-05,8.388454443775117e-05
in,2.4e-05,10.060529,0.24562165,0.24504666,1.6855432477314025e-05,2.771155232039746e-05,4.456698661670089e-05
in,0.00011,11.385419,0.09755057,0.11884873,5.1343897212063894e-05,0.00012972108379472047,0.00018106498464476317
in,7.7e-05,8.309714,0.21661344,0.21042173,0.00016497894830536097,0.00015577251906506717,0.0003207514528185129
in,1e-05,10.141948,0.26622476,0.2689589,1.1445936252130195e-05,3.866108454531059e-05,5.010702079744078e-05
in,2e-05,9.575882,0.35643167,0.35185236,1.3377172763284761e-05,4.4377666199579835e-05,5.7754838053369895e-05
in,5e-06,8.682973,0.3038565,0.29602832,7.568211731268093e-05,9.993281855713576e-05,0.00017561492859385908
in,6e-05,11.71887,0.21761106,0.21647783,0.00013526418479159474,0.00013015819422435015,0.0002654223935678601
in,0.000136,10.06446,0.17837375,0.17229339,6.172481516841799e-05,5.9817648434545845e-05,0.00012154246360296384
in,0.000365,8.09403,0.2218756,0.23072818,0.0001437175233149901,0.00013761367881670594,0.0002813311875797808
in,6.1e-05,9.151216,0.28929258,0.28087229,6.0871218011016026e-05,9.639512427384034e-05,0.00015726634592283517
