region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,0.000969,10.978855,0.14014295,0.12037314,0.0001645970478421077,0.0002514441148377955,0.00041604117723181844
in,1.7e-05,7.930132,0.33184445,0.32730004,1.841278026404325e-05,6.93349793436937e-05,8.774775778874755e-05
in,1e-06,9.487954,0.35559689,0.35539013,4.200579860480502e-05,6.410614878404886e-05,0.00010611194738885388
in,7.2e-05,7.741474,0.14781294,0.17213008,0.00029090206953696907,0.00014893092156853527,0.0004398329765535891
in,5e-05,9.773073,0.30990642,0.30900535,3.104484494542703e-05,3.6507884942693636e-05,6.755272625014186e-05
in,6e-06,9.866036,0.39203402,0.38981038,5.5648870329605415e-05,9.077460708795115e-05,0.00014642348105553538
in,8e-05,8.554667,0.29581511,0.27827623,6.657870835624635e-05,0.0001683533046161756,0.00023493201297242194
in,4.5e-05,9.559101,0.231666,0.2352438,0.00015704840188845992,0.00022633357730228454,0.00038338196463882923
in,0.000195,8.173366,0.20580032,0.19647059,2.0926414435962215e-05,5.415161285782233e-05,7.507803093176335e-05
in,0.000342,8.633235,0.23087309,0.24012513,1.547469582874328e-05,4.833965431316756e-05,6.381435377988964e-05
in,1e-06,10.064732,0.32501407,0.32372993,9.09100072021829e-06,4.165525751886889e-05,5.074625732959248e-05
in,2e-06,8.814444,0.18726901,0.18870667,1.1175160580023658e-05,5.009942833567038e-05,6.127458618720993e-05
in,2.8e-05,9.470878,0.15108536,0.16162792,4.213993815938011e-05,0.00020754100114572793,0.00024968094658106565
in,2.9e-05,8.576653,0.27644888,0.28058147,9.195976599585265e-05,0.00012943775800522417,0.00022139752400107682
in,6e-06,9.312713,0.20529128,0.21089563,2.036075784417335e-05,4.231437560520135e-05,6.26751352683641e-05
in,5.1e-05,10.179039,0.26325045,0.26305145,1.0252152605971787e-05,3.206824840162881e-05,4.232040009810589e-05
in,0.000419,10.857971,0.11228546,0.11165686,0.0002778283378574997,0.0001947609125636518,0.0004725892504211515
in,1.1e-05,9.252717,0.21618445,0.20912245,0.0001569049636600539,8.355908357771114e-05,0.00024046405451372266
in,3.1e-05,8.039434,0.18385366,0.19150521,9.750363096827641e-05,0.000163541772053577,0.00026104541029781103
in,0.000133,11.551099,0.17375227,0.18540975,0.0001424320653313771,0.0001495104079367593,0.0002919424732681364
in,1.2e-05,9.167913,0.32668261,0.31935135,4.1250739741371945e-05,7.472012657672167e-05,0.0001159708626801148
in,0.000208,7.849697,0.25632968,0.25780204,6.691760063404217e-05,0.00012754548515658826,0.00019446309306658804
in,9.8e-05,9.878741,0.3910346,0.38201779,1.4317042769107502e-05,6.812972424086183e-05,8.244676428148523e-05
in,0.000319,10.549777,0.19665709,0.17601676,5.549618072109297e-05,0.00012050911027472466,0.00017600529827177525
in,6.4e-05,8.55081,0.18889051,0.18843336,2.110495734086726e-05,4.262451329850592e-05,6.372947245836258e-05
in,6e-06,9.537372,0.10173469,0.15977395,0.0011056934017688036,0.0003518373123370111,0.0014575307723134756
in,3.1e-05,9.69144,0.25578176,0.26762414,8.978726327768527e-06,4.7563546104356647e-05,5.654227425111458e-05
in,5.4e-05,9.215442,0.10325644,0.11721108,0.00017477708752267063,0.00015261003863997757,0.0003273871261626482
in,1e-06,9.600715,0.25476831,0.2587364,0.0001148744486272335,0.00012467787018977106,0.00023955231881700456
in,3.4e-05,9.685371,0.2242512,0.21681607,4.645938315661624e-05,3.084892887272872e-05,7.730831566732377e-05
in,0.000535,11.413121,0.1709962,0.19543897,0.0001542799873277545,0.00015324688865803182,0.0003075268759857863
in,6.6e-05,9.452448,0.35737111,0.36363328,1.4570307030226104e-05,6.900184962432832e-05,8.357215847354382e-05
in,2e-06,9.91755,0.20376266,0.20392928,4.315461410442367e-05,2.9508626539609395e-05,7.266324246302247e-05
in,0.000159,11.936505,0.11694591,0.11437265,0.00016473280265927315,0.0002789421705529094,0.0004436749732121825
in,0.000191,10.222346,0.28112384,0.27075121,2.3902930479380302e-05,3.527462831698358e-05,5.9177560615353286e-05
in,2.4e-05,9.990633,0.20146781,0.20173207,4.10948196076788e-05,4.661834464059211e-05,8.771316788624972e-05
in,1.1e-05,8.722599,0.24248224,0.24406366,2.340436367376242e-05,0.00013706472236663103,0.00016046909149736166
in,1.6e-05,10.021311,0.24001616,0.24769452,2.8855611162725836e-05,3.0785991839366034e-05,5.964160300209187e-05
in,1e-06,9.32749,0.23896725,0.21874933,0.00026390067068859935,0.00011638625437626615,0.0003802869177889079
in,3.8e-05,8.764996,0.24654721,0.23738496,0.00018430659838486463,0.00011837497731903568,0.0003026815829798579
in,6.6e-05,9.467469,0.31822181,0.3286106,5.7842364185489714e-05,7.554965850431472e-05,0.00013339202268980443
in,4.7e-05,9.904691,0.17019619,0.17512801,0.00019104180682916194,0.00021578141604550183,0.000406823237426579
in,3e-06,9.472417,0.25128097,0.24043703,0.000312285526888445,0.0004224381409585476,0.0007347236387431622
in,0.000122,7.779172,0.21875444,0.21817824,2.64617756329244e-05,8.195015107048675e-05,0.00010841192852240056
in,7.3e-05,9.005855,0.21906546,0.2238851,1.0179704986512661e-05,4.47844504378736e-05,5.496415542438626e-05
in,3.3e-05,8.776387,0.22007303,0.21733649,3.681315138237551e-05,6.835248495917767e-05,0.00010516563634155318
in,1.3e-05,9.162355,0.20268821,0.21576715,7.096933404682204e-05,0.00013884578947909176,0.00020981513080187142
in,0.000124,9.195544,0.15402812,0.161313,0.00010115683835465461,0.00022149094729684293,0.00032264780020341277
in,3.3e-05,10.130534,0.2575769,0.25471503,1.834885188145563e-05,3.2038067729445174e-05,5.0386919610900804e-05
in,0.000209,11.868663,0.20317923,0.19324151,9.51629554037936e-05,0.00017795788880903274,0.00027312085148878396
in,0.000115,7.824815,0.29327648,0.28311735,2.114732524205465e-05,0.00011470211757114157,0.00013584944827016443
in,0.000354,8.018043,0.33636326,0.3272236,3.686399941216223e-05,0.00014213075337465852,0.00017899475642479956
in,2e-05,9.122651,0.23004159,0.23276611,2.1419609765871428e-05,4.279436689103022e-05,6.421397847589105e-05
in,0.00013,8.996013,0.27900222,0.27763194,1.4383154848474078e-05,5.348838021745905e-05,6.787153688492253e-05
in,8.3e-05,9.106237,0.24605459,0.24615332,5.047379545430886e-06,3.013561581610702e-05,3.5182994906790555e-05
in,8.7e-05,10.281707,0.23618936,0.23364623,2.5798319256864488e-05,4.315901605878025e-05,6.895733531564474e-05
in,2.8e-05,9.985577,0.15880214,0.16282633,1.6970605429378338e-05,3.9766331610735506e-05,5.673693522112444e-05
in,0.000153,8.484181,0.41125219,0.40756291,5.507055902853608e-05,0.00016880131443031132,0.0002238718734588474
in,7.1e-05,8.289732,0.16621036,0.17018554,0.00026892140158452094,0.00017256694263778627,0.0004414883442223072
in,1.8e-05,8.704254,0.31806876,0.27038676,0.000624817272182554,0.0004806492943316698,0.0011054666247218847
in,0.0,9.354447,0.37441574,0.36712462,2.7856020096805878e-05,9.424338350072503e-05,0.0001220994017785415
in,3.4e-05,9.372689,0.19513664,0.19528331,3.42585080943536e-05,4.0587172406958416e-05,7.484568050131202e-05
in,4e-05,8.748182,0.11071316,0.11914252,0.00011385910329408944,0.00020923500414937735,0.0003230941074434668
in,5.1e-05,8.041539,0.20535889,0.20534842,3.86435458494816e-05,6.923563341842964e-05,0.00010787918290589005
in,0.000716,11.50739,0.2852821,0.26284683,0.0001172331249108538,0.00018858109251596034,0.0003058142028748989
in,4e-06,9.862734,0.35914922,0.35572314,4.081083261553431e-06,4.548392826109193e-05,4.9565012886887416e-05
in,2.5e-05,9.610643,0.28520006,0.28178263,1.6154303011717275e-05,3.97443218389526e-05,5.5898624850669876e-05
in,3e-06,10.160052,0.19725785,0.19895104,4.5291835704119876e-05,3.0906277970643714e-05,7.619811367476359e-05
in,1.1e-05,9.051134,0.21771218,0.21607545,2.5163702957797796e-05,3.2675339753041044e-05,5.783904271083884e-05
in,0.000417,11.516191,0.27989098,0.25372639,4.170380998402834e-05,0.00017604572349227965,0.000217749533476308
in,0.000123,7.441592,0.25981225,0.26957685,4.2448187741683796e-05,0.0001191815608763136,0.0001616297522559762
in,1e-06,9.629355,0.18557394,0.17864969,2.41051493503619e-05,4.978211291017942e-05,7.388726226054132e-05
in,0.000128,9.260285,0.33716237,0.34070295,1.6262270946754143e-05,6.194959132699296e-05,7.82118586357683e-05
in,0.000251,7.942565,0.1159572,0.15977322,5.8938789152307436e-05,0.00028340209973976016,0.0003423408779781312
in,0.000114,10.707443,0.14282778,0.1053317,2.5813787942752242e-05,0.0001595281792106107,0.00018534196715336293
in,4.6e-05,8.174817,0.18376147,0.18202157,4.023897781735286e-05,6.150706758489832e-05,0.00010174604540225118
in,2e-06,9.911776,0.34408235,0.33516544,8.765768143348396e-06,4.780092422151938e-05,5.656669236486778e-05
in,2.7e-05,9.898593,0.17812271,0.16193895,0.00014849446597509086,0.00015309917216654867,0.0003015936235897243
in,5.8e-05,7.500746,0.18060902,0.12853655,0.0004067711706738919,0.00029837695183232427,0.0007051480934023857
in,0.000164,8.255074,0.12027052,0.17747721,0.0003198284830432385,0.0002762371441349387,0.0005960656562820077
in,7.2e-05,10.623417,0.22263641,0.21340871,0.0001180159961222671,0.00013888558896724135,0.00025690157781355083
in,5.9e-05,8.535633,0.2704644,0.26643419,0.0005015494534745812,0.00020467862486839294,0.0007062280783429742
in,2.1e-05,10.128747,0.28591999,0.29141793,1.577559123688843e-05,3.996305167675018e-05,5.573864473262802e-05
in,6.7e-05,8.733015,0.24631812,0.24632421,2.264856084366329e-05,7.340205775108188e-05,9.605061495676637e-05
in,1.4e-05,8.822963,0.20075163,0.20269856,4.151315806666389e-05,0.0001260480930795893,0.0001675612584222108
in,3.3e-05,9.91243,0.32419564,0.32853538,1.0777056559163611e-05,3.627178375609219e-05,4.7048841224750504e-05
in,7.8e-05,9.391427,0.23059915,0.21785109,0.00020053941989317536,7.059006748022512e-05,0.00027112948009744287
in,1.3e-05,9.998507,0.29525786,0.30494601,0.00010160365491174161,8.668481314089149e-05,0.0001882884680526331
in,0.000104,10.236588,0.26252143,0.2611874,6.304349881247617e-06,2.9022741728113033e-05,3.532709160936065e-05
in,1e-06,9.159242,0.20396699,0.20264757,4.365350105217658e-05,3.889120489475317e-05,8.254470594692975e-05
in,5.4e-05,9.79597,0.2507934,0.24840823,1.2426182365743443e-05,4.1429517295910046e-05,5.385569966165349e-05
in,0.000118,9.885716,0.31963796,0.32805109,1.1870357411680743e-05,5.260809120954946e-05,6.447844498325139e-05
in,0.000278,7.802916,0.30733706,0.29837596,7.743809692328796e-05,0.00013223334099166095,0.00020967144519090652
in,0.0,9.595729,0.33263185,0.33986688,7.933656888781115e-06,3.8864607631694525e-05,4.679826452047564e-05
in,0.00011,7.962676,0.23471644,0.23989013,3.363282303325832e-05,7.285464380402118e-05,0.0001064874668372795
in,6e-05,8.87684,0.30922315,0.30935436,3.9551679947180673e-05,7.064003148116171e-05,0.0001101917150663212
in,7.1e-05,8.343872,0.28571442,0.26236981,8.280453766928986e-05,0.00013587997818831354,0.00021868452313356102
in,2.2e-05,8.570804,0.38816115,0.38471478,1.9562809029594064e-05,0.00020827961270697415,0.0002278424217365682
in,7e-05,8.833546,0.3063239,0.29376757,1.748519207467325e-05,9.559328464092687e-05,0.00011307848035357893
in,9.7e-05,8.625952,0.21099916,0.22306021,5.564308958128095e-05,0.00011717056622728705,0.000172813655808568
in,3.2e-05,7.687182,0.17557463,0.17588648,0.00014074283535592258,0.0002626676869112998,0.0004034105222672224
in,5e-06,8.453196,0.16421694,0.16632423,8.480161341140047e-06,5.051336484029889e-05,5.899352618143894e-05
in,2e-05,8.131253,0.11205973,0.1383473,4.685284511651844e-05,0.00023729691747575998,0.00028414977714419365
in,1.9e-05,9.482092,0.23542634,0.23371582,1.7772164937923662e-05,2.374159885221161e-05,4.151376197114587e-05
in,0.000103,11.323495,0.15263429,0.1649981,9.97238967102021e-05,0.00015262806846294552,0.00025235197972506285
in,2.3e-05,9.880021,0.36087262,0.35386732,2.4096755169011885e-06,4.312008240958676e-05,4.5529759518103674e-05
in,2.6e-05,9.915718,0.27453314,0.27132213,2.322876753169112e-05,5.3199055400909856e-05,7.642782293260098e-05
in,5.2e-05,8.910187,0.20065588,0.20362373,1.7229362129000947e-05,5.365489050745964e-05,7.08842562744394e-05
in,1.7e-05,9.930923,0.14778126,0.15559317,4.8136960685951635e-05,0.00022962181537877768,0.0002777587797027081
in,3.3e-05,9.509856,0.26599848,0.26745662,3.8217178371269256e-05,7.424071372952312e-05,0.00011245789210079238
in,2.1e-05,9.795287,0.15409458,0.13477924,0.00013377220602706075,0.00019952883303631097,0.0003333010245114565
in,6e-06,9.606934,0.20000587,0.20159999,1.4824441677774303e-05,3.15603319904767e-05,4.6384775487240404e-05
in,8.6e-05,8.707971,0.24588366,0.2454787,1.337422236247221e-05,9.217792103299871e-05,0.00010555214248597622
in,8.5e-05,9.302825,0.2696251,0.26962107,0.00011380397336324677,0.00041070100269280374,0.0005245049833320081
in,1.1e-05,9.748838,0.22436637,0.22687283,1.1228668881813064e-05,2.7942407541559078e-05,3.9171078242361546e-05
in,4.1e-05,8.991391,0.25323409,0.25735632,2.6420246285852045e-05,6.628604751313105e-05,9.27062937989831e-05
in,0.000333,8.164475,0.27318327,0.2667236,1.86421129910741e-05,6.220830982783809e-05,8.0850426456891e-05
in,0.000181,8.247985,0.1535967,0.14681435,7.443877257173881e-05,0.00016138807404786348,0.0002358268538955599
in,3.1e-05,9.672265,0.3233531,0.3174431,5.766096001025289e-05,5.354542372515425e-05,0.00011120638373540714
in,1e-05,8.566688,0.14653862,0.15298323,3.362924326211214e-05,0.00017322499479632825,0.0002068542380584404
in,2e-06,9.490013,0.29795294,0.29573768,2.2239750251173973e-05,5.538212280953303e-05,7.7621873060707e-05
in,1.1e-05,7.818096,0.19654096,0.20415986,0.0003205864632036537,0.00014768994878977537,0.00046827641199342906
in,1e-05,9.166055,0.17199315,0.16362701,0.00018050205835606903,0.00019449772662483156,0.00037499977042898536
in,8.5e-05,11.431832,0.24135465,0.23988089,4.294430618756451e-05,0.00012914974649902433,0.00017209404904861003
in,0.000182,8.86186,0.22813198,0.22896735,9.148858225671574e-06,4.756312773679383e-05,5.6711985962465405e-05
in,0.000124,10.552076,0.10949142,0.11821581,8.364139648620039e-05,0.00017279107123613358,0.00025643245317041874
in,1.5e-05,10.13186,0.23163592,0.22548299,2.8494629077613354e-05,3.0132729079923593e-05,5.862735997652635e-05
in,0.000207,8.654111,0.20621698,0.20734303,1.9946855900343508e-05,4.6676723286509514e-05,6.662357918685302e-05
in,1.4e-05,7.900415,0.28832395,0.27240944,0.00024747924180701375,0.0005862806574441493,0.000833759899251163
in,5.8e-05,9.765009,0.22324332,0.22683378,1.055981465469813e-05,2.8824590117437765e-05,3.9384405681630597e-05
in,9.4e-05,9.848125,0.26481833,0.2532748,8.410506416112185e-05,0.00019127686391584575,0.0002753819280769676
in,8.7e-05,10.042944,0.25223561,0.22765455,0.0001277512201340869,0.00015442715084645897,0.0002821783709805459
in,6.7e-05,9.738485,0.22429891,0.22664532,1.0530506187933497e-05,3.0871062335791066e-05,4.140156670473516e-05
in,9e-06,9.937999,0.19670851,0.18943168,9.862945444183424e-05,0.00014214547991286963,0.0002407749416306615
in,2.2e-05,9.631684,0.22167796,0.21897511,3.065818236791529e-05,3.2312727853422984e-05,6.297091022133827e-05
in,2.3e-05,9.09896,0.30675343,0.34349972,0.00019579722720663995,0.00014258857117965817,0.00033838581293821335
in,2.8e-05,9.166026,0.26688628,0.2517578,4.6886209020158276e-05,4.9562600906938314e-05,9.64488135650754e-05
in,0.001922,11.828719,0.20065917,0.2409856,9.179121843772009e-05,0.00011331854329910129,0.000205109769012779
in,4e-06,9.700508,0.34493254,0.33927688,4.058389095007442e-06,3.945682692574337e-05,4.351521783974022e-05
in,3e-06,9.497392,0.2182849,0.22842355,8.323703696078155e-06,2.641843821038492e-05,3.4742140996968374e-05
in,0.000112,9.53238,0.17031381,0.16088787,0.00010531106818234548,0.00016419548774138093,0.000269506563199684
in,0.000493,7.622865,0.2837507,0.27122131,0.00015814497601240873,0.00013233048957772553,0.00029047546559013426
in,7.4e-05,9.687568,0.32682411,0.32669535,1.671651807555463e-05,4.386503860587254e-05,6.058155850041658e-05
in,4e-05,8.504636,0.31194148,0.31826252,2.4895465685403906e-05,9.143839997705072e-05,0.00011633386748144403
in,0.000113,8.436129,0.18088808,0.16849206,5.316246097208932e-05,0.00018272697343491018,0.00023588942713104188
in,0.000162,9.094124,0.25534939,0.2595647,5.023311314289458e-05,0.00011976641690125689,0.00016999953368213028
in,1.8e-05,9.572023,0.18424381,0.18398173,2.4225644665420987e-05,4.110660665901378e-05,6.533224950544536e-05
in,1.9e-05,9.969909,0.33700856,0.33729377,4.966371307091322e-06,3.8473102904390544e-05,4.343947512097657e-05
in,7.2e-05,11.529952,0.26462742,0.25643653,2.447916631354019e-05,0.00012329360470175743,0.00014777277829125524
in,6.7e-05,8.681438,0.26572992,0.24322936,2.7085025067208335e-05,0.00014421934611164033,0.00017130437481682748
in,1e-06,9.314252,0.16564736,0.16885258,2.5788534912862815e-05,4.3201867811148986e-05,6.89904045430012e-05
in,0.000145,8.195879,0.17526949,0.1931641,0.00011024838750017807,0.0002014349156524986,0.0003116833104286343
in,8e-06,10.021515,0.20634982,0.20608583,3.9570342778461054e-05,3.622055010055192e-05,7.579089287901297e-05
in,6.4e-05,9.377927,0.24023505,0.23925968,1.3124003089615144e-05,3.1557970942230895e-05,4.468197585083544e-05
in,5.6e-05,8.128212,0.26145294,0.25618058,9.757470979820937e-05,0.00014143847511149943,0.0002390131849097088
in,3.4e-05,9.526283,0.33036221,0.32836586,1.409122887707781e-05,4.735890979645774e-05,6.145014049252495e-05
in,9.4e-05,8.63237,0.37955527,0.37100542,3.021691009053029e-05,7.356557034654543e-05,0.00010378248407505453
in,4e-06,9.891639,0.24173222,0.24354215,5.8623704717319924e-06,2.8187390853418037e-05,3.404976087040268e-05
in,6e-05,9.978713,0.25015215,0.25113147,1.215486554428935e-05,2.7329344447935e-05,3.948420999222435e-05
in,1.2e-05,8.923169,0.20422929,0.21844625,2.3436115952790715e-05,4.327393617131747e-05,6.671005394309759e-05
in,6e-06,9.463896,0.28758473,0.29589415,2.4056089387158863e-05,3.446099435677752e-05,5.8517085562925786e-05
in,2e-06,9.016443,0.30617635,0.30927834,1.49936759044067e-05,5.124389281263575e-05,6.623756780754775e-05
in,4.3e-05,9.337784,0.3624341,0.36161911,6.407947239495115e-06,5.00025344081223e-05,5.6410481192870066e-05
in,2.4e-05,9.922179,0.24317219,0.24166279,3.6945680221833754e-06,2.907901580329053e-05,3.2773583370726556e-05
in,1e-05,10.141948,0.26622476,0.26667142,1.776673707354348e-05,3.838619159068912e-05,5.615293048322201e-05
in,7.4e-05,10.052967,0.24272048,0.24398141,1.1344305676175281e-05,2.6908324798569083e-05,3.8252630474744365e-05
in,9.7e-05,9.557765,0.27943315,0.28207487,6.695477350149304e-05,7.076300971675664e-05,0.00013771778321824968
in,0.000171,8.031111,0.31096725,0.31223005,3.695686609717086e-05,7.43581767892465e-05,0.00011131504288641736
in,3.6e-05,9.50911,0.20044663,0.20101778,4.053598968312144e-05,4.4125146814621985e-05,8.466113649774343e-05
in,2.9e-05,9.475978,0.23335963,0.22934857,5.161150056665065e-06,2.9492483008652925e-05,3.465363261057064e-05
in,2.9e-05,9.31864,0.38381935,0.37684241,8.846754099067766e-06,6.116756412666291e-05,7.001432095421478e-05
in,0.0,9.575964,0.24281477,0.24973002,1.0522710908844601e-05,2.910637340391986e-05,3.9629085222259164e-05
in,0.000119,9.151591,0.18764293,0.20793295,9.393919754074886e-05,9.582685015629977e-05,0.00018976605497300625
in,1.6e-05,9.810261,0.23185529,0.23171179,1.227460234076716e-05,3.1548850529361516e-05,4.3823452870128676e-05
in,1e-06,9.843251,0.28491133,0.2808426,2.1724765247199684e-05,6.596177991013974e-05,8.768654515733942e-05
in,6.5e-05,10.096441,0.31767739,0.31924716,0.00019085075473412871,0.000437524780863896,0.0006283755647018552
in,1.3e-05,9.834891,0.14931154,0.14820245,0.00023515951761510223,0.00010987328278133646,0.0003450328076723963
in,3.6e-05,10.000299,0.22379392,0.22417119,2.1789262973470613e-05,4.619752144208178e-05,6.798678077757359e-05
in,3.7e-05,9.451659,0.17036674,0.17481174,1.939498179126531e-05,4.8398625949630514e-05,6.779360410291702e-05
in,0.000129,8.646985,0.28411564,0.28267652,4.190750769339502e-05,0.00015848253678996116,0.00020039004448335618
in,0.000351,11.160624,0.09568912,0.14512572,0.0001739118597470224,0.00026428597630001605,0.00043819783604703844
in,0.000138,7.894004,0.2348628,0.23548552,0.0002023836859734729,0.00034054770367220044,0.0005429313750937581
in,2.5e-05,9.872253,0.23234017,0.21883348,0.00012642111687455326,0.0001396364823449403,0.0002660576137714088
in,8.1e-05,9.962194,0.32190424,0.32478008,1.1651060049189255e-05,3.9051541534718126e-05,5.070260158390738e-05
in,2.4e-05,9.539894,0.36192388,0.347067,0.00010415101132821292,0.0001395318831782788,0.00024368289450649172
in,4e-05,8.747598,0.26010983,0.25732514,3.0686467653140426e-05,6.0812388255726546e-05,9.149885590886697e-05
in,5e-05,8.55352,0.09910372,0.11246431,0.000138593721203506,0.00016344226605724543,0.00030203600181266665
in,5.8e-05,9.83368,0.23895982,0.23889902,2.38989796343958e-05,2.4630120606161654e-05,4.852910205954686e-05
in,9.7e-05,10.366854,0.14154858,0.11261065,7.58886817493476e-05,0.00020235523697920144,0.0002782439114525914
in,0.0,9.560825,0.35089267,0.35233879,7.306078259716742e-06,5.651700121234171e-05,6.382307765306905e-05
in,1.4e-05,9.668862,0.3155392,0.31421813,6.0815691540483385e-06,5.205446359468624e-05,5.813603274873458e-05
in,4.9e-05,9.06472,0.18946668,0.17545789,0.00011636537965387106,0.00015417582471854985,0.0002705412043724209
in,0.000276,7.753444,0.18231498,0.19949415,5.895179492654279e-05,0.00013332586968317628,0.00019227765733376145
in,1.9e-05,9.930069,0.31511732,0.31268167,1.1419070688134525e-05,5.133187005412765e-05,6.275094347074628e-05
in,7.7e-05,9.259208,0.23840346,0.20192826,0.0004499031638260931,0.00024424499133601785,0.0006941481260582805
in,3e-05,9.445025,0.12980151,0.1305681,5.180265361559577e-05,0.0002133389498339966,0.00026514159981161356
in,8.4e-05,10.152495,0.17549201,0.17864074,5.18328306498006e-05,5.11603029735852e-05,0.000102993129985407
in,1.3e-05,9.668671,0.29243493,0.2833809,6.516227585962042e-05,0.00014927636948414147,0.0002144386526197195
in,0.000196,10.584592,0.22555224,0.21853217,0.0001484394451836124,0.00015603691281285137,0.0003044763579964638
in,5e-06,9.630094,0.19285566,0.19237958,0.00013235528604127467,0.0001666064199525863,0.00029896170599386096
in,0.001019,11.534298,0.16492916,0.17791966,0.00011921185068786144,0.000222086047870107,0.0003412978840060532
in,0.000134,8.243398,0.31750377,0.31184,6.392638169927523e-05,9.06777786440216e-05,0.00015460416034329683
in,3.4e-05,9.093387,0.3408146,0.343512,1.071751830750145e-05,4.5659100578632206e-05,5.6376618886133656e-05
in,7.1e-05,8.791277,0.26280928,0.26274255,2.7154190320288762e-05,0.00013864193169865757,0.00016579612565692514
in,0.000347,10.463272,0.18797317,0.19407459,0.00021033971279393882,0.0001448320981580764,0.0003551717964001
in,7.1e-05,7.617063,0.21595514,0.22002187,5.440468157758005e-05,8.953475480666384e-05,0.0001439394400222227
in,5.4e-05,9.059077,0.18531843,0.18459491,0.0001427135430276394,0.0001221050479216501,0.00026481860550120473
in,3.1e-05,7.695756,0.22499251,0.21942511,0.00014704029308632016,0.00011391394946258515,0.00026095425710082054
in,0.001044,11.534339,0.26852342,0.25586352,0.0004271154466550797,0.00023077547666616738,0.0006578909233212471
in,2.7e-05,8.62616,0.23696786,0.2337492,5.2658153435913846e-05,0.00013708489132113755,0.0001897430483950302
in,8.1e-05,9.826892,0.29400132,0.29746959,4.6024288167245686e-05,5.456474536913447e-05,0.00010058903717435896
in,0.000142,9.4099,0.34415651,0.34471679,1.2165797670604661e-05,5.546633110498078e-05,6.763212877558544e-05
in,0.000117,7.424004,0.13979774,0.18253262,6.610610580537468e-05,0.0002706706873141229,0.00033677677856758237
in,2e-05,10.227915,0.24933875,0.24999504,1.3056925126875285e-05,4.069144415552728e-05,5.374836837290786e-05
in,0.000113,9.962246,0.31411275,0.31693769,9.794507604965474e-06,4.573551268549636e-05,5.5530021199956536e-05
in,4e-06,9.523716,0.28517878,0.281192,5.972485087113455e-05,0.00011887735308846459,0.00017860220395959914
in,0.00026,7.517468,0.29202786,0.31274119,0.00011163155431859195,0.00014331258716993034,0.0002549441414885223
in,0.000452,10.377273,0.19507036,0.21241561,5.489552131621167e-05,0.00013578723883256316,0.00019068276742473245
in,6.2e-05,9.721056,0.14369861,0.14277014,8.608421194367111e-05,0.00020011747255921364,0.00028620168450288475
in,0.000328,11.926826,0.16899627,0.1580058,0.00012957873695995659,0.00025467987870797515,0.00038425863021984696
in,8.7e-05,8.145159,0.20204985,0.19282287,0.00013135382323525846,0.00014404169633053243,0.0002753955195657909
in,4.7e-05,10.140792,0.32027741,0.32140535,0.00021292470046319067,0.00044252327643334866,0.0006554479477927089
in,0.000212,9.614081,0.34668102,0.35107318,1.1893887858605012e-05,5.264522769721225e-05,6.453911191783845e-05
