region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,4.2e-05,8.998134,0.24532947,0.23962955,0.0001558520016260445,0.00013617596414405853,0.0002920279512181878
in,0.000232,7.544547,0.21429095,0.20902503,1.7495074644102715e-05,0.0001497813209425658,0.0001672763901297003
in,4.9e-05,9.563885,0.33498914,0.33115563,0.0001620780094526708,0.00016451292322017252,0.00032659093267284334
in,9.4e-05,10.030925,0.27907937,0.2740851,1.8779772290145047e-05,4.0945818909676746e-05,5.9725593018811196e-05
in,0.000356,8.794882,0.19845604,0.1985037,6.764230420230888e-06,3.798764737439342e-05,4.47518759756349e-05
in,7.9e-05,10.048033,0.25663524,0.25360662,8.12869329820387e-05,0.00010884022049140185,0.00019012714619748294
in,1.9e-05,6.042497,0.1637928,0.12818144,0.00020919489907100797,0.00028954612207598984,0.0004987410502508283
in,1.4e-05,9.371162,0.23093799,0.24139409,9.578145545674488e-05,0.00015565175272058696,0.0002514332009013742
in,1.7e-05,9.698642,0.3359307,0.3409552,3.62844584742561e-05,8.921009430196136e-05,0.00012549455277621746
in,0.000191,5.521542,0.12895957,0.11646358,7.831239781808108e-05,0.00018526945495977998,0.0002635818673297763
in,5.5e-05,9.64808,0.19516304,0.19695529,1.663454168010503e-05,3.084115087403916e-05,4.747569255414419e-05
in,3.3e-05,7.236237,0.37123739,0.36250168,5.0464688683860004e-05,9.117565059568733e-05,0.00014164033927954733
in,0.000272,6.399601,0.1717089,0.1655191,0.0001423354260623455,0.00014104311412665993,0.0002833785256370902
in,9.4e-05,9.59968,0.22820783,0.23451324,9.075471098185517e-06,2.705528459046036e-05,3.6130753869656473e-05
in,5.4e-05,10.16399,0.27759471,0.26029548,4.066638575750403e-05,0.00014180106518324465,0.00018246745457872748
in,0.00018,8.514351,0.15782814,0.1667999,6.98790536262095e-05,5.1570932555478066e-05,0.00012144998618168756
in,1.5e-05,9.360059,0.24891661,0.24897218,1.2351151781331282e-05,3.032366294064559e-05,4.2674815631471574e-05
in,0.000429,5.20748,0.41764344,0.42173505,6.501022289739922e-05,0.0001408545213053003,0.00020586475147865713
in,8.2e-05,9.686322,0.21930295,0.22037861,1.6179834346985444e-05,2.9969049137434922e-05,4.614888166543096e-05
in,1.4e-05,9.41796,0.34844453,0.34874541,5.450557182484772e-06,4.8338617489207536e-05,5.378917558118701e-05
in,0.000136,8.872044,0.19409487,0.20242067,8.329638149007224e-06,0.00013523655070457608,0.0001435661833966151
in,0.000265,7.595606,0.24744364,0.25850183,3.8211463106563315e-05,9.937882714439183e-05,0.00013759029388893396
in,6e-06,9.95759,0.22261888,0.21956396,6.829801350249909e-06,2.557869811425917e-05,3.2408497645519674e-05
in,0.000221,8.092082,0.20495348,0.20070803,4.235842789057642e-05,4.154909402132034e-05,8.390752191189677e-05
in,0.000171,8.280995,0.20700369,0.20765176,9.912547284329776e-06,4.0800314309308305e-05,5.071286068414338e-05
in,8e-06,9.733414,0.18637022,0.18567148,6.077264515624847e-06,4.445242666406557e-05,5.052969208918512e-05
in,4.6e-05,8.835631,0.24246785,0.23927064,1.692032310529612e-05,3.24602733599022e-05,4.938059646519832e-05
in,3e-06,9.736359,0.25961661,0.26510996,2.7221003620070405e-05,3.2110583561006933e-05,5.9331585362087935e-05
in,0.000487,4.178486,0.29831275,0.29119068,2.426243736408651e-05,9.271346061723307e-05,0.00011697589798131958
in,0.000109,10.861944,0.10034045,0.13368675,8.09192715678364e-05,0.00017799163470044732,0.0002589109062682837
in,0.000405,10.429403,0.2002155,0.18759622,0.0003715157217811793,0.0001444186782464385,0.0005159344291314483
in,0.000123,10.009261,0.39397352,0.39399195,2.4998478693305515e-05,8.713361603440717e-05,0.00011213209654670209
in,7.2e-05,6.562801,0.33007127,0.35409361,4.821382026420906e-05,0.00032827965333126485,0.0003764934663195163
in,0.000107,9.343331,0.25522946,0.27000299,4.944925967720337e-05,0.00012895137479063123,0.0001784006308298558
in,4.2e-05,6.618969,0.26194521,0.25638852,6.982281047385186e-05,9.417935507372022e-05,0.00016400216554757208
in,0.000272,7.548665,0.25689607,0.23433661,5.585425242315978e-05,0.000139444979140535,0.00019529923156369478
in,4.6e-05,10.181514,0.20359232,0.20581111,1.0092627235280816e-05,3.1415180274052545e-05,4.150780659983866e-05
in,2.9e-05,6.769504,0.21724306,0.21573246,3.544357969076373e-05,0.00010033707076217979,0.0001357806468149647
in,1.9e-05,10.118253,0.25866055,0.26000282,1.0609286619001068e-05,4.644661385100335e-05,5.7055898651015013e-05
in,7.1e-05,8.622919,0.29716382,0.29041079,1.0464482329552993e-05,6.157868483569473e-05,7.204317080322653e-05
in,1.5e-05,9.869358,0.33629198,0.3346777,4.211948544252664e-05,7.880145130911842e-05,0.00012092093675164506
in,0.000387,11.976101,0.22225848,0.19469211,6.214792665559798e-05,0.0001981754758162424,0.0002603234024718404
in,5.2e-05,10.047724,0.26647558,0.26497686,1.0552082130743656e-05,6.310207390924916e-05,7.365415513049811e-05
in,0.000149,10.201519,0.23976953,0.23817873,3.993074642494321e-05,3.607168764574453e-05,7.600243407068774e-05
in,8.3e-05,10.103228,0.22383382,0.22854838,1.1026973879779689e-05,3.28525566146709e-05,4.3879532313439995e-05
in,0.000371,8.714385,0.24636809,0.24678037,1.3309515452419873e-05,3.14878998324275e-05,4.479741619434208e-05
in,7.3e-05,8.930023,0.24629471,0.25642508,6.974872667342424e-05,0.0002146244514733553,0.00028437317814677954
in,0.000558,10.90812,0.14160602,0.16314767,5.0951060984516516e-05,0.00019080107449553907,0.00024175213184207678
in,2.3e-05,8.198063,0.20785468,0.2061096,5.098191468277946e-05,0.0001174265198642388,0.00016840844182297587
in,0.000113,10.195326,0.24351229,0.20862985,0.0004204186552669853,0.0006187779945321381,0.001039196620695293
in,4e-05,9.43274,0.2695216,0.28830883,0.0002984213351737708,0.00033712954609654844,0.0006355508812703192
in,0.000331,9.266065,0.32089979,0.32918313,7.704817107878625e-05,0.00011924780119443312,0.00019629596499726176
in,1.1e-05,9.624916,0.20237157,0.20543694,6.60663090457092e-06,3.107777229161002e-05,3.768440365092829e-05
in,2.6e-05,7.055395,0.27339141,0.26756829,2.9166585591156036e-05,0.0001197675010189414,0.00014893407933413982
in,5.7e-05,10.122036,0.12418995,0.10538815,0.00027563085313886404,0.00022224840358830988,0.0004978792276233435
in,5.4e-05,7.735198,0.32288785,0.30589765,4.415172224980779e-05,8.273652201751247e-05,0.00012688824790529907
in,2e-06,10.068385,0.23993556,0.23836657,5.747670456912601e-06,2.8700471375486813e-05,3.4448141377652064e-05
in,4.8e-05,6.960457,0.45580872,0.4456524,5.581446021096781e-05,0.00019599252846091986,0.00025180698139593005
in,0.000201,8.793954,0.2218248,0.21569189,2.5166595150949433e-05,6.346762529574335e-05,8.863421680871397e-05
in,4.7e-05,9.33199,0.36371946,0.35589582,8.905478898668662e-05,0.00015182171773631126,0.0002408765139989555
in,6.1e-05,9.622381,0.25594826,0.25064307,1.1800115316873416e-05,2.6733981940196827e-05,3.853409725707024e-05
in,0.000164,6.180828,0.12647882,0.13145635,0.00012252357555553317,0.00015508619253523648,0.00027760976809076965
in,0.000981,11.881051,0.23273829,0.24762495,3.221072620362975e-05,0.00013963121455162764,0.00017184193711727858
in,5.3e-05,9.652644,0.25137971,0.25102797,1.2556771253002807e-05,2.5704439394758083e-05,3.8261212466750294e-05
in,2.6e-05,9.202222,0.2467356,0.24106526,4.605334197549382e-06,2.6045358026749454e-05,3.0650691769551486e-05
in,6.9e-05,8.932162,0.16779152,0.15253122,0.0002555385872256011,0.00018328023725189269,0.00043881882447749376
in,0.000407,6.681574,0.25636572,0.25510034,7.385246135527268e-05,9.071798558579758e-05,0.00016457044694107026
in,7.8e-05,6.901558,0.28292914,0.28841746,0.00011653601541183889,0.00016255541413556784,0.0002790914149954915
in,3.2e-05,9.419157,0.26081556,0.26553601,4.8055815568659455e-05,6.940511229913682e-05,0.00011746092786779627
in,2.7e-05,9.108203,0.28058468,0.28023729,2.6325804356019944e-05,8.833912579575554e-05,0.00011466493015177548
in,2e-05,10.283345,0.2758701,0.28175423,2.315616438863799e-05,4.5541441068053246e-05,6.869760545669124e-05
in,5e-06,9.178006,0.28683625,0.28116417,6.764356658095494e-05,0.00016164947010111064,0.0002292930439580232
in,0.00011,7.270402,0.32572058,0.35005027,4.906412505079061e-05,0.00010314675455447286,0.00015221087960526347
in,0.000125,8.869899,0.25946683,0.25003976,2.3654536562389694e-05,6.08164700679481e-05,8.44710084493272e-05
in,0.000401,5.148369,0.23692439,0.23610115,0.00011268284288235009,0.00010324420873075724,0.00021592705161310732
in,0.00039,5.448859,0.18317224,0.17693935,2.2577289200853556e-05,0.00014594632375519723,0.00016852360568009317
in,5.2e-05,9.255167,0.222907,0.23050432,1.5565175999654457e-05,3.0901559512130916e-05,4.646673551178537e-05
in,0.000135,8.502831,0.21498476,0.22344355,5.5140830227173865e-05,9.533143747830763e-05,0.00015047227498143911
in,0.000124,7.333191,0.22060625,0.21443656,0.0001723988971207291,0.00012108311057090759,0.0002934820076916367
in,3e-06,9.37017,0.26103684,0.2573351,1.7149453924503177e-05,3.400658169994131e-05,5.1156035624444485e-05
in,0.000252,8.698031,0.25151418,0.25538239,2.7514162866282277e-05,4.337021891842596e-05,7.088437996571884e-05
in,1e-06,9.607743,0.40401693,0.39977664,6.34047100902535e-05,0.00012989247625228018,0.0001932971936184913
in,1.3e-05,8.685826,0.2237618,0.20745024,0.00014685005589853972,0.0001286956830881536,0.00027554575353860855
in,0.001064,6.032543,0.36352181,0.36427999,4.859156979364343e-05,0.0001753200776875019,0.00022391164384316653
in,6.2e-05,8.951075,0.22800013,0.23119149,2.744601806625724e-05,0.0001132414472522214,0.00014068746531847864
in,8e-06,9.632594,0.25626316,0.26477042,1.767513094819151e-05,3.220655344193801e-05,4.988168439012952e-05
in,9e-06,9.511984,0.36851244,0.37455907,2.3614840756636113e-05,7.512855518143624e-05,9.874339593807235e-05
in,0.000558,5.386273,0.26694419,0.26590091,3.267403008067049e-05,9.984134521801025e-05,0.00013251537166070193
in,0.000362,5.262542,0.14822548,0.12538794,3.812729846686125e-05,0.0002216294378740713,0.0002597567508928478
in,6.8e-05,8.247985,0.1535967,0.14469288,0.00010657058737706393,0.00014716596342623234,0.0002537365653552115
in,2.9e-05,9.139717,0.23455716,0.23060119,9.345925718662329e-06,2.7574924388318323e-05,3.692085010698065e-05
in,2.6e-05,9.624562,0.24460482,0.24307664,1.589407111168839e-05,3.265301347710192e-05,4.854708458879031e-05
in,1.7e-05,10.099453,0.20519473,0.20244542,2.170066727558151e-05,3.887834827764891e-05,6.057901555323042e-05
in,0.000146,8.965178,0.27574983,0.2750698,8.983118459582329e-05,0.00012915027036797255,0.00021898145496379584
in,4e-06,9.862741,0.17175454,0.16741718,3.5886951081920415e-05,5.444147973321378e-05,9.03284308151342e-05
in,3.4e-05,9.79608,0.21806086,0.21657681,1.2353555575828068e-05,3.243878745706752e-05,4.479234485188499e-05
in,4.8e-05,10.081756,0.24153186,0.23822239,1.0311930054740515e-05,2.7744416001951322e-05,3.805634696618654e-05
in,0.000189,8.928558,0.25844663,0.26016301,3.513117917464115e-05,6.133226997917518e-05,9.646345279179513e-05
in,4e-06,9.797707,0.36404229,0.36623031,2.903712447732687e-05,6.735707574989647e-05,9.639420022722334e-05
in,0.000161,9.252047,0.33511365,0.32337421,3.9660895708948374e-05,7.733383972663432e-05,0.0001169947354355827
in,0.00019,7.114624,0.12684004,0.12916711,5.600868462352082e-05,0.0001381142355967313,0.00019412292749620974
in,3e-06,9.560177,0.22733238,0.22995301,1.939892172231339e-05,4.007958705187775e-05,5.947850877419114e-05
in,2.2e-05,9.819698,0.22952301,0.22517955,1.3786549061478581e-05,3.361530980328098e-05,4.740185977425426e-05
in,2.4e-05,9.878257,0.252752,0.25559247,3.461902815615758e-05,4.195771543891169e-05,7.657674723304808e-05
in,0.000193,6.714899,0.11840843,0.13141605,0.00011329037079121917,0.00020408334967214614,0.0003173737204633653
in,0.000529,11.187183,0.22748423,0.2183083,6.631103315157816e-05,0.00012115645222365856,0.00018746749265119433
in,6.2e-05,7.682781,0.33607109,0.32882184,0.00010153203766094521,0.00012829358456656337,0.00022982561495155096
in,2.3e-05,9.893603,0.25771935,0.25323719,1.608130150998477e-05,3.095993452006951e-05,4.7041234211064875e-05
in,5.6e-05,9.911875,0.2414367,0.22340211,0.00012084537593182176,0.00015122465265449136,0.00027207002858631313
in,2.4e-05,9.998771,0.31944319,0.30801103,0.00011203697067685425,7.401038601528853e-05,0.00018604735669214278
in,0.000774,6.999977,0.14948977,0.13308351,1.557886935188435e-05,0.00016825080092530698,0.00018382967391517013
in,6.3e-05,9.975355,0.25424537,0.25368351,4.6599267079727724e-05,5.406422496889718e-05,0.0001006634920486249
in,3e-06,9.748065,0.3159237,0.31428355,9.757925909070764e-06,4.995911876903847e-05,5.971704376861453e-05
in,2.6e-05,9.8308,0.18022364,0.17946136,4.057902697240934e-05,4.660980630433187e-05,8.71888332767412e-05
in,1.5e-05,9.077049,0.22128322,0.21860144,1.8192586139775813e-05,3.981416011811234e-05,5.800674625788815e-05
in,1.4e-05,8.626725,0.25065279,0.25141948,9.240420331479982e-05,0.00021791469771414995,0.00031031889375299215
in,5.2e-05,10.193187,0.153027,0.16476795,4.350371455075219e-05,0.0001537519710836932,0.000197255692910403
in,4.4e-05,11.844057,0.20518625,0.21387489,0.0001949742581928149,0.0001799890014808625,0.0003749632742255926
in,1.7e-05,9.80489,0.2207703,0.22241881,2.7488285923027433e-05,9.326182771474123e-05,0.00012075011181877926
in,6.3e-05,9.636934,0.29436242,0.28991389,6.627074617426842e-05,0.0001146910508396104,0.00018096179701387882
in,0.000179,9.057714,0.22063868,0.22523561,1.8748580259853043e-05,6.3515872170683e-05,8.226445061154664e-05
in,0.000268,7.618067,0.20707678,0.2236919,2.6933159460895695e-05,9.595327719580382e-05,0.00012288644211366773
in,0.000129,9.252127,0.3049418,0.30321637,8.005471318028867e-05,8.085671288426965e-05,0.00016091142606455833
in,5.2e-05,9.598231,0.23180795,0.22944863,1.3755798136116937e-05,2.882423905248288e-05,4.258003900758922e-05
in,0.000129,10.027228,0.21921495,0.22092251,1.2283971955184825e-05,3.2898235076572746e-05,4.518220521276817e-05
in,2.8e-05,9.243752,-0.27862973,-0.31498799,9.4024115242064e-05,0.0007450528792105615,0.0008390769944526255
in,8.5e-05,9.739404,0.34850725,0.35250288,2.0564162696246058e-05,7.321868906728923e-05,9.378285176353529e-05
in,0.000394,6.667859,-0.16245334,0.05558661,0.005805613473057747,0.0003509814850986004,0.006156594958156347
in,2.8e-05,9.939367,0.18297357,0.18433452,6.332803422992583e-06,3.834952804027125e-05,4.468233237275854e-05
in,3.9e-05,8.959237,0.23831403,0.23867747,7.920665666460991e-05,0.00011645983613561839,0.0001956664928002283
