region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,3.4e-05,9.890534,0.32252806,0.31861779,3.01946511171991e-05,0.00011624685430433601,0.00014644151087850332
in,0.000116,8.585137,0.27545675,0.28957233,6.572184065589681e-05,0.00014904429554007947,0.00021476612892001867
in,0.00018,10.292124,0.31868102,0.31820458,4.83319818158634e-05,0.0006730022141709924,0.0007213341887108982
in,4.5e-05,5.879806,0.40197253,0.39412135,7.22886688890867e-05,0.00016604209668003023,0.00023833077284507453
in,4e-06,9.734457,0.37872986,0.36087194,4.880193591816351e-05,0.00010653454955900088,0.0001553364854771644
in,2.3e-05,9.203,0.2751799,0.27319708,6.67788481223397e-05,0.00014587162877433002,0.00021265048417262733
in,4.6e-05,8.5194,0.30620287,0.2796472,0.000120433876872994,0.00012214950402267277,0.00024258338089566678
in,0.000145,8.025474,0.2121332,0.18455942,0.00012543585035018623,0.0003267556894570589,0.00045219153980724514
in,4e-06,4.983191,0.2285107,0.23807247,0.00019153715402353555,0.00017572614888194948,0.00036726330290548503
in,7.6e-05,8.40369,0.24914555,0.25170019,2.545253846619744e-05,0.00010048323019873351,0.00012593576684594154
in,1.3e-05,9.927167,0.21364317,0.21785128,2.9868433557567187e-05,3.9330592699116096e-05,6.919902807567269e-05
in,8.1e-05,10.158622,0.25611139,0.25923279,2.5663872293080203e-05,8.533111395081505e-05,0.00011099498806288466
in,6e-06,9.3977,0.17458665,0.19697766,3.8905698602320626e-05,0.000135458743898198,0.00017436443886253983
in,0.000902,6.636816,0.32772513,0.32221121,9.347213199362159e-05,0.0001515887415735051,0.0002450608881190419
in,4.2e-05,8.453196,0.16421694,0.16922915,1.2328824595897458e-05,6.679940997855738e-05,7.912823639344424e-05
in,0.000304,10.244186,0.25432137,0.25789014,2.187562313338276e-05,4.964197432855144e-05,7.15175992809236e-05
in,1e-05,10.191513,0.2174695,0.22071895,5.3601183026330546e-05,6.25315005891025e-05,0.00011613267997745425
in,0.000183,4.647024,0.21949955,0.2361255,5.7377867051400244e-05,9.984776988858357e-05,0.00015722564421594143
in,7.5e-05,5.723849,0.22704463,0.23466048,9.031233639689162e-05,0.0001666215539444238,0.0002569338830653578
in,5e-05,9.674461,0.32999808,0.33913183,1.624807009648066e-05,5.898616655031219e-05,7.523423846578225e-05
in,0.000439,7.425668,0.33574915,0.32668719,9.056198905454949e-05,0.00015502641326747835,0.0002455883950460702
in,2.2e-05,9.614116,0.14370702,0.13581625,0.00015744018310215324,0.0001361321919830516,0.00029357237508520484
in,0.000662,7.141867,0.33571754,0.33811438,2.663919804035686e-05,0.0001056794571923092,0.00013231865887064487
in,0.000228,9.441007,-0.35795141,-0.30711102,0.0011357241310179234,0.0023530931212008,0.0034888172522187233
in,4e-06,9.803418,0.31045202,0.30781946,3.252070746384561e-05,4.800125316251069e-05,8.05219606263563e-05
in,0.00024,5.659889,0.44725575,0.44388443,0.0001895726309157908,0.00019272118515800685,0.00038229383062571287
in,0.000202,5.560498,0.23263966,0.21439281,0.00011844894470414147,0.00019938763580285013,0.0003178365877829492
in,1.4e-05,9.9679,0.33308611,0.33142185,5.510230766958557e-05,6.929994560778141e-05,0.0001244022569153458
in,2.6e-05,10.09009,0.23738933,0.23971038,3.130095501546748e-05,3.669711804832332e-05,6.79980730637908e-05
in,1e-05,7.580113,0.1548195,0.15756975,0.0003889602667186409,0.0002631180395837873,0.0006520783063024282
in,1.3e-05,7.366827,0.26699849,0.26406175,4.488234480959363e-05,9.75294824456796e-05,0.00014241182361729443
in,0.000221,10.232457,0.23031882,0.21464781,4.5412762119667605e-05,0.0001268019259441644,0.0001722146844258532
in,0.000217,7.786775,0.12886837,0.14770071,5.514981967280619e-05,0.00020621679141186178,0.00026136660017073154
in,9.9e-05,9.049976,0.29188925,0.28804669,3.0159617381286807e-05,7.166844443418086e-05,0.00010182805999647826
in,0.000118,7.722634,0.23963241,0.24245289,2.8403886972228065e-05,0.00013911377754993737,0.00016751766088418663
in,0.001016,5.901546,0.14786188,0.16163689,9.416638931725174e-05,0.00017826916882768273,0.00027243554359301925
in,4.6e-05,8.835705,0.24153258,0.26142758,0.0001017468239297159,9.801269334275275e-05,0.00019975952454842627
in,5.3e-05,9.741993,0.11263442,0.12325329,0.00019709212938323617,0.00021953965188004076,0.00041663178126327693
in,0.000455,6.874276,0.14981081,0.13258049,0.0004049378330819309,0.0004415990842971951,0.0008465369464829564
in,0.000114,6.478244,0.21216577,0.21360096,3.2310737879015505e-05,0.00011503184214234352,0.00014734258002135903
in,8.3e-05,7.347923,0.21046695,0.22379506,5.604897887678817e-05,0.00011402663949411362,0.0001700756256468594
in,0.000107,8.687423,0.29561714,0.28711051,2.4527953428332694e-05,7.703440496698022e-05,0.00010156235657632351
in,2.5e-05,10.011951,0.28550689,0.28689393,1.2433313713700045e-05,4.062547304783948e-05,5.305878585204482e-05
in,1e-05,9.909305,0.36217601,0.35792646,2.6013505703303963e-05,7.287959306268021e-05,9.889309876598418e-05
in,0.000162,6.794238,0.47005857,0.44429603,0.0001547931315144524,0.00017530625336803496,0.00033009937033057213
in,2.5e-05,9.578867,0.31538023,0.32614034,8.307478128699586e-05,0.00010784538608277217,0.00019092016736976802
in,8e-06,9.908236,0.19149104,0.20424433,0.0001393683342030272,0.00011308279499644414,0.00025245113647542894
in,1.3e-05,9.065721,0.29763871,0.29591098,1.885280835267622e-05,6.888183270348236e-05,8.773463923716918e-05
in,0.000285,10.299652,0.23684297,0.23501651,7.1373992795997765e-06,4.0374732634518296e-05,4.751213054987602e-05
in,0.000322,6.956381,0.26874859,0.2612268,9.261260856874287e-05,0.00015203280781861395,0.0002446454018354416
in,4.2e-05,9.454013,0.32636575,0.32420224,2.1817950255353935e-05,7.399443711619824e-05,9.581238555256277e-05
in,9e-05,8.954057,0.23136211,0.22366638,2.353220224904362e-05,4.297896157368086e-05,6.651116564171389e-05
in,3.1e-05,9.661486,0.28408109,0.27975532,0.00015184469521045685,0.00021500338334590197,0.0003668480785563588
in,3.9e-05,10.156443,0.23643709,0.22176783,0.00022191254538483918,0.0001382802875014022,0.0003601928474381566
in,6e-06,9.707567,0.40363347,0.40291291,5.285787847242318e-05,0.00011903598351636901,0.0001718938583508134
in,7e-06,9.153536,0.21327463,0.21495156,1.5656309187761508e-05,3.552565613063052e-05,5.1181967137381434e-05
in,0.000103,9.090332,0.18890172,0.1935825,1.4953523532312829e-05,4.780796734848991e-05,6.276149360928684e-05
in,6.1e-05,7.547918,0.29465869,0.29728454,4.6548568207072094e-05,0.00013639418466482311,0.0001829427492339164
in,0.000345,7.307649,0.2007957,0.18643199,7.444670336553827e-05,0.0001245331804966554,0.0001989798911381513
in,4.1e-05,10.278253,0.25915694,0.26121646,2.2901616830495186e-05,6.791591295041144e-05,9.081752796191722e-05
in,7.1e-05,9.221752,0.22171968,0.22487028,0.0002078880788758397,0.000154570079757832,0.00036245817318558693
in,0.000199,5.957196,0.25104704,0.23735714,2.600055086077191e-05,9.608290565665811e-05,0.00012208345287945122
in,0.000115,9.29385,0.29063294,0.29711777,3.391871359781362e-05,0.00010369221854489297,0.00013761092850472778
in,6.9e-05,7.436097,0.29922543,0.30692664,3.977626693085767e-05,0.00010757525160443038,0.00014735151489730924
in,0.000538,6.927721,0.30345681,0.30344802,5.9274607338011265e-05,0.00014568958431482315,0.00020496419165283442
in,9.9e-05,9.880784,0.29348917,0.3008135,0.00024073204258456826,0.0002157350827474147,0.00045646712533198297
in,0.000716,11.50739,0.2852821,0.26556966,6.645251414738595e-05,0.000349971407558769,0.00041642392170615494
in,5e-05,9.977667,0.34907989,0.34907398,2.6748564778245054e-05,7.054984598653391e-05,9.729841258376837e-05
in,0.000282,4.56118,0.1930159,0.19377431,7.047148392302915e-05,0.00012987623631488532,0.00020034771296195686
in,0.000108,8.351799,0.26630948,0.25045767,5.040986434323713e-05,7.540774822700769e-05,0.0001258176052942872
in,3.4e-05,9.418432,0.39088844,0.38501462,1.3796548046229873e-05,0.0001535228220745921,0.0001673193764872849
in,0.000438,5.973378,0.24205222,0.23748854,7.186186849139631e-05,0.00010577015200397,0.00017763202777132392
in,4.4e-05,10.111183,0.30173396,0.30339074,7.624227691849228e-06,5.048746970715001e-05,5.811169830849394e-05
in,0.001396,11.463154,0.17979074,0.16902292,0.00010013199062086642,0.00013958070485386997,0.0002397126954747364
in,0.000134,5.602632,0.16260627,0.19533941,0.00019389035878702998,0.00015626230742782354,0.0003501526662148535
in,3.8e-05,9.171694,0.29008759,0.29169008,2.9627250114572234e-05,7.167459989432245e-05,0.00010130184818990529
in,0.000163,8.723769,0.21251125,0.21883127,2.070379377983045e-05,5.774219607701525e-05,7.84459916758351e-05
in,0.000183,6.189168,0.09547419,0.12535828,9.962388139683753e-05,0.000460559967905283,0.0005601838347502053
in,4.1e-05,8.659429,0.19518727,0.18313852,3.483564796624705e-05,0.00021556105639319867,0.0002503966970834881
in,7e-06,9.291531,0.22991291,0.22853585,3.837349504465237e-05,0.00010146253043785691,0.00013983601820655167
in,0.0001,9.508477,0.40251794,0.39145625,5.5693853937555104e-05,0.0001124762202380225,0.00016817008145153522
in,4e-06,9.212448,0.20665562,0.20834389,2.5274117433582433e-05,5.214644625084475e-05,7.742056186543778e-05
in,0.000418,6.863795,0.1372395,0.1402178,6.709319131914526e-05,0.00032386829843744636,0.0003909614752046764
in,9.1e-05,5.604471,0.23941479,0.25705224,2.486936682544183e-05,9.585424413671717e-05,0.0001207236127811484
in,1e-05,7.909932,0.11107864,0.12851074,0.00016863725613802671,0.00028331647627055645,0.00045195373240858316
in,2.1e-05,10.18711,0.19896325,0.19912443,6.385726010194048e-06,5.481851985678077e-05,6.120424950495362e-05
in,7.5e-05,8.984681,0.27261153,0.26889795,3.423465750529431e-05,0.00010770421795314178,0.00014193887182045728
in,0.00025,7.361272,0.21363437,0.19989383,0.00012202838843222708,0.00016930358833633363,0.0002913319622166455
in,0.000118,10.212545,0.21131062,0.2258313,0.000107462408777792,0.000151398780872114,0.0002588611969258636
in,8e-05,9.598581,0.17351272,0.18117782,3.328471939312294e-05,4.956829434377141e-05,8.285301737487316e-05
in,0.00035,7.060805,0.2970871,0.30819714,8.316303137689829e-05,0.00020997331012040377,0.00029313634149730206
in,1.9e-05,10.047755,0.20407277,0.2083098,4.865379014518112e-05,5.764187517343089e-05,0.00010629566531861201
in,0.000391,4.668723,0.11302648,0.11776789,6.052812750567682e-05,0.0002268947137054056,0.00028742285212501884
in,0.000429,10.253664,0.29343681,0.28982276,4.988410000805743e-05,9.381587733514607e-05,0.0001436999737052247
in,8.9e-05,7.447623,0.21944466,0.22284798,6.747255247319117e-05,0.00011179859575349838,0.00017927115550264716
in,2.7e-05,9.504388,0.20029277,0.20973198,2.818067696352955e-05,4.9833481170935556e-05,7.80141563154757e-05
in,0.001241,4.293531,0.16143226,0.15507579,7.310271757887676e-05,0.0001811669353628531,0.0002542696602176875
in,0.000129,8.730271,0.19031895,0.17945507,7.281504076672718e-05,0.00013615895295515656,0.00020897400099784136
in,1e-06,10.125525,0.30253144,0.30302867,2.226883952971548e-05,6.266806303756312e-05,8.49369025672786e-05
in,2e-06,9.705917,0.14338999,0.12159519,0.0002593056415207684,0.0002768896520137787,0.0005361952935345471
in,0.002484,4.959402,0.12770065,0.13086334,7.353091496042907e-05,0.00023728949599899352,0.0003108204109594226
in,0.000233,8.131754,0.2206315,0.22803903,1.9352484741830267e-05,7.963529787957668e-05,9.898778080241755e-05
in,4.6e-05,7.651637,0.32163771,0.3046326,3.162421126035042e-05,0.0001147567163570784,0.00014638093125540763
in,1.6e-05,10.147931,0.20810017,0.2056295,1.4280702998803463e-05,4.0329225157620385e-05,5.460992906591855e-05
in,3e-05,9.547338,0.19929288,0.19169113,5.404059265856631e-05,5.2301522373454645e-05,0.00010634211503202096
in,0.000273,6.215544,0.22179646,0.22114737,3.0609826353611425e-05,0.0001189632821478881,0.00014957311213947833
in,1.5e-05,9.783707,0.23155851,0.22790575,2.4106579076033086e-05,4.537832137430087e-05,6.948490045033395e-05
in,9.5e-05,7.429894,0.06960642,0.07214244,0.000991515233181417,0.0007460840861313045,0.0017375992611050606
in,1.4e-05,10.095427,0.24658491,0.24861078,1.1033518603653647e-05,4.000575063400902e-05,5.103927105665207e-05
in,6.4e-05,9.173348,0.28217724,0.2709018,9.780442633200437e-05,0.00019108495325781405,0.00028888939414173365
in,3.3e-05,7.545383,0.17128394,0.16973433,0.00016602037067059427,0.00016181280079763383,0.0003278331714682281
in,8e-05,10.145148,0.17416393,0.17664774,2.5255247237510048e-05,6.802405550843105e-05,9.32793045649305e-05
in,8.6e-05,9.839112,0.21409809,0.21331331,1.41792015710962e-05,3.598008333938196e-05,5.015928400098346e-05
in,0.000102,12.032324,0.21955156,0.21388893,0.00020232256792951375,0.00018427291070111096,0.00038659549318253994
in,0.001438,4.670417,0.2441875,0.25279075,3.360235132277012e-05,0.00011685788922477514,0.00015046024054754525
in,2.4e-05,10.828415,0.2424864,0.23523588,0.00015169120160862803,0.00013149064034223557,0.0002831818419508636
in,3.8e-05,9.016958,0.29790536,0.29003012,3.19980172207579e-05,8.995012467494234e-05,0.00012194814189570025
in,8e-06,6.894556,0.31593289,0.31410223,0.00014081451809033751,0.00015897226694505662,0.00029978679958730936
in,0.002242,11.221424,0.1315184,0.13436306,0.0001744945766404271,0.0001812479313230142,0.00035574252251535654
in,0.000295,5.771995,0.12510068,0.15043703,0.0003432287776377052,0.0016386834904551506,0.0019819121807813644
in,2.6e-05,9.046421,0.24528227,0.24425717,5.9263552429911215e-06,3.554910290404223e-05,4.1475457692286e-05
in,0.001147,10.554674,0.13411693,0.13732953,0.00013289396883919835,0.00021466957696247846,0.0003475635312497616
in,4.4e-05,8.174817,0.18376147,0.18384211,4.603298657457344e-05,6.164555816212669e-05,0.00010767854109872133
in,0.000971,11.211791,0.22593619,0.23674293,3.768662645597942e-05,0.00023146867169998586,0.0002691553090699017
in,1.7e-05,10.001424,0.2615113,0.25367576,1.2429581147443969e-05,3.7216010241536424e-05,4.964559047948569e-05
in,0.00017,7.8173,0.21790222,0.21034968,0.0002060046244878322,0.0002801341179292649,0.0004861387424170971
in,0.0001,6.971156,0.27633635,0.27144557,1.4856786037853453e-05,0.00011991668725386262,0.00013477347965817899
in,0.000786,6.164087,0.40889343,0.40223116,0.00022710883058607578,0.00017581322754267603,0.0004029220435768366
in,2.6e-05,9.343331,0.25522946,0.26335955,5.64990914426744e-05,0.00013265178131405264,0.00018915087275672704
in,2.3e-05,9.713646,0.20090812,0.20305237,2.0869563741143793e-05,3.777490564971231e-05,5.86444693908561e-05
in,8.9e-05,9.329002,0.18638558,0.19408222,2.1994586859364063e-05,4.7021894715726376e-05,6.901648157509044e-05
in,4.1e-05,9.748436,0.25005845,0.26425609,8.063716086326167e-05,9.458926069783047e-05,0.00017522642156109214
in,0.000119,8.73148,0.41001949,0.41135922,4.5484288420993835e-05,0.00020308687817305326,0.0002485711593180895
in,1e-05,9.459836,0.35724379,0.3539061,3.855037357425317e-05,6.748719897586852e-05,0.0001060375725501217
in,5.2e-05,9.881166,0.22136496,0.21958867,7.105388249328826e-06,3.426648981985636e-05,4.1371877159690484e-05
in,6.7e-05,7.405224,0.23077787,0.23145656,3.770463081309572e-05,8.290764526464045e-05,0.00012061227607773617
in,2.9e-05,9.666164,0.35191842,0.35873848,2.3535441869171336e-05,8.663286280352622e-05,0.00011016830103471875
in,7.8e-05,9.518625,0.24152614,0.23514155,1.215183328895364e-05,3.1221366953104734e-05,4.337319842306897e-05
in,1.3e-05,9.50661,0.22128474,0.21355155,3.428877971600741e-05,4.726632687379606e-05,8.155510295182467e-05
in,3.7e-05,9.953188,0.20546594,0.20980012,5.951633647782728e-05,0.00015651553985662758,0.00021603188361041248
in,0.0003,4.523942,0.17394502,0.16712917,0.00024112888786476105,0.0001827672531362623,0.0004238961264491081
in,3e-05,9.123206,0.19512111,0.19793068,2.579726788098924e-05,5.687888915417716e-05,8.267615339718759e-05
in,7.2e-05,9.677621,0.30802959,0.32176808,6.170306005515158e-05,9.618476906325668e-05,0.00015788782911840826
in,0.000219,8.037135,0.20335625,0.19629076,3.693911639857106e-05,7.526410627178848e-05,0.00011220322630833834
in,4.8e-05,7.882156,0.11175787,0.11051661,0.00033739794162102044,0.0007180909160524607,0.0010554888285696507
in,0.000143,8.845879,0.23733444,0.23708391,2.774733911792282e-05,0.0001176151999970898,0.00014536254457198083
in,2.2e-05,9.351293,0.23051695,0.23220858,2.1301662854966708e-05,3.6407225707080215e-05,5.770888674305752e-05
in,0.000229,5.618233,0.15168183,0.16311088,6.123949424363673e-05,0.00016582387615926564,0.00022706337040290236
in,0.000131,9.640486,0.42363934,0.43265662,6.0704238421749324e-05,0.00019916263408958912,0.00025986687978729606
in,3.7e-05,9.847843,0.19381849,0.19415301,2.2908265236765146e-05,4.1168881580233574e-05,6.407714681699872e-05
in,5.3e-05,9.764289,0.305381,0.30259386,6.36088807368651e-05,0.00010775703412946314,0.00017136591486632824
in,4.2e-05,9.798169,0.27035263,0.27082855,1.9447303202468902e-05,4.2348303395556286e-05,6.1795610236004e-05
in,5.9e-05,9.768847,0.21739465,0.21537729,3.506433859001845e-05,4.036202153656632e-05,7.542636012658477e-05
in,0.000126,9.29836,0.2028016,0.20349427,1.659164445300121e-05,3.925167766283266e-05,5.5843323934823275e-05
in,2.6e-05,9.470587,0.20479339,0.20319434,0.00011877172073582187,0.00013984656834509224,0.0002586182963568717
in,0.000167,7.628096,0.22148738,0.20721042,1.341651295660995e-05,0.00011759063636418432,0.00013100715295877308
in,3e-06,9.528495,0.22364844,0.22933957,3.632449443102814e-05,3.418285632506013e-05,7.050734711810946e-05
in,9.3e-05,10.699425,0.17126939,0.14405932,0.00046367908362299204,0.00022789272770751268,0.0006915717967785895
in,4.6e-05,9.888472,0.29529352,0.30008668,4.293295569368638e-05,7.224715227494016e-05,0.00011518011160660535
in,2.3e-05,8.976114,0.29313707,0.27800301,2.533134102122858e-05,7.296897092601284e-05,9.830031194724143e-05
in,2.3e-05,10.117304,0.26878665,0.25974277,0.0001677142281550914,0.00015621710917912424,0.00032393133733421564
in,0.000109,9.65189,0.22636309,0.22425909,1.2786908882844727e-05,3.345818549860269e-05,4.624509529094212e-05
in,3e-05,9.188203,0.21834417,0.21877265,0.0001439299521734938,0.00017624886822886765,0.0003201788058504462
in,0.000315,8.517104,0.24909334,0.25121599,7.815123535692692e-05,0.0001232078648172319,0.0002013591001741588
in,7.7e-05,9.891513,0.24854314,0.25217855,2.4609462343505584e-05,0.00011992860527243465,0.00014453806215897202
in,9.2e-05,9.941626,0.1941543,0.19316848,4.750516018248163e-05,4.9001169827533886e-05,9.650633001001552e-05
in,0.000299,7.618993,0.32503051,0.32378957,1.204814816446742e-05,0.00010565650882199407,0.00011770465789595619
in,0.000134,8.243398,0.31750377,0.30663469,1.3112487977195997e-05,9.183230577036738e-05,0.00010494479647604749
in,3.8e-05,8.858987,0.17415181,0.17480397,2.128159030689858e-05,5.3521875088335946e-05,7.480346539523453e-05
in,7e-05,9.862525,0.16105295,0.16453491,1.9672974303830415e-05,6.71515372232534e-05,8.682451152708381e-05
in,1.9e-05,8.801857,0.20276665,0.2024219,1.9417053408687934e-05,4.276522304280661e-05,6.218227645149454e-05
in,1.8e-05,10.021515,0.20634982,0.21056652,1.9456821974017657e-05,4.056026955367997e-05,6.001708970870823e-05
in,0.000285,11.590847,0.16956866,0.17973641,2.169873914681375e-05,0.00017674452101346105,0.0001984432601602748
in,3.8e-05,9.674605,0.30429984,0.31163046,3.414502498344518e-05,6.340575782814994e-05,9.755078644957393e-05
in,1e-06,9.488225,0.25095344,0.2547074,1.3610458154289518e-05,3.6255303712096065e-05,4.986576095689088e-05
in,4.9e-05,8.96142,0.23683353,0.23794773,7.648296559636947e-06,3.7139929190743715e-05,4.478822665987536e-05
