region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,2e-06,7.10757,0.25750709,0.21824729,0.000297979247989133,0.0002631273528095335,0.0005611066007986665
in,2.8e-05,8.934498,0.13805328,0.14429727,3.9606380596524104e-05,0.00015677176997996867,0.00019637815421447158
in,0.00011,10.115912,0.31631707,0.3162767,1.943869392562192e-05,4.166999497101642e-05,6.110868707764894e-05
in,9.2e-05,10.122876,0.28043317,0.28233093,0.00010408894740976393,7.125244883354753e-05,0.00017534139624331146
in,7.4e-05,9.485408,0.2355516,0.23477432,1.0072392797155771e-05,2.1750280211563222e-05,3.1822673918213695e-05
in,2.1e-05,9.096231,0.30014583,0.31269303,2.5022272893693298e-05,0.00010320641740690917,0.00012822868302464485
in,4.2e-05,9.042087,0.24153638,0.24332006,1.1544394510565326e-05,2.3483869881602004e-05,3.502826439216733e-05
in,0.00012,5.306067,0.28529995,0.27739298,3.70132147509139e-05,6.443465827032924e-05,0.00010144787665922195
in,1e-06,9.642457,0.19184352,0.19866121,5.2103780035395175e-05,4.1749684896785766e-05,9.385346493218094e-05
in,7e-06,9.41657,0.31236112,0.29064015,3.5145967558491975e-05,7.933102460810915e-05,0.00011447699216660112
in,5.3e-05,7.090217,0.15673209,0.15427661,6.677026976831257e-05,0.00012684642570093274,0.00019361669546924531
in,3.7e-05,10.077804,0.31769892,0.31416494,1.3120354196871631e-05,3.3930766221601516e-05,4.705112223746255e-05
in,8.3e-05,9.242627,0.13940893,0.14470203,2.9369228286668658e-05,6.311432662187144e-05,9.24835549085401e-05
in,0.000278,10.203171,0.2632178,0.25725773,2.6177171093877405e-05,4.483283555600792e-05,7.101000664988533e-05
in,4.1e-05,9.866939,0.31494444,0.31568879,4.3459593143779784e-05,4.751321830553934e-05,9.097281144931912e-05
in,3.5e-05,10.365668,0.26960971,0.25058961,0.00031837375718168914,0.0003113599377684295,0.0006297336658462882
in,9e-06,9.556676,0.35552193,0.34973234,5.776595571660437e-06,3.842120349872857e-05,4.4197797251399606e-05
in,2e-06,11.287454,0.23022035,0.21640524,2.868459705496207e-05,0.0001235277741216123,0.00015221236390061677
in,4.1e-05,9.741734,0.26521747,0.26517692,1.0213804671366233e-05,3.121448025922291e-05,4.142828402109444e-05
in,4.2e-05,10.085968,0.30525649,0.30483314,7.05890352037386e-06,3.2465501135447994e-05,3.952440602006391e-05
in,3.5e-05,9.82456,0.21269412,0.21312726,1.6982257875497453e-05,2.6653378881746903e-05,4.363563493825495e-05
in,4e-05,10.127567,0.29603365,0.29435772,1.629309008421842e-05,2.9759674362139776e-05,4.60527662653476e-05
in,0.0,10.000106,0.31091004,0.31469813,1.0951120202662423e-05,4.304523463360965e-05,5.3996354836272076e-05
in,5e-06,9.833869,0.28469641,0.27823752,2.0672443497460335e-05,3.053361797356047e-05,5.12060614710208e-05
in,4.2e-05,9.806956,0.24302825,0.24563976,4.4236614485271275e-05,7.722491136519238e-05,0.00012146152585046366
in,3.5e-05,8.998873,0.21478042,0.21950093,5.082459210825618e-06,5.033837442169897e-05,5.542083454201929e-05
in,6e-06,9.914028,0.29986061,0.30214924,1.0699765880417544e-05,2.9978555176057853e-05,4.06783219659701e-05
in,0.00013,10.205271,0.17612961,0.17251089,0.00013526182738132775,0.0002063943538814783,0.00034165618126280606
in,0.000138,8.965178,0.27574983,0.27159807,8.626815542811528e-05,0.00016405078349635005,0.0002503189316485077
in,2.6e-05,9.894585,0.2927077,0.29367465,3.473058677627705e-05,8.471110777463764e-05,0.0001194416981888935
in,0.000222,6.025512,0.36945383,0.36118743,7.498898776248097e-05,0.0001472460280638188,0.0002222350158262998
in,0.000312,7.297681,0.29505973,0.27864164,6.840910646133125e-05,7.933883171062917e-05,0.0001477479381719604
in,8e-06,10.047428,0.18225006,0.17266409,7.262576400535181e-05,0.00011142731818836182,0.00018405308946967125
in,7.7e-05,11.659705,0.16949209,0.15784577,5.5032051022863016e-05,0.00013327368651516736,0.00018830574117600918
in,0.000176,5.336161,0.16183752,0.15979305,0.0001398679451085627,9.828691690927371e-05,0.00023815486929379404
in,0.000281,5.367767,0.27814698,0.27140161,7.505303074140102e-05,7.514715980505571e-05,0.0001502001832704991
in,3.6e-05,9.881024,0.25001346,0.25028041,1.8769795133266598e-05,4.614781209966168e-05,6.491760723292828e-05
in,0.000392,4.488582,0.10280426,0.14866313,0.00015011949290055782,0.000376177194993943,0.0005262966733425856
in,0.000204,7.17248,0.17907972,0.16850635,7.639745308551937e-05,9.470533404964954e-05,0.0001711027871351689
in,0.00091,5.382744,0.11042289,0.10366364,0.00010679299157345667,0.00055741670075804,0.0006642097141593695
in,0.000247,11.289555,0.21757716,0.20767243,0.0004996139323338866,0.0003137568128295243,0.0008133707451634109
in,1.9e-05,9.295785,0.3052816,0.30095679,2.6632602384779602e-05,7.787130016367882e-05,0.00010450390254845843
in,3.4e-05,9.138859,0.20905004,0.2117887,9.503241017227992e-06,3.083673436776735e-05,4.033997538499534e-05
in,5.5e-05,9.832534,0.07586408,0.0890009,6.110465619713068e-05,0.0001935258333105594,0.00025463048950769007
in,7e-06,9.793681,0.22665515,0.22671588,1.1221543900319375e-05,2.3838536435505375e-05,3.5060082154814154e-05
in,5e-06,7.357918,0.33462151,0.31912863,0.0001603042910574004,0.00012183008948341012,0.00028213439509272575
in,8e-06,9.799429,0.22101579,0.21803498,3.9651986298849806e-05,4.4881202484248206e-05,8.453318878309801e-05
in,0.0,9.882484,0.2232106,0.22253856,6.443695383495651e-06,2.634021257108543e-05,3.278390795458108e-05
in,7e-06,9.259791,0.37022413,0.35417384,5.574845272349194e-05,7.438477041432634e-05,0.00013013322313781828
in,0.00083,4.965855,0.22435243,0.24172702,3.688172728288919e-05,7.78636458562687e-05,0.00011474537313915789
in,4.9e-05,7.231109,0.30985193,0.30915242,5.783137385151349e-05,0.00014573735825251788,0.00020356873574201018
in,3.3e-05,6.427788,0.20535039,0.20769043,5.773466546088457e-05,8.896237704902887e-05,0.00014669704250991344
in,0.000278,10.322856,0.23680495,0.22166626,3.9860085962573066e-05,9.074534318642691e-05,0.00013060543278697878
in,3.1e-05,9.02714,0.22873368,0.22995965,7.353717955993488e-05,6.0959770053159446e-05,0.00013449694961309433
in,4.4e-05,9.381295,0.34839506,0.34707031,1.414619509887416e-05,4.906174581265077e-05,6.320793909253553e-05
in,3.7e-05,9.368566,0.29667089,0.31437939,3.338727037771605e-05,7.252535579027608e-05,0.00010591262253001332
in,0.000554,4.229698,0.18702625,0.19009367,5.626631900668144e-05,7.900014315964654e-05,0.00013526645489037037
in,0.000102,7.074984,0.23392802,0.23192081,8.140745194396004e-05,9.360491822008044e-05,0.00017501236288808286
in,4.2e-05,6.618901,0.15604741,0.15214962,0.00033728769631125033,0.0001269620261155069,0.0004642497224267572
in,1e-06,9.433131,0.29196931,0.28195652,4.522813833318651e-05,6.914123514434323e-05,0.00011436937347752973
in,0.000207,7.040035,0.11741317,0.15322801,0.0001689104683464393,0.00011014313349733129,0.0002790536091197282
in,1e-06,6.903995,0.21056057,0.21907327,0.00012237684859428555,0.00010538307105889544,0.00022775991237722337
in,4.6e-05,10.161623,0.24825295,0.24118885,1.1022882063116413e-05,4.951874871039763e-05,6.0541631683008745e-05
in,1.3e-05,9.18031,0.20803803,0.18424468,9.214413876179606e-05,0.00020612264052033424,0.00029826676473021507
in,0.000433,10.495862,0.12305404,0.14236262,2.7183566999156028e-05,0.0001292430388275534,0.0001564265985507518
in,7e-06,9.95759,0.22261888,0.22026765,5.408227934822207e-06,2.3602431610925123e-05,2.901066000049468e-05
in,7e-06,9.386968,0.15362978,0.1673716,0.00014572379586752504,0.00023918664373923093,0.00038491043960675597
in,2.4e-05,9.692834,0.28120332,0.27406245,9.03631644177949e-06,3.2609001209493726e-05,4.164531856076792e-05
in,6.2e-05,10.184552,0.29181613,0.29738662,7.112827734090388e-05,0.0001498385245213285,0.0002209668018622324
in,6e-05,9.64621,0.33697922,0.34335762,1.3573629985330626e-05,3.3973097743000835e-05,4.754672772833146e-05
in,0.000131,9.574028,0.23243986,0.23192081,1.2300179150770418e-05,2.255618164781481e-05,3.485636261757463e-05
in,4.7e-05,9.678019,0.26339105,0.26075396,7.706997166678775e-06,2.1541709429584444e-05,2.9248705686768517e-05
in,2.3e-05,9.833234,0.24319423,0.24364749,7.101700612111017e-05,0.00015660771168768406,0.00022762472508475184
in,3.1e-05,9.287083,0.28436019,0.28811815,1.581884134793654e-05,6.358123937388882e-05,7.940008072182536e-05
in,0.000696,5.144589,0.10736212,0.08452554,6.518127338495106e-05,0.0001847442181315273,0.00024992547696456313
in,0.001244,4.591504,0.24357882,0.24391285,4.636915400624275e-05,6.655068136751652e-05,0.00011291983537375927
in,0.0,9.926486,0.21137127,0.21439883,6.565276271430776e-05,0.00011327111860737205,0.00017892388859763741
in,6e-06,9.641032,0.25199594,0.25184613,1.6621730537735857e-05,2.6823201551451348e-05,4.3444932089187205e-05
in,1.6e-05,10.043852,0.320785,0.32040554,1.1748478755180258e-05,3.737542647286318e-05,4.912390431854874e-05
in,1.4e-05,9.735298,0.18510102,0.18257788,1.2124231034249533e-05,4.2740197386592627e-05,5.486442751134746e-05
in,2.7e-05,9.045075,0.31089427,0.30868298,2.4102993847918697e-05,4.3486397771630436e-05,6.758938980055973e-05
in,3.7e-05,9.412605,0.23274018,0.23241103,9.596129530109465e-06,2.6519113816902973e-05,3.6115241528023034e-05
in,1.3e-05,9.66962,0.29963175,0.2872428,3.473832293821033e-06,5.177161074243486e-05,5.5245443945750594e-05
in,5e-06,9.680008,0.20809038,0.20734334,1.3592612958746031e-05,3.0093364330241457e-05,4.368597728898749e-05
in,1.1e-05,9.39267,0.26011916,0.25918275,5.912291271670256e-06,2.4569191737100482e-05,3.0481482099276036e-05
in,4e-06,9.48855,0.23110625,0.22935875,1.7850346921477467e-05,3.082686453126371e-05,4.8677211452741176e-05
in,1.1e-05,10.157314,0.1597759,0.16288003,2.0036406567669474e-05,4.086186527274549e-05,6.089827365940437e-05
in,5.1e-05,8.919026,0.19614867,0.18571831,7.754555554129183e-05,0.000336486758897081,0.00041403231443837285
in,0.000372,5.22017,0.17605671,0.16908118,0.00021221920906100422,0.0001064902389771305,0.0003187094407621771
in,0.000211,10.994951,0.17819263,0.18286459,6.118635064922273e-05,0.0001503164239693433,0.00021150277461856604
in,9e-06,9.950065,0.32897345,0.32343212,1.078994228009833e-05,5.033065826864913e-05,6.112059782026336e-05
in,0.000719,6.438019,0.28449874,0.28216019,6.216646579559892e-05,7.785576599417254e-05,0.00014002222451381385
in,0.000137,9.264278,0.20483191,0.19861199,2.1538857254199684e-05,0.0001006634920486249,0.0001222023565787822
in,5e-06,9.356792,0.33564355,0.33883625,2.2014570276951417e-05,5.287842941470444e-05,7.489300332963467e-05
in,1.5e-05,9.728565,0.28363756,0.28680569,3.724793714354746e-05,0.00010054705489892513,0.0001377949956804514
in,0.000203,6.407564,0.27785807,0.28372711,2.7185693397768773e-05,8.774288289714605e-05,0.00011492857447592542
in,3.5e-05,9.15396,0.35691471,0.3522343,1.8312468455405906e-05,4.612106931745075e-05,6.443353777285665e-05
in,4.5e-05,9.983726,0.19159766,0.1935946,1.321238414675463e-05,2.6165362214669585e-05,3.937774454243481e-05
in,0.000202,11.121912,0.23648983,0.23618834,4.1432082070969045e-05,0.0001024664961732924,0.00014389857824426144
in,0.000105,8.986065,0.28790293,0.29466718,1.4217815987649374e-05,4.348170114099048e-05,5.769951530965045e-05
in,1.4e-05,9.411053,0.28562264,0.29014939,6.295468210737454e-06,5.6107899581547827e-05,6.240337097551674e-05
in,1.5e-05,9.514726,0.27253973,0.26855004,9.50667163124308e-06,3.159789775963873e-05,4.110456939088181e-05
in,3.9e-05,10.102852,0.26015585,0.25978494,8.473735942970961e-05,9.598377073416486e-05,0.0001807211374398321
in,0.000315,5.019058,0.22307052,0.22314847,3.8105761632323265e-05,8.280628389911726e-05,0.00012091204553144053
in,1.9e-05,6.996999,0.34807428,0.3334648,0.00010296752589056268,0.00020831776782870293,0.000311285286443308
in,1.3e-05,9.959551,0.34993597,0.34690386,5.057842645328492e-05,5.649321974487975e-05,0.00010707164619816467
in,3.6e-05,9.263081,0.28583235,0.28757721,5.6564316764706746e-05,5.8237121265847236e-05,0.00011480144166853279
in,5.6e-05,10.216438,0.20812246,0.21231994,2.542809488659259e-05,3.476832353044301e-05,6.0196420236025006e-05
in,2.3e-05,9.537719,0.32995223,0.33980754,1.584639358043205e-05,4.397894372232258e-05,5.982533912174404e-05
in,1.2e-05,9.104588,0.2614188,0.25744587,3.9536662370665e-05,8.705483196536079e-05,0.00012659149069804698
in,4.8e-05,9.311866,0.35131608,0.3545714,1.5127100596146192e-05,5.2648847486125305e-05,6.777594535378739e-05
in,2.3e-05,9.822465,0.15200799,0.16092293,0.0002636864082887769,0.00014144516899250448,0.00040513157728128135
in,7.9e-05,10.003091,0.36246305,0.35535452,4.751421511173248e-05,7.667071622563526e-05,0.00012418493861332536
in,0.000436,5.71079,0.14783279,0.15550472,0.00014101638225838542,0.0001467863330617547,0.0002878027153201401
in,1e-05,10.041474,0.22591503,0.23633437,7.503489905502647e-05,0.00013964271056465805,0.00021467760961968452
in,2e-06,10.051645,0.31511995,0.31336617,0.00013138249050825834,0.00010160858801100403,0.00023299107851926237
in,2.5e-05,9.493588,0.21412831,0.21202609,3.4845314075937495e-05,7.035140151856467e-05,0.00010519671195652336
in,1.9e-05,10.085456,0.22618916,0.22906458,1.346877161267912e-05,2.6089746825164184e-05,3.9558519347338006e-05
in,3.1e-05,9.390251,0.2309385,0.23016641,1.2161264749011025e-05,2.654350464581512e-05,3.8704769394826144e-05
in,3.3e-05,9.834945,0.18611046,0.18352906,7.123675914044725e-06,3.098746674368158e-05,3.8111142202978954e-05
in,0.000869,4.516846,0.21560552,0.20041478,3.2046449632616714e-05,8.374638127861544e-05,0.00011579283454921097
in,3.1e-05,9.214373,0.30503204,0.29034567,3.751166150323115e-05,5.374564352678135e-05,9.12573013920337e-05
in,0.000609,10.621547,0.1218826,0.13553034,0.00034747112658806145,0.00011036737123504281,0.00045783849782310426
in,0.000109,5.750069,0.23176936,0.2331048,5.996553227305412e-05,7.305878534680232e-05,0.00013302432489581406
in,7.8e-05,10.196515,0.23061979,0.22384128,0.0002027354930760339,9.074379340745509e-05,0.0002934793010354042
in,0.000225,10.600444,0.12695284,0.12791684,0.0001039555500028655,0.00013704730372410268,0.00024100285372696817
in,9e-06,9.680908,0.23541074,0.22592159,0.0001296440459555015,9.75456423475407e-05,0.0002271896810270846
in,4e-06,9.888574,0.35544854,0.35288855,2.3883018002379686e-05,3.680870941025205e-05,6.0691727412631735e-05
in,2.2e-05,9.714385,0.26769918,0.2589165,2.5577674023224972e-05,2.783732816169504e-05,5.341500218492001e-05
in,0.000202,6.923671,0.26801974,0.27033529,0.00016754741955082864,0.00019533403974492103,0.00036288145929574966
in,6e-06,6.747016,0.1748311,0.12823689,0.00011064737191190943,0.0001753052492858842,0.000285952613921836
in,4.1e-05,9.267049,0.22959456,0.22573595,2.8273198040551506e-05,2.9465751140378416e-05,5.7738950999919325e-05
in,1.8e-05,9.670892,0.3642901,0.36133561,1.0827276128111407e-05,4.538415669230744e-05,5.621143282041885e-05
in,0.000186,7.160911,0.24505387,0.24568634,6.387641769833863e-05,7.90762496762909e-05,0.0001429526600986719
in,0.000135,9.659191,0.23570246,0.25696,0.00013010360999032855,0.00012928209616802633,0.0002593857061583549
in,5e-06,6.452578,0.26720875,0.2644887,4.956957491231151e-05,0.00011256422294536605,0.00016213380149565637
in,0.000105,8.926746,0.33379289,0.32977182,4.019916377728805e-05,4.125244959141128e-05,8.145160973072052e-05
in,0.000362,5.261957,0.29529133,0.29404587,2.8101054340368137e-05,6.920569285284728e-05,9.730675083119422e-05
in,7e-06,9.462239,0.22599321,0.22203863,1.8011691281571984e-05,3.5828070394927636e-05,5.383976167649962e-05
in,8e-06,7.241254,0.11404976,0.10431071,4.8182191676460207e-05,0.00020584382582455873,0.00025402603205293417
in,0.00036,6.514301,0.21280562,0.20508687,0.00014039271627552807,0.00011749406985472888,0.0002578867715783417
in,0.000242,6.761889,0.11639613,0.11997652,0.00012621612404473126,0.0001578837400302291,0.00028409986407496035
in,0.001044,11.534339,0.26852342,0.24039313,0.00022308697225525975,0.00017318708705715835,0.0003962740593124181
in,0.000112,4.643607,0.16070744,0.13257876,0.0001307908823946491,0.00015136813453864306,0.00028215901693329215
in,5e-05,10.218374,0.20752766,0.2058771,7.865005318308249e-05,0.000108039726910647,0.0001866897800937295
in,0.000386,5.339471,0.14989112,0.15802124,4.549726872937754e-05,0.00010176999785471708,0.00014726727386005223
in,6.1e-05,9.020754,0.20399218,0.20452917,4.830573016079143e-05,5.4036638175603e-05,0.00010234236833639443
in,3e-05,9.546482,0.22087363,0.20766099,7.354583067353815e-05,0.00011390141298761591,0.00018744723638519645
in,3.6e-05,8.854891,0.19109761,0.18929277,2.800855872919783e-05,3.687139542307705e-05,6.487995415227488e-05
in,1e-06,9.625331,0.20890384,0.20474772,1.1134334272355773e-05,2.86767135548871e-05,3.981104964623228e-05
in,0.000103,6.015765,0.1660746,0.21625488,0.00021117617143318057,0.00016968681302387267,0.000380862969905138
in,0.000537,4.36929,0.26876349,0.26823121,3.4325003070989624e-05,6.308405136223882e-05,9.740905079524964e-05
in,0.000234,5.271071,0.11668959,0.12611736,0.0001527935964986682,0.00012699754734057933,0.0002797911292873323
in,6e-06,9.473583,0.21256542,0.1968846,4.431236084201373e-05,0.00012976143625564873,0.00017407379345968366
in,0.000212,10.847374,0.19570925,0.19266734,8.950144547270611e-05,0.0001640586560824886,0.0002535601088311523
in,1.6e-05,10.085081,0.27879613,0.27788192,2.3601360226166435e-05,5.2421346481423825e-05,7.602270488860086e-05
in,5.9e-05,9.533982,0.26883306,0.2685512,5.292799869494047e-06,3.154150181217119e-05,3.683430259115994e-05
in,1e-05,9.504844,0.10944855,0.13544352,0.00017629897047299892,0.00028230712632648647,0.0004586061113514006
in,2e-05,9.475505,0.32009004,0.31154102,0.00013561143714468926,8.992709626909345e-05,0.00022553853341378272
in,2e-05,9.894075,0.21603722,0.21674795,1.8321521565667354e-05,2.703595964703709e-05,4.5357483031693846e-05
in,2e-05,10.180046,0.20554123,0.2041378,2.965188105008565e-05,3.157859100610949e-05,6.123047205619514e-05
in,0.0,9.690005,0.2385093,0.24700955,7.494703459087759e-05,5.4970332712400705e-05,0.0001299173745792359
in,0.001093,6.554809,0.27255811,0.26664177,5.574169335886836e-05,7.10689346306026e-05,0.00012681062798947096
in,1.4e-05,7.229254,0.17927845,0.19001655,0.0004096882476005703,0.00023584910377394408,0.0006455373368225992
in,0.000134,10.167688,0.2704729,0.27182755,1.2957431863469537e-05,3.1579100323142484e-05,4.453653309610672e-05
in,0.000122,9.209727,0.22754695,0.22801459,7.989433470356744e-06,3.722493420355022e-05,4.5214368583401665e-05
in,0.000181,10.53938,0.20666104,0.19049923,0.0001244399172719568,0.00012833272921852767,0.0002527726464904845
in,0.00095,6.726705,0.27144104,0.25517634,4.1901355871232226e-05,6.602982466574758e-05,0.000107931176899001
in,3.3e-05,6.859028,0.20794384,0.17132564,6.670988659607247e-05,0.00016217317897826433,0.00022888305829837918
in,0.000399,4.221877,0.30691182,0.29789221,2.7471600333228707e-05,7.091414590831846e-05,9.838574624154717e-05
in,4.1e-05,5.557161,0.46291338,0.45443758,1.9410861568758264e-05,0.00012648933625314385,0.0001459001941839233
in,1.7e-05,9.241888,0.40581252,0.3949042,6.688341090921313e-05,0.0001618287351448089,0.00022871214605402201
in,0.000115,5.726432,0.20456093,0.19732328,4.364691267255694e-05,0.00012135303404647857,0.0001649999467190355
in,0.000102,5.995546,0.28553238,0.28029349,1.8965596609632485e-05,6.730591121595353e-05,8.627150964457542e-05
in,6.2e-05,9.504288,0.30660508,0.30232525,3.504761843942106e-05,7.080331852193922e-05,0.00010585093696136028
in,2.1e-05,9.915528,0.35005332,0.35428634,1.2330325262155384e-05,3.735217615030706e-05,4.968250141246244e-05
in,2.2e-05,9.377804,0.21651414,0.22258136,1.901016366900876e-05,3.62017126462888e-05,5.521187631529756e-05
in,2.8e-05,9.972583,0.17328468,0.17451867,1.7101632693083957e-05,3.477626160020009e-05,5.1877894293284044e-05
in,3e-06,10.165485,0.27353269,0.27147952,2.5177738280035555e-05,3.675159678095952e-05,6.192933506099507e-05
in,0.000111,9.2596,0.20640256,0.20025218,2.0045396013301797e-05,3.0966970371082425e-05,5.101236456539482e-05
in,3e-05,9.925559,0.32132915,0.32622874,3.226763874408789e-05,6.718791701132432e-05,9.945555939339101e-05
in,8e-06,10.037926,0.18394265,0.18284085,2.343974119867198e-05,4.772220927407034e-05,7.116195047274232e-05
in,4e-06,9.801329,0.38608114,0.37615812,9.520616004010662e-06,6.751746695954353e-05,7.7038086601533e-05
in,5.6e-05,9.345992,0.10053228,0.09664188,0.0001968885335372761,0.000127322506159544,0.00032421102514490485
in,0.000455,10.287959,0.14301337,0.1375306,0.00010290465434081852,0.00028637342620640993,0.00038927808054722846
in,0.000155,5.495609,0.08674194,0.21570535,0.00045432450133375823,0.000976939918473363,0.0014312644489109516
in,3.6e-05,10.021441,0.24083512,0.24069175,1.2328930097282864e-05,2.6337307645007968e-05,3.866623592330143e-05
in,4.7e-05,10.014838,0.29242905,0.29238138,2.678697092051152e-05,4.920502396998927e-05,7.599199307151139e-05
in,2.2e-05,9.994439,0.24297274,0.24355498,1.8211254428024404e-05,2.6413265004521236e-05,4.4624517613556236e-05
in,7.9e-05,9.854155,0.30241513,0.28986406,0.0001171470939880237,0.00011545144661795348,0.00023259854060597718
in,0.000278,4.26419,0.11202415,0.11310967,2.5217392249032855e-05,0.00016304454766213894,0.0001882619399111718
in,0.000144,9.714731,0.22043481,0.21657912,7.479183295799885e-06,2.388911525486037e-05,3.1368297641165555e-05
in,3.2e-05,9.943776,0.36774811,0.37052414,4.5399039663607255e-05,5.012943802285008e-05,9.552847768645734e-05
in,1.6e-05,9.268492,0.18131411,0.20319566,0.000129163425299339,0.00011921530676772818,0.00024837872479110956
in,1.5e-05,9.184887,-0.37968244,-0.31174704,0.0007316857227124274,0.00436796247959137,0.005099648144096136
in,2e-05,6.39426,0.2347121,0.21228842,0.0004066012625116855,0.0001510810398031026,0.0005576823023147881
in,3.2e-05,9.164526,0.23726464,0.23924136,1.0559638212725986e-05,4.1251591028412804e-05,5.181122833164409e-05
in,8.4e-05,9.494967,-0.32513089,-0.30688518,0.00029145332518965006,0.001298088114708662,0.001589541439898312
in,3.1e-05,5.689684,0.19387518,0.18648717,0.00017614451644476503,9.553559357300401e-05,0.00027168012456968427
in,5e-05,8.864508,0.31998911,0.30930266,7.485488458769396e-05,8.827513374853879e-05,0.00016313002561219037
in,0.000223,6.472365,0.17132937,0.18686354,0.00028524643857963383,0.0001009013649309054,0.00038614781806245446
in,3e-06,9.810236,0.2018346,0.20255399,3.402245056349784e-05,5.181490632821806e-05,8.583735325373709e-05
in,5.9e-05,10.005834,0.1774749,0.18691085,3.3756368793547153e-05,3.4500713809393346e-05,6.82570826029405e-05
in,9e-06,9.9311,0.20212906,0.19493319,6.146089162939461e-06,3.8683127058902755e-05,4.4829215767094865e-05
in,4.5e-05,10.042097,0.20999332,0.21663141,4.6270943130366504e-05,4.06668332288973e-05,8.693777635926381e-05
in,2e-05,9.685707,0.33843801,0.34182099,2.0136005332460627e-05,4.46126505266875e-05,6.474865949712694e-05
in,2.7e-05,4.795071,0.24724107,0.24524443,5.02194270666223e-05,7.703927258262411e-05,0.0001272586960112676
in,0.000251,5.673076,0.19942183,0.18877849,3.9275779272429645e-05,7.567787542939186e-05,0.0001149536547018215
in,5e-06,9.372947,0.38869577,0.40444285,0.00010926444520009682,0.00011229012307012454,0.00022155456827022135
in,8e-06,9.891145,0.22597097,0.21683577,5.282901111058891e-05,3.18467355100438e-05,8.467574662063271e-05
in,8e-06,9.151025,0.33417205,0.34941167,2.1229610865702853e-05,5.3076055337442085e-05,7.430566620314494e-05
in,0.000367,10.217474,0.2608716,0.26529068,4.147066647419706e-06,2.8903483325848356e-05,3.305054997326806e-05
in,0.000246,5.619223,0.23013693,0.22631076,3.488872607704252e-05,6.628836126765236e-05,0.00010117708734469488
in,5.8e-05,9.182516,0.28089511,0.28108266,3.073222251259722e-05,0.00010958989150822163,0.00014032211038284004
in,1.3e-05,9.001051,0.1632942,0.16678652,3.07985428662505e-05,4.717919364338741e-05,7.79777328716591e-05
in,0.000163,10.915603,0.28839925,0.25928661,0.00013892493734601885,0.0001647630997467786,0.0003036880516447127
in,8.2e-05,10.247504,0.20721643,0.19926709,0.00011269693641224876,8.381891530007124e-05,0.00019651584443636239
in,4.4e-05,9.60935,0.34582959,0.35000896,5.988386419630842e-06,3.3084772439906374e-05,3.9073158404789865e-05
in,3.3e-05,9.71674,0.25688758,0.25473744,9.755361134011764e-06,2.7410476832301356e-05,3.716583887580782e-05
in,1e-06,10.093312,0.16398111,0.17401446,2.276099803566467e-05,3.7604077078867704e-05,6.036507693352178e-05
in,2e-05,6.583224,0.2702692,0.27552021,2.567488445492927e-05,9.055088594323024e-05,0.00011622576857917011
in,8.7e-05,9.99881,0.29071199,0.28718343,0.0004433898429851979,0.0002445749123580754,0.0006879647262394428
in,2.3e-05,8.907701,0.24207707,0.24515462,4.541648377198726e-05,0.0001087154378183186,0.00015413192159030586
in,9e-06,6.385334,0.2825001,0.28714591,6.405821477528661e-05,8.322166104335338e-05,0.00014727987581864
