region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,2.8e-05,7.338569,0.28494128,0.2864432,6.335983925964683e-05,0.0001108089491026476,0.00017416878836229444
in,1.9e-05,9.874791,0.21017993,0.21032441,7.494353667425457e-06,2.8369215215207078e-05,3.586356979212724e-05
in,2e-05,9.988229,0.20013367,0.20120099,4.381625785754295e-06,2.4489670977345668e-05,2.8871296308352612e-05
in,7e-06,9.669476,0.23301203,0.22903299,8.79024992173072e-06,2.514785956009291e-05,3.393810766283423e-05
in,4.5e-05,9.741661,0.23174003,0.2323229,7.44606722946628e-06,2.255348772450816e-05,2.999955540872179e-05
in,5e-06,9.833869,0.28469641,0.27833202,1.2906562915304676e-05,3.0857027013553306e-05,4.376358992885798e-05
in,3.4e-05,6.805861,0.27647502,0.27418464,1.2931952369399369e-05,8.907293522497639e-05,0.00010200488759437576
in,0.000219,7.325145,0.31027286,0.32201728,0.00013255581143312156,0.00018614556756801903,0.0003187013790011406
in,3.6e-05,9.566801,0.27687911,0.29417217,0.000267819530563429,0.00021781973191536963,0.00048563926247879863
in,6.8e-05,10.364865,0.18122165,0.18340628,0.0002099127450492233,0.00021196450688876212,0.0004218772519379854
in,1.7e-05,9.624055,0.19761811,0.19866338,9.961050636775326e-06,2.9446902772178873e-05,3.94079543184489e-05
in,2e-06,9.503718,0.3764938,0.3839311,2.4952139938250184e-05,8.952373900683597e-05,0.00011447587894508615
in,0.001707,11.007538,0.16640892,0.1423146,0.0001676540559856221,0.0001654657389735803,0.0003331197949592024
in,8.6e-05,4.641055,0.11867923,0.11880235,5.477338345372118e-05,0.0001857737370301038,0.00024054711684584618
in,1.6e-05,6.79516,0.27772785,0.268682,3.623543670983054e-05,9.978867456084117e-05,0.00013602411490865052
in,0.000694,4.70659,0.1792146,0.18593957,8.520297706127167e-05,0.00018073902174364775,0.00026594201335683465
in,0.000443,7.305748,0.17668894,0.17417429,0.000101087884104345,0.00018136558355763555,0.0002824534603860229
in,1e-05,9.210754,0.19964628,0.19872335,4.4686516957881395e-06,2.606051020848099e-05,3.052916144952178e-05
in,3.4e-05,9.908459,0.27561321,0.27038959,1.3490236597135663e-05,5.135331230121665e-05,6.484355253633112e-05
in,6e-06,10.110678,0.23598297,0.23659524,8.17014733911492e-06,3.019866744580213e-05,3.836881660390645e-05
in,0.000229,11.798877,0.10159569,0.15323049,0.00012027394404867664,0.00024869374465197325,0.0003689676814246923
in,0.000247,5.94645,0.38485863,0.37147814,0.0004818714805878699,0.00020858160860370845,0.0006904531037434936
in,0.000249,10.550293,0.27144678,0.254498,9.396483073942363e-05,0.0001790333481039852,0.0002729981788434088
in,0.000661,6.498917,0.29289026,0.27942258,4.998877921025269e-05,0.00011129658378195018,0.00016128536663018167
in,5.4e-05,6.519041,0.19086071,0.1908188,4.558190630632453e-05,0.0001071420410880819,0.00015272395103238523
in,5.2e-05,9.275743,0.15603102,0.12413673,8.011200407054275e-05,0.00014785761595703661,0.00022796962002757937
in,2.9e-05,9.373504,0.34103633,0.34276128,1.0733231647463981e-05,4.234939842717722e-05,5.30826291651465e-05
in,2.4e-05,9.414957,0.2016459,0.19887875,1.6407053408329375e-05,3.230779111618176e-05,4.871484270552173e-05
in,9e-05,9.109764,0.30550444,0.30771405,2.2361915398505516e-05,5.426451753010042e-05,7.662643474759534e-05
in,7.8e-05,4.627992,0.17721314,0.19871721,5.6204720749519765e-05,0.00012084445916116238,0.00017704917991068214
in,8.5e-05,5.53632,0.16833819,0.16844855,0.00033435350633226335,0.00015728737344034016,0.0004916408797726035
in,4.4e-05,11.825421,0.2411843,0.24914892,9.899814176606014e-05,0.0001427593088010326,0.00024175745784305036
in,1.6e-05,9.494765,0.19174725,0.19337128,5.908632374485023e-06,2.6561412596493028e-05,3.247004497097805e-05
in,2.4e-05,9.318725,0.14050905,0.1709802,0.0001615777291590348,0.00047354711568914354,0.0006351248594000936
in,2.2e-05,9.200333,0.13695769,0.1543057,0.00042406542343087494,0.0001571005122968927,0.0005811659502796829
in,1.9e-05,9.670118,0.34390023,0.34824571,3.576985182007775e-05,6.286810821620747e-05,9.863796003628522e-05
in,5.8e-05,6.189558,0.21109656,0.2129076,0.0002683462807908654,0.00010814546840265393,0.00037649174919351935
in,0.0001,6.901396,0.31865638,0.31700882,0.00015370479377452284,0.00020513628260232508,0.00035884109092876315
in,9.1e-05,5.866282,0.19768004,0.18593687,9.044510807143524e-05,9.866945765679702e-05,0.00018911456572823226
in,0.000113,9.596617,0.30201237,0.28146607,6.314955680863932e-05,0.000268004194367677,0.0003311537439003587
in,5.7e-05,6.444467,0.21464845,0.2175388,5.5997134040808305e-05,0.00010487450344953686,0.00016087164112832397
in,3.4e-05,9.798398,0.20435993,0.20577593,1.2337170119280927e-05,2.548214433772955e-05,3.781931445701048e-05
in,9.1e-05,9.79751,0.20519996,0.20565248,6.632153599639423e-06,2.8177246349514462e-05,3.4809399949153885e-05
in,2e-06,8.961338,0.19976585,0.20193079,2.323912485735491e-05,3.4114986192435026e-05,5.7354111049789935e-05
in,0.00162,11.737379,0.21034494,0.23907325,2.7847463570651598e-05,0.00016699825937394053,0.00019484572112560272
in,4.8e-05,9.652558,0.22383719,0.22806063,8.418595825787634e-06,2.3107577362679876e-05,3.1526171369478106e-05
in,3e-06,11.901862,0.16477516,0.1594547,0.00014297961024567485,0.00029522861586883664,0.0004382082261145115
in,1e-06,9.427307,0.26085196,0.25908884,6.571941776201129e-05,0.00014216764247976243,0.00020788706024177372
in,1.4e-05,10.174861,0.21078008,0.2118897,1.1046962754335254e-05,2.4550652597099543e-05,3.55976153514348e-05
in,3.8e-05,9.909206,0.23357542,0.23901315,2.047314410447143e-05,4.295216785976663e-05,6.342530832625926e-05
in,4.2e-05,10.230308,0.21937159,0.21865892,5.81648237130139e-06,2.6846799300983548e-05,3.2663279853295535e-05
in,4.2e-05,9.181835,0.33823069,0.3426066,2.0092575141461566e-05,5.3178191592451185e-05,7.327077037189156e-05
in,0.0,9.302962,0.20446963,0.20807526,1.850456465035677e-05,3.0431901905103587e-05,4.893646837444976e-05
in,5.8e-05,9.103685,0.25714699,0.24991973,1.3976197806186974e-05,3.6658468161476776e-05,5.063466596766375e-05
in,5.3e-05,10.116004,0.19368698,0.19753364,3.5591119740274735e-06,2.526877142372541e-05,2.8827882488258183e-05
in,0.000119,8.917527,0.19114213,0.19119348,0.0001681754511082545,0.00014116779493633658,0.00030934324604459107
in,0.000119,6.834892,0.20918543,0.2020133,4.338282087701373e-05,0.00010048890544567257,0.0001438717299606651
in,1.6e-05,9.618021,0.24022291,0.24453227,4.745284968521446e-06,4.16447946918197e-05,4.6390079660341144e-05
in,5.2e-05,9.272666,-0.32347379,-0.31420547,0.00012875402171630412,0.0010118919890373945,0.0011406460544094443
in,7.9e-05,8.834528,0.35070729,0.34929779,2.0876330381724983e-05,6.829159974586219e-05,8.916793012758717e-05
in,3.6e-05,9.0162,0.19981009,0.20155713,0.00010113164898939431,0.00015281495871022344,0.00025394660769961774
in,0.000579,11.687648,0.13392681,0.15533216,0.00014192592061590403,0.00014723122876603156,0.0002891571493819356
in,5e-06,6.676901,0.22397329,0.22368959,7.253944932017475e-05,0.00010892572754528373,0.0001814651768654585
in,1.1e-05,10.063653,0.1571202,0.17000142,6.211373147380073e-06,4.919909406453371e-05,5.541046630241908e-05
in,1.2e-05,9.882778,0.33378258,0.33453295,4.824423376703635e-05,8.161209552781656e-05,0.0001298563292948529
in,2e-05,9.687938,0.27395157,0.27711925,7.949052087496966e-05,9.726070857141167e-05,0.00017675122944638133
in,4.7e-05,9.904691,0.17019619,0.17999147,8.769139094511047e-05,0.0001726262562442571,0.00026031763991340995
in,6.2e-05,9.597859,0.17615764,0.18122113,3.6699316297017504e-06,2.9252332751639187e-05,3.292226392659359e-05
in,0.000213,6.909058,0.29837384,0.2992247,0.00010901077621383592,0.00017022107203956693,0.00027923184097744524
in,5e-06,7.337483,0.27461831,0.28607246,0.00021550204837694764,0.0002537275431677699,0.00046922959154471755
in,1.6e-05,9.552049,0.21544178,0.20944968,1.0048848707810976e-05,3.056262357858941e-05,4.061147046741098e-05
in,2e-05,9.685707,0.33843801,0.34234053,1.8584627241580165e-06,5.2585139201255515e-05,5.444360067485832e-05
in,3.8e-05,9.363381,0.3962751,0.37980589,2.585414404165931e-05,7.663614087505266e-05,0.00010249028855469078
in,1.7e-05,8.997896,0.26811529,0.269126,4.360854654805735e-05,6.453694368246943e-05,0.00010814549023052678
in,2e-05,9.979155,0.23955076,0.23884209,1.604205863259267e-05,2.8096337700844742e-05,4.413839633343741e-05
in,1.7e-05,9.485633,0.26621445,0.27034104,3.883565113937948e-06,4.452136272448115e-05,4.84049269289244e-05
in,1.7e-05,9.747495,0.2828258,0.28298521,2.4325774575117975e-05,5.940845585428178e-05,8.373423042939976e-05
in,2.8e-05,10.178839,0.26957568,0.26976886,1.4957065104681533e-05,2.864710768335499e-05,4.360417369753122e-05
in,4.1e-05,5.751073,0.29139324,0.2874814,2.364262763876468e-05,9.101186878979206e-05,0.00011465449642855674
in,7.8e-05,7.241128,0.17486639,0.16417107,6.020247747073881e-05,0.0001558388175908476,0.00021604129869956523
in,6.3e-05,5.044365,0.16167154,0.18646768,0.0002702648926060647,0.0002220834867330268,0.0004923483938910067
in,0.000158,9.816039,0.21388235,0.21532734,1.8763545085676014e-05,2.793378007481806e-05,4.6697325160494074e-05
in,0.000276,5.110501,0.21786724,0.1869978,0.0003501833707559854,0.00023069076996762305,0.0005808741552755237
in,2.9e-05,9.752451,0.35709099,0.35191944,2.899858372984454e-05,5.1484210416674614e-05,8.048279414651915e-05
in,6.6e-05,10.120626,0.30298109,0.3003653,7.012398327788105e-06,3.080222086282447e-05,3.781461782637052e-05
in,0.000106,4.516846,0.21560552,0.21087518,4.7630695917177945e-05,0.00010892951104324311,0.00015656021423637867
in,7.7e-05,9.117096,0.22256919,0.22919719,4.147706204093993e-05,0.0001387785014230758,0.00018025556346401572
in,4.9e-05,9.708814,0.16864815,0.17262374,9.08981601241976e-05,0.00014218648720998317,0.00023308464733418077
in,1.1e-05,8.9137,0.30832284,0.31366661,2.62969006143976e-05,4.921482832287438e-05,7.551172893727198e-05
in,3.5e-05,9.67885,0.33866319,0.34178311,4.752080712933093e-05,4.788395744981244e-05,9.540476457914338e-05
in,6.5e-05,8.928864,0.35385553,0.3466135,3.3244021324208006e-05,7.142465619836003e-05,0.00010466868116054684
in,4.6e-05,9.027015,0.28335162,0.28565532,2.42628939304268e-05,5.305608647176996e-05,7.731898222118616e-05
in,5.5e-05,9.581977,0.32671651,0.33001289,2.407674037385732e-05,6.0225291235838085e-05,8.43020316096954e-05
in,0.000115,11.41207,0.17640786,0.14539112,0.0002609830116853118,0.00022429115779232234,0.00048527418402954936
in,0.000674,6.620684,0.27063881,0.27544418,2.859507003449835e-05,9.699213114799932e-05,0.00012558720482047647
in,3.2e-05,9.391047,0.35154247,0.34478334,2.6993066057912074e-05,5.87277281738352e-05,8.572079241275787e-05
in,3.1e-05,6.612954,0.31136838,0.28960988,0.00010324703907826915,0.0002233337436337024,0.00032658077543601394
in,6e-05,4.890529,0.12976544,0.16057743,0.00019168188737239689,0.0006077458383515477,0.0007994277402758598
in,4.9e-05,9.312792,0.16245623,0.15287088,0.0002459487586747855,0.00017141671560239047,0.00041736545972526073
in,1.2e-05,9.367331,0.26382456,0.25919181,3.874716639984399e-05,0.00010624193964758888,0.00014498911332339048
in,9.9e-05,10.059795,0.32533746,0.31825221,1.1977828762610443e-05,4.298867133911699e-05,5.496649828273803e-05
in,0.000112,5.70953,0.10832363,0.15740259,0.0005867492873221636,0.000422601995524019,0.0010093513410538435
in,0.000191,5.237704,0.12874423,0.12747055,7.480131898773834e-05,0.0001308657374465838,0.00020566704915836453
in,0.000297,5.505723,0.20964889,0.2147634,4.6823352022329345e-05,0.00010131047747563571,0.00014813382585998625
in,3e-06,8.938423,0.06221321,0.11266021,0.0006880282307974994,0.0004062824882566929,0.0010943107772618532
in,9.5e-05,6.885062,0.17982203,0.18644825,5.1977225666632876e-05,0.000144671939779073,0.00019664916908368468
in,0.000554,4.230595,0.12462776,0.11723757,1.8181754057877697e-05,0.00016458115715067834,0.00018276291666552424
in,0.000101,11.318214,0.09595399,0.10503782,0.00013546446280088276,0.00019812844402622432,0.00033359290682710707
in,0.001138,11.187183,0.22748423,0.22108972,4.6754590584896505e-05,0.00012172968126833439,0.0001684842718532309
in,4.5e-05,10.03007,0.22044369,0.22225237,6.191907232278027e-06,2.50715729634976e-05,3.126348019577563e-05
in,3.8e-05,5.064732,0.11340948,0.10966605,5.0003418436972424e-05,0.00013718476111534983,0.00018718818319030106
in,1.3e-05,9.560086,0.34620907,0.33562756,2.1795742213726044e-05,4.985595660400577e-05,7.1651695179753e-05
in,5e-06,9.958996,0.24340429,0.24335352,1.5033806448627729e-05,2.991847213706933e-05,4.495227767620236e-05
in,5.1e-05,9.480158,0.17629051,0.1816377,3.064469274249859e-05,4.261664071236737e-05,7.326133345486596e-05
in,0.000352,11.333149,0.13161144,0.12889768,7.427161472151056e-05,0.00018032040679827332,0.00025459201424382627
in,2.8e-05,9.277086,0.21577202,0.21906345,7.650317456864286e-06,3.422020745347254e-05,4.1870524000842124e-05
in,7.7e-05,9.811496,0.33018576,0.32720536,9.55159430304775e-06,4.248258119332604e-05,5.203417458687909e-05
in,1.5e-05,9.639287,0.29106535,0.28162956,1.3071113244222943e-05,3.1126612157095224e-05,4.4197724491823465e-05
in,0.000172,10.30718,0.24191656,0.24657419,8.591223377152346e-06,4.0197992348112166e-05,4.8789217544253916e-05
in,3.7e-05,10.19568,0.25726584,0.25953084,9.817296813707799e-06,4.793175685335882e-05,5.774905366706662e-05
in,0.000667,4.753646,0.1898961,0.21591561,7.801735773682594e-05,0.0001553103793412447,0.00023332773707807064
in,2.5e-05,9.204587,0.10704589,0.11970049,0.00015322021499741822,0.0002999134885612875,0.000453133718110621
in,4.6e-05,10.124896,0.2715587,0.27670825,2.825375850079581e-05,5.060372131993063e-05,7.885748345870525e-05
in,5e-06,10.017133,0.228932,0.25119179,3.9471171476179734e-05,0.00014526461018249393,0.00018473577802069485
in,2.7e-05,10.124573,0.25804122,0.26416117,3.2359359465772286e-05,3.6612036637961864e-05,6.897139246575534e-05
in,4e-06,9.212448,0.20665562,0.20811084,8.793865163170267e-06,4.1846669773804024e-05,5.064053402747959e-05
in,1.8e-05,9.691694,0.29966343,0.29735771,2.8498334359028377e-05,6.526710058096796e-05,9.376543312100694e-05
in,3.4e-05,4.227907,0.23003367,0.23243599,0.00013881300401408225,9.069447696674615e-05,0.0002295074809808284
in,0.000919,6.083622,0.35232871,0.35963446,7.503449160140008e-05,0.0001875102025223896,0.00026254469412378967
in,6.6e-05,9.626919,0.26257846,0.26553795,3.0577513825846836e-05,5.311414861353114e-05,8.369165880139917e-05
in,5e-06,9.997831,0.37645781,0.36866027,7.467032264685258e-05,0.00012299478112254292,0.00019766509649343789
in,2.2e-05,9.223532,0.23906938,0.24703462,1.9254903236287646e-05,3.690431913128123e-05,5.6159224186558276e-05
in,2.3e-05,9.316153,0.28290358,0.29237381,5.2133302233414724e-05,6.22565858066082e-05,0.00011438988440204412
in,3.2e-05,9.772541,0.32679956,0.32894683,2.1290830773068592e-05,4.396065924083814e-05,6.525148637592793e-05
in,1.1e-05,10.247679,0.16218691,0.17459223,7.629353058291599e-05,0.0001383779163006693,0.00021467145415954292
in,0.00021,4.087085,0.24012051,0.25260395,5.8381552662467584e-05,8.520447590854019e-05,0.00014358603220898658
in,2e-05,9.73629,0.22368591,0.2136724,9.122220217250288e-05,0.00014073665079195052,0.0002319588529644534
in,3.5e-05,9.935069,0.15950629,0.16593283,5.213051281316439e-06,3.6750374420080334e-05,4.1963427065638825e-05
in,4.4e-05,11.843985,0.26639153,0.24706814,6.0886868595844135e-05,0.00017194524116348475,0.0002328321133973077
in,2.2e-05,6.583224,0.2702692,0.2728838,2.7316644263919443e-05,0.00011331897985655814,0.00014063561684451997
in,5.4e-05,9.439798,0.22934006,0.22803721,8.167139640136156e-06,2.5536548491800204e-05,3.370368722244166e-05
in,0.000155,6.055753,0.34023076,0.34619004,0.0003183518711011857,0.00024915760150179267,0.0005675094434991479
in,0.0,9.775245,0.33312056,0.33328703,1.7262203982681967e-05,7.128441939130425e-05,8.854662155499682e-05
in,0.00013,10.283345,0.2758701,0.27864474,1.6836298527778126e-05,3.42052080668509e-05,5.1041504775639623e-05
in,0.001187,10.794423,0.1484605,0.1561351,3.197272963006981e-05,0.00018092749814968556,0.00021290022414177656
in,0.000274,7.306021,0.22448805,0.22899087,7.875397568568587e-05,0.00012763381528202444,0.00020638779096771032
in,9.8e-05,5.897082,0.19505063,0.19667761,0.0007901605567894876,0.0007555983029305935,0.001545758917927742
in,0.000246,6.730346,0.28795841,0.28392372,7.416344942612341e-06,9.171169222099707e-05,9.912803943734616e-05
in,4.2e-05,5.495358,0.27490734,0.27964097,3.192716758348979e-05,8.478522067889571e-05,0.0001167123846244067
in,1.2e-05,9.539062,0.33992048,0.32821035,2.3254400730365887e-05,6.650217983406037e-05,8.975657692644745e-05
in,0.000155,7.29502,0.23746473,0.23498957,9.777105151442811e-05,0.00011826529225800186,0.00021603633649647236
in,8.7e-05,6.907281,0.21050479,0.21217959,3.289261076133698e-05,9.684433462098241e-05,0.0001297369453823194
in,1.1e-05,9.503145,0.3597992,0.36067361,1.1622388228715863e-05,5.355075700208545e-05,6.517314614029601e-05
in,4e-06,9.789095,0.37019076,0.36495003,2.522999420762062e-05,5.2876974223181605e-05,7.810696843080223e-05
in,1.7e-05,9.498439,0.26918772,0.26900402,3.7133681871637236e-06,2.300060623383615e-05,2.6713974875747226e-05
in,0.00086,11.356063,0.09324733,0.11967853,0.00011635693226708099,0.00026502262335270643,0.00038137956289574504
in,1.3e-05,10.18089,0.30497027,0.30580017,3.2157749956240878e-06,5.709238030249253e-05,6.030815711710602e-05
in,0.000266,6.319605,0.23605336,0.2328445,6.779337854823098e-05,0.00010075094178318977,0.00016854432760737836
in,1e-05,9.48861,0.37132018,0.36544538,1.0421033948659897e-05,6.364048749674112e-05,7.406152144540101e-05
in,8e-06,9.676107,-0.27040581,-0.25673881,0.00030090860673226416,0.0008284688810817897,0.0011293775169178843
in,0.000338,11.6958,0.22550876,0.21047434,5.129633063916117e-05,0.00038297055289149284,0.0004342668689787388
in,3.7e-05,10.056013,0.28807671,0.28024083,1.783020888979081e-05,0.0001062101946445182,0.00012404040899127722
in,0.001004,11.285549,0.086075,0.11498332,0.00013361143646761775,0.00013640803808812052,0.00027001946000382304
in,2.7e-05,9.765277,0.20336025,0.18741843,8.680650353198871e-05,9.095466521102935e-05,0.00017776116146706045
in,6.8e-05,9.111722,0.28850035,0.27439311,4.4288390199653804e-05,7.018287578830495e-05,0.00011447126598795876
in,7.8e-05,9.205828,0.18022338,0.18743032,2.344745007576421e-05,3.735032805707306e-05,6.0797778132837266e-05
in,8e-06,9.91044,0.27448601,0.27478439,9.354396752314642e-06,3.2598294637864456e-05,4.19526913901791e-05
in,1e-05,9.60915,0.20995159,0.21398035,1.1264599379501306e-05,2.4485032554366626e-05,3.574963193386793e-05
in,7e-06,9.646319,0.25234746,0.25058013,3.5413261230132775e-06,2.1667796318070032e-05,2.5209123123204336e-05
in,2.3e-05,9.513408,0.26038693,0.25974664,4.0062845073407516e-05,3.1891337130218744e-05,7.195418584160507e-05
in,5.8e-05,10.030512,0.35746396,0.34505349,1.2051158591930289e-05,5.363729360396974e-05,6.568845128640532e-05
in,3.3e-05,9.558269,0.24762959,0.25112885,9.722627510200255e-06,2.7938513085246086e-05,3.7661142414435744e-05
in,4.9e-05,10.034849,0.23094216,0.22800121,1.3437137567962054e-05,2.5611749151721597e-05,3.904888581018895e-05
in,4e-05,9.615591,0.25601964,0.24520981,1.4961779925215524e-05,0.00010320185538148507,0.00011816363257821649
in,6e-06,8.931755,0.38237342,0.36829501,0.0016000098548829556,0.0007234981167130172,0.0023235080298036337
in,6.9e-05,9.95055,0.27989498,0.27933896,2.750920975813642e-05,3.804195876000449e-05,6.555116851814091e-05
in,6e-06,9.987036,0.25618368,0.25672418,3.940627721021883e-06,4.178879680694081e-05,4.572942270897329e-05
in,2.7e-05,9.5071,0.28631335,0.27609205,9.937256254488602e-05,0.00011919371172552928,0.0002185662742704153
in,0.000124,8.862783,0.26271806,0.26032719,7.918336632428691e-05,9.669677820056677e-05,0.0001758801518008113
in,4.7e-05,9.450093,0.21076871,0.21730752,2.8882583137601614e-05,3.0455985324806534e-05,5.933857028139755e-05
in,6e-06,9.883673,0.2796601,0.27849692,9.584975487086922e-06,2.7682350264512934e-05,3.726732393261045e-05
in,0.000129,8.871835,0.15893704,0.16496395,6.295699131442234e-05,0.0001766772475093603,0.00023963424609974027
in,1.2e-05,8.95759,0.21233776,0.21455856,3.0697625334141776e-05,3.8700389268342406e-05,6.939801096450537e-05
in,0.000255,10.580756,0.23868474,0.23045909,5.443925329018384e-05,0.00016060788766480982,0.00021504714095499367
in,3.4e-05,10.114762,0.25120703,0.24678282,2.3795193555997685e-05,2.868026786018163e-05,5.2475461416179314e-05
in,6.7e-05,8.963808,0.24944937,0.25045067,2.572458288341295e-05,5.44728318345733e-05,8.019741653697565e-05
in,3e-06,9.736263,0.35060345,0.35783571,1.7041580576915294e-05,5.054824214312248e-05,6.758981908205897e-05
in,5.3e-05,10.151609,0.22414438,0.22482078,6.158426913316362e-06,2.672339542186819e-05,3.288182051619515e-05
in,3.8e-05,9.433521,0.15224225,0.14325856,5.2850831707473844e-05,0.00021305703558027744,0.0002659078745637089
in,2.3e-05,5.891466,0.13771252,0.13232075,0.00012169156252639368,0.00021334338816814125,0.0003350349434185773
in,0.000927,10.748704,0.13559205,0.14681895,3.439732608967461e-05,0.0001607482845429331,0.0001951456069946289
in,4.7e-05,9.573817,0.19390416,0.19575676,9.128862075158395e-06,3.4581134968902916e-05,4.370999522507191e-05
in,0.00037,11.546605,0.2246085,0.1996714,0.0003684240800794214,0.00033585185883566737,0.0007042759098112583
in,7.4e-05,9.53098,0.34103121,0.34776202,1.0400020073575433e-05,4.2890205804724246e-05,5.329022678779438e-05
in,3.9e-05,10.003091,0.36246305,0.35567611,0.00010599623783491552,8.09123448561877e-05,0.00018690858269110322
in,0.000272,4.549312,0.15421536,0.16999553,0.0009620048804208636,0.0023457310162484646,0.00330773601308465
in,4.5e-05,8.980805,0.29518548,0.29706317,4.0235168853541836e-05,7.329286745516583e-05,0.00011352803267072886
in,5e-06,9.817265,0.27345451,0.27524137,1.3198355190979782e-05,2.824605326168239e-05,4.144440754316747e-05
in,2e-06,9.158512,0.24797734,0.24288182,1.0141611710423604e-05,3.041492345801089e-05,4.05565369874239e-05
in,5.3e-05,10.237631,0.20721696,0.20774356,1.7870230294647627e-05,3.6026278394274414e-05,5.3896510507911444e-05
in,5.3e-05,7.045596,0.21100573,0.2205255,0.000466643221443519,0.0009516730206087232,0.0014183162711560726
in,2.7e-05,9.899293,0.22424054,0.21791141,1.7160753486678004e-05,2.659721576492302e-05,4.3757969251601025e-05
