region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,8.4e-05,10.152495,0.17549201,0.18075244,6.601990207855124e-06,4.3528554670047015e-05,5.013054396840744e-05
in,1e-05,9.625017,0.20489507,0.20752445,1.1650237865978852e-05,2.6042218451038934e-05,3.769245813600719e-05
in,0.000117,5.87104,0.45258884,0.44143829,5.3559127991320565e-05,0.00012321042595431209,0.00017676955030765384
in,5.1e-05,9.798926,0.23143899,0.23056893,1.5660636563552544e-05,2.9385115340119228e-05,4.504575190367177e-05
in,2.4e-05,10.032809,0.25710174,0.25284034,7.0957521529635414e-06,2.376629890932236e-05,3.08620510622859e-05
in,3.1e-05,9.264855,0.26642057,0.26684999,1.993395017052535e-05,3.8844194932607934e-05,5.877814692212269e-05
in,7.2e-05,9.486445,0.28884399,0.29019934,4.0145732782548293e-05,7.790081144776195e-05,0.00011804654786828905
in,0.000111,9.188154,0.23712066,0.24082728,2.1641737475874834e-05,3.212185765733011e-05,5.376359331421554e-05
in,1.8e-05,9.521483,0.34568265,0.35050353,1.5158099813561421e-05,4.413872738950886e-05,5.929682811256498e-05
in,6e-06,9.670046,0.38384326,0.37961465,4.062066727783531e-05,6.467977073043585e-05,0.00010530043800827116
in,5.4e-05,9.232402,0.17407531,0.13461606,5.901297845412046e-05,0.00023233696992974728,0.00029134994838386774
in,1.5e-05,9.512749,0.31937331,0.32175818,3.7521967897191644e-05,6.476167618529871e-05,0.00010228364408249035
in,2.1e-05,9.502924,0.20705063,0.2277225,5.093998697702773e-05,0.00017111244960688055,0.00022205243294592947
in,6.6e-05,9.903427,0.23766207,0.23526259,3.0471210266114213e-06,2.391990346950479e-05,2.6967023586621508e-05
in,2.9e-05,9.666211,0.16571015,0.16272233,9.35195930651389e-06,3.970693069277331e-05,4.90588899992872e-05
in,6.3e-05,9.769272,0.37987048,0.3807013,3.510535680106841e-05,7.28103841538541e-05,0.0001079157373169437
in,4e-06,9.916903,0.33227965,0.3163659,1.2216291906952392e-05,5.052809137851e-05,6.274438055697829e-05
in,0.000132,9.300279,0.31739421,0.32508677,1.7958263924811035e-05,6.497067079180852e-05,8.292893471661955e-05
in,4.8e-05,9.154492,0.25243706,0.25477636,1.5032045666885097e-05,2.5400033337064087e-05,4.043207809445448e-05
in,6.7e-05,10.033782,0.29971833,0.30526584,0.00038091203896328807,0.0001661596616031602,0.000547071686014533
in,1.6e-05,10.062573,0.32647075,0.31360087,4.63008982478641e-05,6.980086618568748e-05,0.00011610176443355158
in,0.000209,6.971364,0.13225779,0.13866867,7.924219244159758e-05,0.00019166774291079491,0.00027090992080047727
in,6.3e-05,6.851874,0.23349825,0.2276496,0.00012309459270909429,0.00018348284356761724,0.0003065774217247963
in,1.2e-05,9.039859,0.23314227,0.23255071,2.1967349312035367e-05,4.0097835153574124e-05,6.206518446560949e-05
in,0.000108,5.88107,0.47478972,0.45716724,3.7601672374876216e-05,0.00016770113143138587,0.00020530280016828328
in,3.6e-05,10.071596,0.27715805,0.28134245,2.1900756109971553e-05,5.5479573347838596e-05,7.738033309578896e-05
in,0.000642,11.040542,0.12640468,0.13721842,5.358673297450878e-05,0.00022804542095400393,0.0002816321502905339
in,6e-06,9.845795,0.28396099,0.28660747,1.706399598333519e-05,3.0904375307727605e-05,4.79683731100522e-05
in,1e-06,9.415858,0.19511005,0.19533673,1.54536737682065e-05,3.312540502520278e-05,4.8579080612398684e-05
in,6e-06,9.254162,0.21786541,0.22396171,1.1835505574708804e-05,3.419224958634004e-05,4.6027755161048844e-05
in,1e-06,9.783731,0.20244239,0.20056537,1.2859119124186691e-05,2.430654421914369e-05,3.716566425282508e-05
in,0.001897,11.955528,0.29927338,0.26196244,0.0004782358882948756,0.00031498068710789084,0.0007932165754027665
in,0.001344,11.518531,0.21837714,0.19760077,0.00011110530613223091,0.0003186303947586566,0.0004297356936149299
in,9.9e-05,9.909628,0.33337089,0.33730215,1.6297704860335216e-05,4.885087764705531e-05,6.514858250739053e-05
in,1.8e-05,9.338843,0.24705099,0.23879246,4.285722752683796e-05,0.00012932710524182767,0.00017218432913068682
in,5.2e-05,9.694328,0.32282942,0.33895603,2.999538992298767e-05,5.816048360429704e-05,8.815587352728471e-05
in,1e-06,10.048426,0.23538853,0.25204843,2.2820044250693172e-05,6.26186520094052e-05,8.543869626009837e-05
in,1.7e-05,9.05343,0.2225814,0.22783931,5.326777682057582e-05,7.127949356799945e-05,0.00012454726675059646
in,5.6e-05,9.912339,0.24840626,0.24405178,1.1062486009905115e-05,2.7868145480169915e-05,3.8930629671085626e-05
in,0.000145,6.049417,0.09744592,0.19198811,0.0006698195938952267,0.0004994673654437065,0.0011692869011312723
in,6.7e-05,7.245321,0.14300266,0.16387784,4.490522769629024e-05,0.00015055133553687483,0.00019545656687114388
in,4.1e-05,9.034966,0.20298689,0.20525715,6.238948844838887e-05,7.827633817214519e-05,0.00014066582662053406
in,3.7e-05,9.828862,0.38803342,0.39156085,2.3913944460218772e-05,6.610377022298053e-05,9.00177110452205e-05
in,0.00016,11.350927,0.25028126,0.26046938,5.021375181968324e-05,0.00015771390462759882,0.00020792766008526087
in,0.000303,7.319114,0.28119348,0.28158012,3.334137727506459e-05,0.00011001938401022926,0.00014336075400933623
in,8.2e-05,5.027654,0.12882978,0.12915368,6.629683048231527e-05,0.00022758096747566015,0.0002938777906820178
in,5.2e-05,7.042974,0.25401762,0.24544235,9.532924741506577e-05,0.00011676541907945648,0.00021209465921856463
in,0.000185,7.155994,0.1133215,0.12767957,0.00043530575931072235,0.0005819292273372412,0.0010172349866479635
in,0.000229,11.798877,0.10159569,0.16363238,0.00012103574408683926,0.000257434556260705,0.000378470285795629
in,7.1e-05,5.987114,0.20942376,0.21755023,0.00016956814215518534,0.00014520963304676116,0.0003147777752019465
in,2.7e-05,8.855085,0.33482129,0.32522583,1.1367719707777724e-05,8.518538379576057e-05,9.65531071415171e-05
in,6.6e-05,8.963037,0.26412975,0.26513106,6.676861812593415e-05,0.00013904170191381127,0.00020581032731570303
in,0.000101,5.888727,0.18753337,0.19423665,4.918906051898375e-05,0.00014702345652040094,0.0001962125243153423
in,0.000195,4.072697,0.1374453,0.13871877,3.721525354194455e-05,0.0001823295751819387,0.00021954483236186206
in,2e-06,9.846179,0.23123733,0.23429029,6.423929789889371e-06,2.607096939755138e-05,3.24948996421881e-05
in,2e-05,7.249578,0.32570782,0.32820514,8.011030149646103e-05,0.00015809961769264191,0.00023820991918910295
in,5.8e-05,9.638266,0.28112911,0.27255639,9.014721581479535e-05,0.00018520336016081274,0.0002753505832515657
in,1.9e-05,9.231484,0.35205993,0.36724225,8.397878264077008e-05,6.957519508432597e-05,0.00015355397772509605
in,5.2e-05,9.477797,0.19707615,0.19529194,1.6355435946024954e-05,3.8300939195323735e-05,5.465637514134869e-05
in,2.6e-05,9.302319,0.34089452,0.34149274,1.5385570804937743e-05,7.003250357229263e-05,8.541807619621977e-05
in,1e-06,10.036657,0.28443912,0.28907803,5.508756294148043e-05,6.453938840422779e-05,0.00011962695134570822
in,0.00014,6.452352,0.25088011,0.25797951,0.00020922125258948654,0.00018199734040535986,0.0003912185784429312
in,4.9e-05,9.882564,0.34350177,0.34274912,1.1279342288617045e-05,4.032562719658017e-05,5.1604969485197216e-05
in,1e-06,9.889719,0.21460351,0.20438239,7.675954839214683e-05,0.0001675304665695876,0.0002442900149617344
in,7.3e-05,9.197385,0.22744622,0.23002863,1.6037047316785902e-05,3.591113636502996e-05,5.194818368181586e-05
in,1.9e-05,9.712037,0.32185489,0.33497605,8.228085789596662e-05,5.9262500144541264e-05,0.0001415433653164655
in,9e-05,6.983667,0.29632416,0.3076157,4.63107498944737e-05,0.00018781577819027007,0.00023412652080878615
in,5e-06,6.804434,0.19520358,0.18617034,1.36508215291542e-05,0.00018416646344121546,0.00019781728042289615
in,2.2e-05,9.971084,0.22186985,0.22124946,1.402672023687046e-05,2.6343666831962764e-05,4.037038888782263e-05
in,0.000132,7.033065,0.10274862,0.10852782,0.0002432181208860129,0.00046214647591114044,0.0007053646259009838
in,6e-05,8.903264,0.18020768,0.19154102,2.3599697669851594e-05,3.82456710212864e-05,6.18453705101274e-05
in,2.3e-05,9.09896,0.30675343,0.34169501,0.00014266975631471723,0.0001473894517403096,0.0002900591935031116
in,1.3e-05,10.107507,0.16130138,0.17050299,7.657300011487678e-05,0.00018351188919041306,0.00026008489658124745
in,2.3e-05,8.914706,0.27961134,0.28101224,3.9912774809636176e-05,5.675065403920598e-05,9.666342521086335e-05
in,7.4e-05,7.031617,0.21529313,0.19639131,5.702991984435357e-05,0.00011879811063408852,0.00017582802684046328
in,0.000116,10.194611,0.23526803,0.2615957,0.00019178050570189953,0.00016821446479298174,0.00035999497049488127
in,3.3e-05,9.537771,0.33567325,0.3464188,2.8972701329621486e-05,7.043279765639454e-05,9.940550080500543e-05
in,0.000152,7.237481,0.3188584,0.31646532,8.007082215044647e-05,0.00014034906052984297,0.00022041988268028945
in,7.6e-05,10.132798,0.21406764,0.20527551,1.1267727131780703e-05,3.7432015233207494e-05,4.8699741455493495e-05
in,4.4e-05,9.880784,0.29348917,0.3023212,0.00012298434739932418,0.00021054063108749688,0.00033352497848682106
in,0.000178,6.928592,0.2779214,0.27660018,4.694538802141324e-05,0.0001198563477373682,0.00016680173575878143
in,1.1e-05,9.625843,0.27332042,0.26671395,6.73759714118205e-05,9.99431504169479e-05,0.0001673191145528108
in,3.3e-05,11.848406,0.11375435,0.11060462,0.00012033093662466854,0.0002224764320999384,0.00034280738327652216
in,5.9e-05,9.194634,0.07567376,0.10098264,0.00016258411051239818,0.00012110038369428366,0.00028368449420668185
in,4.8e-05,9.247741,0.10310418,0.09214981,0.00010426126391394064,0.00010056325845653191,0.00020482452237047255
in,6e-06,7.182656,0.1521916,0.14134541,0.0002480744442436844,0.00019187561701983213,0.00043995006126351655
in,3e-05,9.373976,0.21450334,0.21784072,7.460631877620472e-06,2.6891339075518772e-05,3.4351971407886595e-05
in,0.000241,5.907983,0.17299227,0.21099171,0.00011554006050573662,0.00017325536464340985,0.00028879541787318885
in,2.2e-05,10.14964,0.15243933,0.16111077,4.4477539631770924e-05,0.0002313805016456172,0.0002758580376394093
in,8e-06,9.748424,0.38089363,0.37131763,3.782386193051934e-05,5.7137094700010493e-05,9.496095299255103e-05
in,1.4e-05,6.716743,0.27460449,0.28393432,0.00012138682359363884,0.00018845984595827758,0.0003098466550000012
in,0.000292,4.922212,0.2768313,0.27012381,0.00011066588922403753,0.00011469809396658093,0.00022536398319061846
in,1e-05,10.08634,0.13202804,0.14715037,0.0001043759475578554,0.00028809442301280797,0.00039247036329470575
in,4.8e-05,9.942861,0.25776532,0.26023105,7.4422923717065714e-06,2.251303885714151e-05,2.9955332138342783e-05
in,1.3e-05,9.541971,0.36415572,0.36684331,1.0352876415709034e-05,5.139737550052814e-05,6.175025191623718e-05
in,7e-06,9.927997,0.41967591,0.41801006,3.49479159922339e-05,0.00010717664554249495,0.00014212456881068647
in,2e-06,10.178054,0.1620878,0.16329929,4.564995106193237e-05,0.0002153315144823864,0.0002609814691822976
in,6.2e-05,10.094569,0.22036493,0.22181635,0.00024710071738809347,0.00012849488120991737,0.0003755955840460956
in,0.000223,4.303904,0.16116056,0.14432719,7.702476432314143e-05,0.00017977639799937606,0.0002568011695984751
in,1.1e-05,9.660935,0.40943025,0.39189023,4.437294774106704e-05,0.0001074370666174218,0.00015181001799646765
in,9.7e-05,9.773237,0.28239207,0.28428024,8.782518307270948e-06,3.4531902201706544e-05,4.331441959948279e-05
in,4.4e-05,10.165293,0.09913867,0.11049625,5.38201566087082e-05,0.0001532046007923782,0.0002070247574010864
in,0.000285,4.428778,0.27234823,0.25718302,6.450494402088225e-05,0.0001104842740460299,0.00017498922534286976
in,5.6e-05,9.213637,0.23368245,0.23685424,4.100345904589631e-05,5.8115208958042786e-05,9.911866800393909e-05
in,5.5e-05,9.477232,0.33078923,0.34101024,3.5813111480820226e-06,4.2577834392432123e-05,4.615914440364577e-05
in,2.2e-05,10.222996,0.19635886,0.19772649,2.155896936528734e-06,3.2945670682238415e-05,3.510156602715142e-05
in,0.000106,7.014231,0.16539761,0.16231236,0.000238400578382425,0.000270086748059839,0.0005084873409941792
in,5.7e-05,10.212886,0.18867523,0.19666019,1.6899199181352742e-05,3.084105264861137e-05,4.7740250010974705e-05
in,5.2e-05,9.068397,0.3111918,0.310633,2.3734964997856878e-05,5.507622336153872e-05,7.88111865404062e-05
in,6.2e-05,9.553809,0.20977371,0.21250494,2.0462690372369252e-05,2.884115747292526e-05,4.930384602630511e-05
in,0.000682,11.231301,0.20207845,0.19412366,0.00012524845078587532,0.00019986924598924816,0.0003251176967751235
in,6.4e-05,7.353991,0.19640977,0.18526068,3.067221769015305e-05,0.00013858778402209282,0.00016926000535022467
in,5.4e-05,9.722241,0.35476748,0.34891585,1.07985961221857e-05,5.259541285340674e-05,6.339400715660304e-05
in,0.000562,6.136799,0.26363223,0.26394248,5.101296483189799e-05,0.00010084962559631094,0.00015186259406618774
in,1.8e-05,9.135064,0.16227899,0.15691695,0.0001411705306963995,0.00026511267060413957,0.00040628318674862385
in,2.2e-05,6.754599,0.39306993,0.38313377,0.00016011428670026362,0.00018249294953420758,0.0003426072362344712
in,4.3e-05,9.669556,0.23502489,0.23855722,5.081388735561632e-06,2.4483630113536492e-05,2.9565018849098124e-05
in,4e-05,10.147931,0.20810017,0.20825636,1.3457459317578468e-05,3.0207020245143212e-05,4.366448047221638e-05
in,3.3e-05,7.067433,0.28209657,0.27177748,7.673266372876242e-05,0.0001367486547678709,0.0002134813112206757
in,7e-05,5.628399,0.29636618,0.29035521,3.3410629839636385e-05,9.511525422567502e-05,0.00012852589134126902
in,4e-05,10.059277,0.34503808,0.34665707,4.324019027990289e-05,7.53155691199936e-05,0.0001185557630378753
in,0.000143,5.590913,0.25215522,0.21953547,0.0008504050783813,0.002397265750914812,0.003247670829296112
in,1.6e-05,9.484281,0.21302724,0.22797517,0.00040425226325169206,0.00027960730949416757,0.0006838595727458596
in,3.8e-05,9.85354,0.30735383,0.30549246,2.169131039408967e-05,5.415825216914527e-05,7.584955892525613e-05
in,2.7e-05,11.017693,0.12212429,0.16893214,9.114727436099201e-05,0.00018010800704360008,0.00027125526685267687
in,2e-06,9.390249,0.19876109,0.20307882,2.4553834009566344e-05,3.871433000313118e-05,6.326816219370812e-05
in,1.1e-05,10.026621,0.32204459,0.32272139,1.5817229723325e-05,4.0825230826158077e-05,5.6642460549483076e-05
in,3.6e-05,10.093506,0.20998898,0.19807509,0.00016231037443503737,0.00017737648158799857,0.00033968687057495117
in,2.2e-05,6.196759,0.13400191,0.1363643,8.393316966248676e-05,0.00020047035650350153,0.0002844035334419459
in,0.000203,10.649837,0.25719002,0.24349551,5.233985575614497e-05,0.00013786093040835112,0.00019020077888853848
in,2.7e-05,9.765277,0.20336025,0.18850453,8.884337148629129e-05,7.26009820937179e-05,0.0001614443608559668
in,0.000156,8.886585,0.27429802,0.27266395,6.727458094246686e-05,0.00011239029845455661,0.00017966487212106586
in,0.000185,6.361239,0.24037823,0.24388523,0.00010111073788721114,0.00011066921433666721,0.00021177995949983597
in,0.000104,8.906645,0.21296071,0.21341193,2.0119561668252572e-05,3.0767150747124106e-05,5.088671241537668e-05
in,0.000193,6.241643,0.27672789,0.27695042,4.388390516396612e-05,0.00018287808052264154,0.00022676198568660766
in,0.000601,10.703102,0.12324308,0.11405285,9.063105972018093e-05,0.00017240038141608238,0.00026303145568817854
in,0.000259,6.551607,0.23178419,0.18861887,0.0003836712858173996,0.0003205395769327879,0.0007042108336463571
in,6.4e-05,6.997955,0.24689901,0.24096557,5.9399095334811136e-05,0.00010926429968094453,0.00016866339137777686
in,3.1e-05,9.763867,0.30405419,0.30204821,9.243965905625373e-05,0.00011306325905025005,0.00020550291810650378
in,2.8e-05,9.727099,0.21818519,0.23048782,1.9794402760453522e-05,5.282117490423843e-05,7.261557766469195e-05
in,8.1e-05,4.568663,0.16459957,0.16605479,3.8060254155425355e-05,0.0001478089252486825,0.00018586918304208666
in,2.2e-05,9.69081,0.20712537,0.21222194,1.4552885659213644e-05,3.213949457858689e-05,4.6692381147295237e-05
in,6.1e-05,7.28626,0.16149018,0.13827202,0.00010195936920354143,0.00024028692860156298,0.0003422462905291468
in,2.5e-05,9.519521,0.16531396,0.16615483,4.640189581550658e-05,6.669458525720984e-05,0.00011309648107271641
in,2.4e-05,9.06753,0.29570201,0.28967533,3.110566467512399e-05,5.4815747716929764e-05,8.592141239205375e-05
in,8e-05,9.054443,0.26159289,0.25880462,5.7588445088185836e-06,2.473672248015646e-05,3.049556653422769e-05
in,4.8e-05,9.610085,0.29616122,0.29262441,7.58485693950206e-05,7.873316644690931e-05,0.0001545817358419299
in,5.2e-05,9.477113,0.23707486,0.23416945,1.5906496628304012e-05,2.8217900762683712e-05,4.4124397390987724e-05
in,0.000177,9.087885,0.20609153,0.22067897,0.0002408181899227202,0.00014979118714109063,0.0003906093770638108
in,3e-05,10.149483,0.33335748,0.33151326,0.00045135151594877243,0.0003386512980796397,0.0007900028140284121
in,4.6e-05,6.051195,0.2456122,0.24098718,0.00011476156214484945,0.0001085562544176355,0.00022331782383844256
in,6e-06,5.850167,0.37800554,0.36602187,6.2425977375824e-05,0.00014566622849088162,0.00020809221314266324
in,9.5e-05,9.669641,0.20701167,0.2070754,7.780155101499986e-06,2.4866787498467602e-05,3.2646941690472886e-05
in,0.00037,7.085228,0.16384524,0.21926093,9.758492524269968e-05,0.00015097958385013044,0.00024856452364474535
in,0.000158,6.051376,0.2306258,0.21393624,2.0080226022400893e-05,0.000135742622660473,0.0001558228541398421
in,0.000127,9.15426,0.26442979,0.263991,8.427040484093595e-06,3.204417953384109e-05,4.047121910843998e-05
in,7.7e-05,9.527696,0.26041822,0.26195952,2.285179107275326e-06,2.7675865567289293e-05,2.9961043765069917e-05
in,8e-05,10.123025,0.17645691,0.17966169,1.73708212969359e-05,3.749443931155838e-05,5.486526060849428e-05
in,2.7e-05,9.95037,0.21424088,0.21399553,4.277118932805024e-06,2.4005905288504437e-05,2.828302422130946e-05
in,0.000543,6.972771,0.14077288,0.14749083,0.00013144855620339513,0.00019251962658017874,0.00032396818278357387
in,0.0,9.595729,0.25123632,0.24971017,1.1387245649530087e-05,2.350718750676606e-05,3.489443406579085e-05
in,0.00162,11.329437,0.197306,0.17186096,8.930115291150287e-05,0.0002288649120600894,0.0003181660722475499
in,5.8e-05,10.171972,0.32066299,0.32163003,1.3684795703738928e-05,4.183319833828136e-05,5.551799404202029e-05
in,8.6e-05,9.603615,0.16575618,0.15830576,9.286807471653447e-05,8.91852323547937e-05,0.00018205330707132816
in,3.2e-05,9.902381,0.25835713,0.24937069,4.9506470531923696e-05,7.762836321489885e-05,0.00012713483010884374
in,1.7e-05,10.089105,0.29453316,0.29988065,2.0599609342752956e-05,3.578125688363798e-05,5.638086440740153e-05
in,9.7e-05,10.243695,0.2472937,0.25181112,1.0092833690578118e-05,2.6792968128575012e-05,3.688580181915313e-05
in,1.2e-05,9.881953,0.351398,0.35667226,1.8832839487004094e-05,4.405527579365298e-05,6.288811709964648e-05
in,0.000673,5.60855,0.2384277,0.23206994,2.4776514692348428e-05,0.00010361817840021104,0.00012839469127357006
in,0.000164,5.823531,0.28659874,0.2764377,3.8867048715474084e-05,9.455463441554457e-05,0.00013342167949303985
in,1.9e-05,9.003036,0.34017133,0.34846067,9.905895421979949e-05,8.881947724148631e-05,0.00018787843873724341
in,0.000133,11.551099,0.17375227,0.18428704,4.7349982196465135e-05,0.00015951675595715642,0.00020686673815362155
in,1.5e-05,10.191949,0.16743274,0.1696374,1.916550172609277e-05,5.4410491429734975e-05,7.357599679380655e-05
in,1.4e-05,9.943435,0.34521002,0.33957401,3.9844275306677446e-05,7.26749567547813e-05,0.00011251923569943756
in,8e-06,5.033095,0.20137276,0.2003638,7.550627924501896e-05,0.0001218128963955678,0.00019731916836462915
in,1e-06,9.65189,0.22636309,0.22384647,1.0423026651551481e-05,2.3744059944874607e-05,3.4167085686931387e-05
in,4.2e-05,9.427917,0.35467029,0.34088573,1.1027515938621946e-05,5.732097270083614e-05,6.834849045844749e-05
in,2.8e-05,9.243752,-0.27862973,-0.27988943,0.0014631298836320639,0.002646601991727948,0.004109731875360012
in,6.5e-05,5.613323,0.27117266,0.27246964,5.654118285747245e-05,0.00010753865353763103,0.00016407982911914587
in,3.4e-05,9.758921,0.33971612,0.34705395,1.343833082501078e-05,5.3430074331117794e-05,6.686840788461268e-05
in,2.7e-05,10.122307,0.23251023,0.22926657,9.02614829101367e-06,2.5281540729338303e-05,3.4307689929846674e-05
in,1.6e-05,9.736952,0.25537146,0.25425398,2.3998065444175154e-05,3.8912628951948136e-05,6.291069439612329e-05
in,5e-06,9.772329,0.26056574,0.26058999,1.0258277143293526e-05,2.6327488740207627e-05,3.6585766792995855e-05
in,0.000147,9.95257,-0.32991222,-0.28637609,0.001175813958980143,0.0030269105918705463,0.004202724434435368
in,0.000131,9.987424,0.29411646,0.29644087,1.8743863620329648e-05,3.2414838642580435e-05,5.115870226291008e-05
in,1.5e-05,10.026971,0.21397611,0.2121543,9.485612281423528e-06,2.55799968726933e-05,3.5065608244622126e-05
in,0.000372,6.281187,0.18622249,0.17432429,0.00014030956663191319,0.00014513822679873556,0.00028544780798256397
in,8.9e-05,10.219338,0.22969403,0.22473526,1.1781729881477077e-05,2.8671802283497527e-05,4.04535312554799e-05
