region,distance,axis,y_true,mean,epistemic_variance,aleatoric_variance,total_variance
in,2.2e-05,10.008964,0.19714877,0.19139239,1.7898741134558804e-05,3.959240348194726e-05,5.7491146435495466e-05
in,5.4e-05,8.627985,0.21879502,0.21741624,2.737625254667364e-05,5.294869697536342e-05,8.032494952203706e-05
in,6.5e-05,8.680247,0.16209748,0.16181603,3.559547258191742e-05,5.0800568715203553e-05,8.639604493509978e-05
in,1e-06,7.798426,0.26292981,0.25725394,4.076454206369817e-05,0.000138944509672001,0.00017970905173569918
in,3e-06,9.04802,0.29290559,0.28075522,6.944221968296915e-05,0.00014608536730520427,0.00021552758698817343
in,1.9e-05,5.336569,0.28344286,0.28003532,5.005883576814085e-05,0.00010890129487961531,0.00015896013064775616
in,4e-05,9.607641,0.2056225,0.20705903,1.198055088025285e-05,3.449460200499743e-05,4.647515379474498e-05
in,3.5e-05,5.179124,0.12434716,0.11900768,4.847196760238148e-05,0.00022155632905196398,0.0002700283075682819
in,4.9e-05,8.189808,0.22441774,0.20058,0.00025229036691598594,0.0002541554858908057,0.0005064458819106221
in,4e-06,9.960402,0.23746053,0.23626375,7.363540589722106e-06,2.9060774977551773e-05,3.642431693151593e-05
in,3.3e-05,9.892405,0.10397019,0.11660564,8.193458779715002e-05,0.00015475161490030587,0.00023668620269745588
in,5.8e-05,8.169305,0.12946819,0.13012812,0.00015375218936242163,0.00017736820154823363,0.00033112039091065526
in,6.4e-05,8.44525,0.25848865,0.25308689,3.965001815231517e-05,3.7022331525804475e-05,7.667235331609845e-05
in,7.1e-05,7.433287,0.29348973,0.27966639,4.5198496081866324e-05,0.00013010905240662396,0.00017530754848849028
in,0.000101,9.421427,0.21386391,0.21203856,1.1162271221110132e-05,3.151523560518399e-05,4.267750773578882e-05
in,0.00021,9.226941,0.25664112,0.23594227,4.13420821132604e-05,0.0001162563930847682,0.00015759847883600742
in,6.4e-05,9.907658,0.15914862,0.15463434,2.568866329966113e-05,6.311547622317448e-05,8.880413952283561e-05
in,4.7e-05,10.085691,0.23479666,0.23322043,9.490890079177916e-06,3.425330578465946e-05,4.3744195863837376e-05
in,1.6e-05,9.5667,0.34613319,0.33771154,3.565517909009941e-05,8.779860945651308e-05,0.0001234537921845913
in,0.000116,7.961461,0.23102073,0.24004778,5.500858242157847e-05,0.00010843637573998421,0.00016344495816156268
in,1e-05,9.415673,0.33048614,0.34086293,0.00012747828441206366,7.995682244654745e-05,0.0002074351068586111
in,0.000575,10.698247,0.09876674,0.11212692,0.00012185823288746178,0.00023181259166449308,0.00035367082455195487
in,0.000116,8.545189,0.17270767,0.16608752,0.00021133176051080227,0.0002667673979885876,0.0004780991584993899
in,0.000741,11.3655,0.16548202,0.16414639,7.111093145795166e-05,0.0002711561683099717,0.00034226709976792336
in,5.9e-05,5.306358,0.44835319,0.44618306,3.19592327286955e-05,0.00012851599603891373,0.00016047523240558803
in,0.000207,7.07859,0.28119424,0.28557914,0.00012891902588307858,0.00014384574024006724,0.0002727647661231458
in,5e-05,9.851537,0.22814979,0.22869754,1.3346489140531048e-05,2.7682724976330064e-05,4.102921229787171e-05
in,2e-06,10.050224,0.21982301,0.21906348,1.863720353867393e-05,4.8281966883223504e-05,6.691917224088684e-05
in,9.4e-05,9.481693,0.23759381,0.23386411,2.0382656657602638e-05,3.338336318847723e-05,5.376601984607987e-05
in,8e-06,9.7334,0.18824326,0.18818805,1.1848072972497903e-05,3.52214919985272e-05,4.7069566790014505e-05
in,0.0002,5.413097,0.11257042,0.1032117,0.00021678330085705966,0.0008045710856094956,0.0010213543428108096
in,6.8e-05,9.170864,0.28118839,0.28579396,4.080419967067428e-05,5.7778455811785534e-05,9.858265548245981e-05
in,8.3e-05,8.829656,0.19654991,0.19605194,3.9850856410339475e-05,5.501892155734822e-05,9.48697779676877e-05
in,0.0001,7.690479,0.31523019,0.318647,5.022274854127318e-05,0.00013914155715610832,0.0001893643056973815
in,1e-05,9.040226,0.24842521,0.23658177,0.00041718073771335185,0.00023471788153983653,0.0006518986192531884
in,8.8e-05,11.316132,0.14303231,0.13648379,0.00012717580830212682,0.00024538152501918375,0.00037255731876939535
in,3.9e-05,7.705319,0.11740444,0.10919194,4.946034459862858e-05,0.00017606526671443135,0.00022552561131305993
in,2.8e-05,9.416615,0.21090269,0.20833042,1.2465377039916348e-05,3.8980881072347984e-05,5.144625902175903e-05
in,0.000338,5.352277,0.25875079,0.25935167,2.5986668333644047e-05,0.00010555735934758559,0.00013154403131920844
in,0.000341,8.528413,0.22350266,0.19704096,0.0002031781623372808,0.00012597895693033934,0.0003291571047157049
in,0.000368,7.672966,0.29463904,0.29269522,9.4793394964654e-05,0.00012264621909707785,0.00021743960678577423
in,7e-05,8.330318,0.24647449,0.24846256,7.65793229220435e-05,0.00010101187217514962,0.00017759119509719312
in,6.8e-05,8.801356,0.27148233,0.27283886,1.8533783077145927e-05,0.00011942592391278595,0.00013795970880892128
in,1.9e-05,9.57979,0.19639028,0.19911978,1.212664028571453e-05,3.908538928953931e-05,5.121203139424324e-05
in,1.5e-05,9.068839,0.33363151,0.33290222,2.0713421690743417e-05,0.00010448884859215468,0.00012520226300694048
in,0.000355,10.451576,0.21523617,0.19982873,0.000205989446840249,0.00044302589958533645,0.0006490153609775007
in,1.4e-05,9.991859,0.27515991,0.26966387,1.977167084987741e-05,2.854081139957998e-05,4.831248224945739e-05
in,2.3e-05,9.175719,0.3192856,0.31894186,3.6758152418769896e-05,6.481115997303277e-05,0.00010156931239180267
in,3.3e-05,9.953627,0.21517551,0.21148185,1.0530136933084577e-05,3.3290794817730784e-05,4.382093175081536e-05
in,0.001075,5.443996,0.22898338,0.22821662,7.583529804833233e-05,0.00011024494597222656,0.0001860802440205589
in,4.3e-05,8.068589,0.1955651,0.20141654,9.147152013611048e-05,0.0001726089249132201,0.0002640804450493306
in,5e-05,9.703053,0.24871708,0.24698353,7.348056897171773e-06,2.8476259103626944e-05,3.582431600079872e-05
in,3.8e-05,9.460169,0.34893799,0.35429591,7.212613127194345e-05,0.0001086588017642498,0.00018078493303619325
in,3.1e-05,9.636454,0.3484139,0.33474061,2.908580790972337e-05,6.676670454908162e-05,9.5852512458805e-05
in,5.9e-05,8.288844,0.22746589,0.22909555,2.1296809791238047e-05,6.465175829362124e-05,8.594856626586989e-05
in,3e-05,9.99439,0.3392641,0.33753127,1.7448963262722827e-05,6.157688767416403e-05,7.902584911789745e-05
in,0.000278,8.148172,0.22192936,0.21957591,3.0205563234630972e-05,4.4673390220850706e-05,7.487895345548168e-05
in,2e-05,9.957545,0.16055715,0.16273294,6.550816033268347e-05,6.507799844257534e-05,0.0001305861514993012
in,9.4e-05,9.301435,0.26230281,0.25109071,0.0001046320321620442,0.00017282234330195934,0.00027745438273996115
in,4.7e-05,9.966981,0.20624284,0.20404163,1.625360528123565e-05,3.4332282666582614e-05,5.0585887947818264e-05
in,0.000212,11.658654,0.15517228,0.15575968,7.504045788664371e-05,0.00016558180504944175,0.00024062226293608546
in,4.6e-05,11.439821,0.25124974,0.23655352,6.180904892971739e-05,0.0001910251594381407,0.00025283420109190047
in,0.0001,10.159163,0.21342449,0.21467943,1.3894848052586894e-05,3.753585770027712e-05,5.1430706662358716e-05
in,2.3e-05,9.17239,0.25191718,0.24900599,1.8885122699430212e-05,2.9998685931786895e-05,4.888380863121711e-05
in,9e-06,9.200312,0.23028536,0.2326833,0.00013532891171053052,0.00013755237159784883,0.0002728812978602946
in,0.000412,8.004851,0.27444944,0.28453141,0.0001928625861182809,0.00016512282309122384,0.0003579854092095047
in,0.000104,8.082895,0.20977071,0.21557085,2.2997446649242193e-05,5.96083773416467e-05,8.26058239908889e-05
in,0.000326,4.885996,0.2555855,0.26094067,3.3184380299644545e-05,0.0001243256265297532,0.00015751000319141895
in,6e-05,9.907079,0.34342938,0.33195248,1.2717394383798819e-05,5.8140438341069967e-05,7.085782999638468e-05
in,0.000155,10.321564,0.14455919,0.16023116,3.111192199867219e-05,0.00018965256458614022,0.0002207644865848124
in,0.000116,8.404401,0.16566828,0.18371296,7.131524034775794e-05,0.0001582293480169028,0.00022954458836466074
in,0.000138,5.034369,0.20911406,0.20911252,5.694809806300327e-05,0.00010976884368574247,0.00016671694174874574
in,0.00036,6.826476,0.25109829,0.25396332,2.122919977409765e-05,0.00012125518696848303,0.00014248437946662307
in,0.000248,7.812912,0.21964565,0.20600489,0.00013225981092546135,0.00011791793804150075,0.0002501777489669621
in,2e-06,10.133364,0.22461865,0.2285932,8.982319741335232e-06,2.951731403300073e-05,3.8499634683830664e-05
in,1.2e-05,10.121533,0.29315769,0.28857157,2.395152478129603e-05,3.185630703228526e-05,5.580783181358129e-05
in,6e-06,9.283793,0.36533366,0.36285186,1.5955907656461932e-05,6.192528235260397e-05,7.78811881900765e-05
in,6.2e-05,8.126594,0.20107643,0.19018061,5.9814898122567683e-05,0.0001252415095223114,0.0001850564149208367
in,5.3e-05,8.980281,0.25406289,0.25266382,1.6191059330594726e-05,2.4944287360995077e-05,4.11353466915898e-05
in,1.8e-05,9.840451,0.1696002,0.16674784,8.479761163471267e-06,4.4196473027113825e-05,5.267623419058509e-05
in,8.7e-05,5.654487,0.37818506,0.38156599,2.9180149795138277e-05,0.00015645519306417555,0.00018563534831628203
in,0.000105,9.007209,0.19438582,0.21222064,3.9258640754269436e-05,0.00018776467186398804,0.00022702330898027867
in,0.000231,6.740988,0.22715067,0.22387898,6.988850509515032e-05,0.0001399011380271986,0.00020978963584639132
in,0.000634,5.999836,0.0507428,0.11925077,0.000940435566008091,0.004760524723678827,0.005700960289686918
in,2.1e-05,9.144498,0.20811919,0.23064092,0.00011979386181337759,0.0001965234987437725,0.0003163173678331077
in,0.000331,8.564239,0.29353446,0.30802423,7.901635399321094e-05,0.00010332286183256656,0.00018233922310173512
in,0.000187,4.753238,0.23628041,0.23372316,2.0739395040436648e-05,0.00011009849549736828,0.0001308378850808367
in,0.000252,11.569129,0.26235535,0.25241706,0.00010976466001011431,0.00015490336227230728,0.0002646680222824216
in,0.000118,5.859522,0.21280814,0.20406096,0.0001077807683032006,0.00012278072244953364,0.00023056149075273424
in,0.000183,10.888261,0.16437708,0.14994393,8.41539294924587e-05,0.00020121785928495228,0.000285371788777411
in,0.000195,5.52561,0.17476273,0.18470761,0.0001491846051067114,0.00018449245544616133,0.0003336770460009575
in,0.00016,7.277816,0.27712357,0.26557451,5.8240413636667654e-05,0.00013211752229835838,0.00019035793957300484
in,2.6e-05,10.177925,0.17686378,0.18635495,9.751366451382637e-05,0.00014159160491544753,0.0002391052694292739
in,1.3e-05,9.657842,0.23893217,0.23176172,8.464548045594711e-06,3.177855251124129e-05,4.0243099647341296e-05
in,6e-06,10.011811,0.12700646,0.14497194,0.00010842600022442639,0.00016174429038073868,0.00027017027605324984
in,9.9e-05,8.010074,0.2713578,0.27090806,5.6990113080246374e-05,0.00010226160520687699,0.00015925172192510217
in,9e-06,9.933385,0.34660854,0.34333029,1.7221302186953835e-05,5.156872794032097e-05,6.879003194626421e-05
in,1.5e-05,9.365744,0.21042755,0.20645323,2.6608893676893786e-05,7.120399823179469e-05,9.781289554666728e-05
in,3.1e-05,7.402712,0.13004643,0.11921328,6.142642814666033e-05,0.00031673393095843494,0.00037816035910509527
in,0.000204,11.477689,0.2716012,0.28153673,6.199817289598286e-05,0.00015970284584909678,0.00022170101874507964
in,0.000115,9.634034,0.17082333,0.18779412,0.00013192112965043634,0.00020053547632414848,0.0003324566059745848
in,1.9e-05,6.042497,0.1637928,0.11391834,6.851318175904453e-05,0.0001815188879845664,0.0002500320551916957
in,2.5e-05,9.547338,0.19929288,0.19575484,3.558090247679502e-05,3.8444166420958936e-05,7.402506889775395e-05
in,0.000117,6.510207,0.2164448,0.23517565,0.00025746843311935663,0.00020820167264901102,0.00046567010576836765
in,2.2e-05,6.583224,0.2702692,0.27232319,2.8698077585431747e-05,0.00011894355702679604,0.0001476416364312172
in,4e-05,9.056441,0.26959389,0.2671999,5.611266533378512e-05,6.341624248307198e-05,0.0001195289078168571
in,0.000159,8.261554,0.33261797,0.33339798,7.434343569912016e-05,9.011044312501326e-05,0.0001644538715481758
in,6e-06,9.484331,0.22781966,0.23040156,5.807277557323687e-05,0.0001526089763501659,0.00021068175556138158
in,4e-06,8.78367,0.07417042,0.07141809,8.197713759727776e-05,0.00023438225616700947,0.00031635939376428723
in,8.7e-05,5.594139,0.28569279,0.28521767,3.6711053326143883e-06,9.6579322416801e-05,0.0001002504286589101
in,0.000554,7.743526,0.18696533,0.18606767,4.5965545723447576e-05,7.471169374184683e-05,0.00012067724310327321
in,1.5e-05,9.474138,0.1774281,0.17856856,9.771129953151103e-06,4.48199498350732e-05,5.459108069771901e-05
in,7e-05,9.862525,0.16105295,0.16111684,2.8817976271966472e-05,5.218770820647478e-05,8.100568084046245e-05
in,0.000165,5.888727,0.18753337,0.19582242,0.0002595205442048609,0.00017050524184014648,0.00043002580059692264
in,6.2e-05,7.63722,0.2460964,0.25125617,1.72695563378511e-05,0.00012849876657128334,0.00014576832472812384
in,0.000848,4.279229,0.2086252,0.26357657,0.00010545284749241546,0.00019032208365388215,0.00029577492387034
in,0.000399,4.221877,0.30691182,0.29270029,3.10895120492205e-05,0.0001078989589586854,0.0001389884710079059
in,9.3e-05,7.866412,0.24283126,0.25936595,0.00013942967052571476,0.00018671201542019844,0.0003261416859459132
in,3e-06,8.86111,0.30585797,0.2991285,6.481466698460281e-05,8.77776910783723e-05,0.0001525923580629751
in,0.000161,7.863576,0.20222485,0.19430044,3.1892101105768234e-05,0.00013138852955307811,0.00016328063793480396
in,0.000636,5.607461,0.2122489,0.21608365,8.891010656952858e-05,0.00023221000446937978,0.00032112011103890836
in,2e-05,7.905467,0.15307284,0.15022817,4.714022361440584e-05,8.26039831736125e-05,0.00012974420678801835
in,6e-06,9.803288,0.34239826,0.33482841,5.09293022332713e-05,6.611928256461397e-05,0.00011704858479788527
in,8.3e-05,9.918713,0.28074134,0.2797969,1.1981460374954622e-05,2.985944229294546e-05,4.1840903577394783e-05
in,7.1e-05,9.174652,0.20556147,0.20270424,2.6553138013696298e-05,7.927120896056294e-05,0.00010582435061223805
in,2.1e-05,9.525019,0.23386409,0.23345968,2.3672640963923186e-05,4.9877991841640323e-05,7.355063280556351e-05
in,2.9e-05,9.740905,0.32325768,0.3359229,5.3527230193139985e-05,6.079091690480709e-05,0.00011431814345996827
in,2.6e-05,9.706829,0.34603476,0.34112391,7.394246040348662e-06,4.4184325815876946e-05,5.157857231097296e-05
in,5.2e-05,10.174742,0.25454132,0.25569856,1.9935567252105102e-05,2.9312170227058232e-05,4.9247737479163334e-05
in,5.4e-05,9.929865,0.29655485,0.2954154,1.834971953940112e-05,3.259716322645545e-05,5.094688094686717e-05
in,3.7e-05,9.731078,0.20209249,0.18167993,4.261992216925137e-05,6.263649265747517e-05,0.00010525641846470535
in,0.001382,5.225726,0.23759721,0.24722001,5.2946063078707084e-05,9.691190643934533e-05,0.0001498579658800736
in,5.2e-05,9.775994,0.18130403,0.17447865,1.7721626136335544e-05,3.725538408616558e-05,5.4977012041490525e-05
in,4.2e-05,9.989255,0.25702321,0.26355091,9.891497029457241e-06,3.3996715501416475e-05,4.3888212530873716e-05
in,1.5e-05,8.969718,0.22601032,0.2181278,4.6226483391365036e-05,5.14926687174011e-05,9.771915210876614e-05
in,0.000175,8.316748,0.28692974,0.27810928,6.105297507019714e-05,5.371753286453895e-05,0.00011477050429675728
in,8.7e-05,9.792815,0.22184123,0.22323582,2.6392872314318083e-05,3.1848168873693794e-05,5.824104300700128e-05
in,0.00025,11.020538,0.26231001,0.25919646,4.755740883410908e-05,0.00016803754260763526,0.00021559494780376554
in,0.000109,9.80006,0.17257951,0.16479549,2.157135895686224e-05,4.038973565911874e-05,6.196109461598098e-05
in,2.7e-05,9.598785,0.1261401,0.14999451,0.00012338520900812,0.00016016917652450502,0.0002835543709807098
in,0.000291,4.7287,0.19995042,0.20317137,5.4293668654281646e-05,0.00017290239338763058,0.00022719605476595461
in,1e-05,8.729283,0.21532418,0.22526176,2.187385325669311e-05,3.992446363554336e-05,6.179831689223647e-05
in,0.00027,8.203965,0.27659343,0.27367038,3.500765160424635e-05,0.00014757420285604894,0.0001825818617362529
in,0.000219,9.299654,0.18445394,0.18769529,2.3381660867016762e-05,6.146614759927616e-05,8.484780846629292e-05
in,5e-05,9.262939,0.23542709,0.24094646,1.768005677149631e-05,6.597184983547777e-05,8.365190296899527e-05
in,7.6e-05,6.116613,0.27327572,0.26255244,4.1631588828749955e-05,9.870377834886312e-05,0.00014033536717761308
in,2.4e-05,9.539933,0.33668924,0.33813542,2.057679921563249e-05,4.1712610254762694e-05,6.228940765140578e-05
in,5.6e-05,9.567656,0.20488598,0.19474743,0.0001314455148531124,0.0002184272016165778,0.0003498727164696902
in,2.9e-05,6.769456,0.3801645,0.36661059,4.918452395941131e-05,9.638332267059013e-05,0.00014556784299202263
in,8e-06,9.734288,0.3363109,0.3339805,3.810917405644432e-05,4.650234041037038e-05,8.46115144668147e-05
in,8.1e-05,7.453733,0.24928398,0.2372134,3.4509783290559426e-05,7.75905791670084e-05,0.00011210035881958902
in,5.5e-05,8.562844,0.35606636,0.35676742,0.000170915387570858,0.00020236184354871511,0.0003732772311195731
in,0.000343,9.394377,0.39513193,0.40451092,0.0001449401315767318,0.00011055897630285472,0.0002554990933276713
in,3e-05,9.751202,0.17393612,0.1501662,0.00014256143185775727,0.00022145663388073444,0.00036401808029040694
in,4e-06,9.099655,0.1122726,0.10480167,9.714747284306213e-05,0.00014569101040251553,0.00024283849052153528
in,3.4e-05,9.564837,0.19405901,0.19716953,7.92217815615004e-06,3.748811286641285e-05,4.541029193205759e-05
in,6.3e-05,9.141639,0.21954897,0.21065941,2.678504642972257e-05,4.112194437766448e-05,6.790699262637645e-05
in,0.000137,9.279951,0.21854921,0.22220175,1.031958163366653e-05,2.9708035071962513e-05,4.002761852461845e-05
in,5.5e-05,9.120974,0.18453279,0.18027015,9.515557758277282e-05,9.300791134592146e-05,0.00018816348165273666
in,0.000533,5.390537,0.23251342,0.23567292,4.0852588426787406e-05,0.00010322655725758523,0.00014407915296033025
in,0.000297,7.791596,0.2921512,0.28904927,0.0002611515810713172,0.00010225486767012626,0.0003634064341895282
in,7.7e-05,9.862244,0.29754757,0.29837498,9.52731988945743e-06,3.203707456123084e-05,4.156439536018297e-05
in,0.001089,11.228109,0.22102714,0.23297448,0.0001663721341174096,0.0002538695407565683,0.0004202416748739779
in,2.2e-05,9.101417,0.27231639,0.27210394,3.85394087061286e-05,0.00013330252841114998,0.00017184193711727858
in,7.8e-05,8.688376,0.24202422,0.23607802,2.1763438780908473e-05,5.268994209473021e-05,7.445338269462809e-05
in,0.000517,7.12859,0.27209568,0.28651714,0.00011328390246490017,0.0003486093191895634,0.00046189321437850595
in,0.000228,6.382413,0.26717027,0.26888138,0.00013963590026833117,0.00039181276224553585,0.0005314486334100366
in,0.001758,11.992356,0.25940089,0.24576119,0.0001292597153224051,0.00020540444529615343,0.0003346641606185585
in,0.000161,5.569615,-0.4318313,-0.26300567,0.0014004944823682308,0.002302815904840827,0.003703310387209058
in,1.7e-05,10.961463,0.12017464,0.11888777,0.0001141187603934668,0.00032735272543504834,0.00044147149310447276
in,3e-06,9.221752,0.22171968,0.22393242,7.58840178605169e-05,0.0001597731898073107,0.0002356572076678276
in,1.3e-05,9.191471,0.22656563,0.22252488,1.7443293472751975e-05,4.955916665494442e-05,6.70024601276964e-05
in,0.000184,8.851024,0.24766817,0.25531834,1.9796923879766837e-05,6.473677785834298e-05,8.453370537608862e-05
